Date,Symbol,Security Name,Mkt Cap (Millions),AVOL(20),ADR(20),Price_1D,Change_1W,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (NDX),RS_score
08-09-2025,AMEX:SVM,Silvercorp Metals Inc. Common Shares,1087,4866364,4.35,4.97,2.62,3.02,16.10,22.33,34.41,29.78,1.45,7.68,7.34,23.75,9.41,1.068208,79
08-09-2025,NYSE:APG,APi Group Corporation Common Stock,14776,2569804,1.72,35.19,-1.39,1.28,7.66,31.27,28.67,36.67,-0.29,-0.76,16.28,18.01,16.30,1.067888,79
08-09-2025,NASDAQ:FTDR,"Frontdoor, Inc. - Common Stock",4755,665033,2.8,65.27,6.93,13.71,11.23,39.57,10.49,26.47,12.14,2.81,24.58,-0.17,6.10,1.067748,79
08-09-2025,NYSE:BCS,Barclays PLC Common Stock,68380,9435070,1.36,19.94,1.55,0.95,8.68,20.06,32.55,41.12,-0.62,0.26,5.07,21.89,20.75,1.067174,79
08-09-2025,NYSE:SNN,"Smith & Nephew SNATS, Inc. Common Stock",16611,618153,0.96,38.4,2.47,6.04,21.20,22.24,33.15,19.90,4.47,12.78,7.25,22.49,-0.47,1.066293,78
08-09-2025,NYSE:GTLS,"Chart Industries, Inc. Common Stock",8975,2186731,0.39,199.69,0.17,0.35,23.64,25.06,2.90,43.47,-1.22,15.22,10.07,-7.76,23.10,1.066277,78
08-09-2025,NYSE:OSCR,"Oscar Health, Inc. Class A Common Stock",4523,17579814,6.08,20.28,17.85,25.25,23.96,21.30,11.29,14.00,23.68,15.54,6.31,0.63,-6.37,1.066237,78
08-09-2025,NYSE:SYF,Synchrony Financial Common Stock,27956,2781898,2.09,75.14,-1.60,8.90,21.19,27.15,10.65,34.54,7.33,12.77,12.16,-0.01,14.17,1.066022,78
08-09-2025,NYSE:VIV,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share),20134,824457,1.5,12.36,-0.89,1.78,16.99,30.99,31.47,21.68,0.21,8.57,16.00,20.81,1.31,1.065707,78
08-09-2025,NYSE:THC,Tenet Healthcare Corporation Common Stock,17005,970527,2.21,192.47,4.23,15.09,10.92,33.76,26.60,15.77,13.52,2.50,18.77,15.94,-4.60,1.065518,78
08-09-2025,NYSE:NU,Nu Holdings Ltd. Class A Ordinary Shares,73340,59199575,3.6,15.22,2.76,18.46,20.17,28.98,23.32,6.44,16.89,11.75,13.99,12.66,-13.93,1.065022,78
08-09-2025,NASDAQ:LIVN,LivaNova PLC - Ordinary Shares,3184,663836,2.64,58.32,3.34,16.80,21.21,32.84,11.49,15.84,15.23,12.79,17.85,0.83,-4.53,1.064824,78
08-09-2025,NYSE:LPL,"LG Display Co, Ltd AMERICAN DEPOSITORY SHARES",4298,634210,2.4,4.41,0.00,7.48,26.53,26.53,24.26,13.83,5.91,18.11,11.54,13.60,-6.54,1.064601,78
08-09-2025,NYSE:HPE,Hewlett Packard Enterprise Company Common Stock,31007,21105302,2.87,23.5,3.96,13.19,22.94,32.72,9.36,20.13,11.62,14.52,17.73,-1.30,-0.24,1.064392,78
08-09-2025,NASDAQ:RNA,"Avidity Biosciences, Inc. - Common Stock",6182,2629225,4.51,48.05,3.06,1.10,24.58,36.96,19.92,13.19,-0.47,16.16,21.97,9.26,-7.18,1.064296,78
08-09-2025,NYSE:CRS,Carpenter Technology Corporation Common Stock,12556,834478,2.7,251.88,4.37,-1.08,1.25,28.43,23.50,46.14,-2.65,-7.17,13.44,12.84,25.77,1.063841,78
08-09-2025,NYSE:YOU,"Clear Secure, Inc. Class A Common Stock",4623,1556409,2.95,34.78,-4.40,8.19,24.76,26.28,25.59,14.29,6.62,16.34,11.29,14.93,-6.08,1.0638,78
08-09-2025,NYSE:DY,"Dycom Industries, Inc. Common Stock",7311,506516,3.31,252.5,0.01,-9.48,3.75,44.17,24.45,31.42,-11.05,-4.67,29.18,13.79,11.05,1.063701,78
08-09-2025,NASDAQ:EXPE,"Expedia Group, Inc. - Common Stock",26871,1623654,2.41,217.2,1.10,13.62,18.72,15.13,15.43,37.88,12.05,10.30,0.14,4.77,17.51,1.063545,78
08-09-2025,NASDAQ:MPWR,"Monolithic Power Systems, Inc. - Common Stock",41394,509584,3.19,864.32,3.30,7.68,20.51,30.95,32.57,1.60,6.11,12.09,15.96,21.91,-18.77,1.063112,78
08-09-2025,NASDAQ:ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",14617,9113748,7.17,40.77,-20.04,-17.02,23.50,18.08,43.81,18.86,-18.59,15.08,3.09,33.15,-1.51,1.062947,78
08-09-2025,NYSE:MTZ,"MasTec, Inc. Common Stock",13947,853953,3.14,176.75,-2.79,-3.52,7.38,34.67,18.83,41.20,-5.09,-1.04,19.68,8.17,20.83,1.062789,78
08-09-2025,NASDAQ:BLDP,"Ballard Power Systems, Inc. - Common Shares",583,3830851,5.68,1.94,-4.12,4.64,21.13,35.05,24.23,11.86,3.07,12.71,20.06,13.57,-8.51,1.062661,78
08-09-2025,NASDAQ:AVAV,"AeroVironment, Inc. - Common Stock",11829,758955,4.26,236.91,-1.87,-9.58,19.43,44.14,18.49,18.10,-11.15,11.01,29.15,7.83,-2.27,1.06258,78
08-09-2025,NASDAQ:AAOI,"Applied Optoelectronics, Inc. - Common Stock",1474,5031417,9.92,23.63,-2.41,5.50,28.78,33.05,-76.64,44.99,3.93,20.36,18.06,-87.30,24.62,1.062168,78
08-09-2025,NYSE:BBD,Banco Bradesco Sa American Depositary Shares,31226,29605963,2.25,3.15,1.27,8.25,8.25,34.29,35.24,10.16,6.68,-0.17,19.30,24.58,-10.21,1.062066,78
08-09-2025,NYSE:TSM,Taiwan Semiconductor Manufacturing Company Ltd.,1003329,10228599,2.08,247.19,6.60,1.85,17.00,28.35,19.54,34.92,0.28,8.58,13.36,8.88,14.55,1.061911,78
08-09-2025,NASDAQ:ODD,ODDITY Tech Ltd. - Class A Ordinary Shares,3555,528571,3.15,63.68,5.45,9.33,-21.47,29.88,29.59,44.06,7.76,-29.89,14.89,18.93,23.69,1.061757,77
08-09-2025,NASDAQ:CORT,Corcept Therapeutics Incorporated - Common Stock,7506,650917,2.76,71.23,2.12,-0.35,2.29,22.22,16.23,51.40,-1.92,-6.13,7.23,5.57,31.03,1.061614,77
08-09-2025,NASDAQ:INDI,"indie Semiconductor, Inc. - Class A Common Stock",917,3389499,5.58,4.24,-6.84,9.91,32.31,30.90,4.95,8.14,8.34,23.89,15.91,-5.71,-12.23,1.061596,77
08-09-2025,NYSE:BWLP,BW LPG Limited Common Shares,2356,411601,1.86,15.6,0.19,5.77,29.17,29.10,22.69,3.65,4.20,20.75,14.11,12.03,-16.72,1.061438,77
08-09-2025,NASDAQ:BIDU,"Baidu, Inc. - American Depositary Shares, each representing 8 ordinary share",34202,5589649,2.4,108.65,12.29,19.49,21.02,12.75,20.87,24.18,17.92,12.60,-2.24,10.21,3.81,1.061193,77
08-09-2025,NASDAQ:HROW,"Harrow, Inc. - Common Stock",1472,689261,6.27,39.77,1.94,16.49,25.60,38.70,-0.63,1.21,14.92,17.18,23.71,-11.29,-19.16,1.061184,77
08-09-2025,NYSE:FHI,"Federated Hermes, Inc. Common Stock",4067,586492,1.7,52.44,-1.26,2.99,19.36,25.93,19.03,33.73,1.42,10.94,10.94,8.37,13.36,1.061131,77
08-09-2025,NYSE:AL,Air Lease Corporation Class A Common Stock,7118,1972421,1.59,63.69,5.46,13.22,9.47,27.93,20.82,30.93,11.65,1.05,12.94,10.16,10.56,1.060544,77
08-09-2025,NASDAQ:SWIM,"Latham Group, Inc. - Common Stock",951,666603,4.1,8.16,1.59,10.42,28.06,10.17,16.54,29.90,8.85,19.64,-4.82,5.88,9.53,1.060472,77
08-09-2025,NYSE:OSK,Oshkosh Corporation (Holding Company)Common Stock,8900,523525,1.89,139.06,-0.22,2.75,21.37,29.28,19.03,27.29,1.18,12.95,14.29,8.37,6.92,1.060399,77
08-09-2025,NYSE:CNM,"Core & Main, Inc. Class A Common Stock",13127,1711635,1.92,66.59,2.81,3.74,10.38,28.11,16.23,40.83,2.17,1.96,13.12,5.57,20.46,1.060202,77
08-09-2025,NYSE:WNS,WNS (Holdings) Limited Ordinary Shares,3234,605025,0.26,75.51,0.08,0.90,20.86,20.74,32.04,24.18,-0.67,12.44,5.75,21.38,3.81,1.060088,77
08-09-2025,NYSE:FRO,Frontline Plc Ordinary Shares,5103,2356021,2.76,22.92,8.81,13.05,23.08,27.66,25.44,3.01,11.48,14.66,12.67,14.78,-17.36,1.059858,77
08-09-2025,NASDAQ:ZS,"Zscaler, Inc. - Common Stock",43844,1693056,2.83,281.6,1.62,3.23,-7.61,25.87,29.46,44.20,1.66,-16.03,10.88,18.80,23.83,1.059785,77
08-09-2025,NYSE:FIGS,"FIGS, Inc. Class A Common Stock",1115,1993523,3.95,6.83,-3.22,4.10,25.48,29.58,24.01,10.98,2.53,17.06,14.59,13.35,-9.39,1.059693,77
08-09-2025,NASDAQ:PENG,"Penguin Solutions, Inc. - Common Stock",1297,664135,3.2,24.75,2.51,7.72,21.01,26.18,21.29,23.64,6.15,12.59,11.19,10.63,3.27,1.059598,77
08-09-2025,NYSE:ING,"ING Group, N.V. Common Stock",71750,2571348,1.03,24.62,3.21,2.76,13.93,15.76,37.57,27.74,1.19,5.51,0.77,26.91,7.37,1.059584,77
08-09-2025,NYSE:ZWS,Zurn Elkay Water Solutions Corporation Common Stock,7818,855754,1.93,46.66,2.79,4.52,21.73,24.17,13.59,34.31,2.95,13.31,9.18,2.93,13.94,1.059445,77
08-09-2025,NASDAQ:LRCX,Lam Research Corporation - Common Stock,132979,11151662,2.85,105.07,4.68,5.63,17.82,24.80,25.44,27.24,4.06,9.40,9.81,14.78,6.87,1.059354,77
08-09-2025,NASDAQ:LZ,"LegalZoom.com, Inc. - Common Stock",1866,2512014,3.25,10.35,-7.05,19.13,11.40,5.60,23.09,37.10,17.56,2.98,-9.39,12.43,16.73,1.059352,77
08-09-2025,NYSE:MFG,"Mizuho Financial Group, Inc. Sponosred ADR (Japan)",82674,1943443,1.26,6.67,1.05,7.95,16.49,14.54,21.14,38.08,6.38,8.07,-0.45,10.48,17.71,1.058016,77
08-09-2025,NASDAQ:CGNX,Cognex Corporation - Common Stock,7490,1957224,2.54,44.61,1.50,7.29,32.12,23.85,11.99,13.36,5.72,23.70,8.86,1.33,-7.01,1.057947,77
08-09-2025,NYSE:LPG,Dorian LPG Ltd. Common Stock,1353,550956,2.41,31.73,-0.79,4.29,29.09,33.94,23.45,-13.87,2.72,20.67,18.95,12.79,-34.24,1.057597,76
08-09-2025,NASDAQ:NVDA,NVIDIA Corporation - Common Stock,4089933,180534234,2.67,168.31,-3.49,-7.40,15.80,33.05,16.67,36.90,-8.97,7.38,18.06,6.01,16.53,1.057475,76
08-09-2025,NASDAQ:ULTA,"Ulta Beauty, Inc. - Common Stock",23307,938374,2.96,519.81,5.21,2.62,10.42,31.62,23.95,30.76,1.05,2.00,16.63,13.29,10.39,1.057363,76
08-09-2025,NYSE:YMM,Full Truck Alliance Co. Ltd. American Depositary Shares (each representing 20 Class A Ordinary Shares),13760,12797947,3.7,13.21,1.21,11.96,8.18,0.30,22.63,46.48,10.39,-0.24,-14.69,11.97,26.11,1.057226,76
08-09-2025,NYSE:MD,"Pediatrix Medical Group, Inc. Common Stock",1476,830203,2.94,16.95,-1.53,14.57,16.87,13.63,12.57,37.82,13.00,8.45,-1.36,1.91,17.45,1.056828,76
08-09-2025,NASDAQ:NVMI,Nova Ltd. - Ordinary Shares,8056,431664,3.9,273.54,3.73,4.01,20.67,17.37,30.57,24.19,2.44,12.25,2.38,19.91,3.82,1.056793,76
08-09-2025,NASDAQ:FOXA,Fox Corporation - Class A Common Stock,26514,2859663,2.06,62.48,4.45,13.78,12.98,10.90,25.72,34.09,12.21,4.56,-4.09,15.06,13.72,1.056572,76
08-09-2025,NASDAQ:COIN,"Coinbase Global, Inc. - Class A Common Stock",77647,8854885,4.34,302.2,-0.77,-2.84,16.85,28.04,-2.37,45.99,-4.41,8.43,13.05,-13.03,25.62,1.05601,76
08-09-2025,NASDAQ:LSCC,Lattice Semiconductor Corporation - Common Stock,9127,2357136,3.26,66.67,0.43,8.92,27.97,4.33,12.58,35.02,7.35,19.55,-10.66,1.92,14.65,1.055972,76
08-09-2025,NYSE:GS,"Goldman Sachs Group, Inc. (The) Common Stock",224574,1632970,1.92,741.85,-0.46,2.98,17.23,24.56,18.84,33.86,1.41,8.81,9.57,8.18,13.49,1.055292,76
08-09-2025,NYSE:CPNG,"Coupang, Inc. Class A Common Stock",57427,10297782,2.06,31.5,9.27,11.71,9.68,27.78,24.06,25.27,10.14,1.26,12.79,13.40,4.90,1.054976,76
08-09-2025,NYSE:SA,"Seabridge Gold, Inc. Ordinary Shares (Canada)",1832,904424,3.46,17.94,2.79,6.97,19.06,35.23,20.51,9.14,5.40,10.64,20.24,9.85,-11.23,1.05478,76
08-09-2025,NYSE:GVA,Granite Construction Incorporated Common Stock,4736,561238,1.92,108.17,0.39,6.68,15.03,31.53,8.39,33.11,5.11,6.61,16.54,-2.27,12.74,1.054776,76
08-09-2025,NASDAQ:CDNS,"Cadence Design Systems, Inc. - Common Stock",98271,1327388,2.01,360.64,2.83,1.75,17.66,32.56,13.14,29.53,0.18,9.24,17.57,2.48,9.16,1.054245,76
08-09-2025,NASDAQ:Z,"Zillow Group, Inc. - Class C Capital Stock",21621,2798203,3.23,89.9,6.22,5.86,21.81,15.95,6.60,40.11,4.29,13.39,0.96,-4.06,19.74,1.05398,76
08-09-2025,NYSE:IMAX,Imax Corporation Common Stock,1668,1050591,2.97,31.01,7.90,20.51,10.84,18.54,14.83,30.35,18.94,2.42,3.55,4.17,9.98,1.053601,76
08-09-2025,NASDAQ:PTGX,"Protagonist Therapeutics, Inc. - Common Stock",3496,858385,4.22,56.19,-5.09,9.31,3.22,31.75,26.59,25.61,7.74,-5.20,16.76,15.93,5.24,1.053535,76
08-09-2025,NYSE:GES,"Guess?, Inc. Common Stock",880,1553643,1.68,16.91,0.59,19.10,28.86,35.19,-2.19,-16.56,17.53,20.44,20.20,-12.85,-36.93,1.053527,76
08-09-2025,NASDAQ:RDNT,"RadNet, Inc. - Common Stock",5537,951430,3.56,71.99,0.32,27.03,18.53,30.12,-12.02,12.89,25.46,10.11,15.13,-22.68,-7.48,1.052547,76
08-09-2025,NYSE:MLI,"Mueller Industries, Inc. Common Stock",10770,683966,1.82,97.29,1.39,9.28,20.42,15.65,18.92,30.24,7.71,12.00,0.66,8.26,9.87,1.052438,76
08-09-2025,NASDAQ:WBD,"Warner Bros. Discovery, Inc. - Series A Common Stock",30576,48707185,3.5,12.35,5.75,3.97,20.49,10.36,14.57,40.73,2.40,12.07,-4.63,3.91,20.36,1.052353,76
08-09-2025,NYSE:OPFI,OppFi Inc. Class A Common Stock,914,1042287,4.51,10.47,2.48,1.15,-35.43,7.83,26.65,58.55,-0.42,-43.85,-7.16,15.99,38.18,1.052304,76
08-09-2025,NYSE:ALV,"Autoliv, Inc. Common Stock",9743,561102,1.65,126.85,2.19,10.82,16.74,23.33,23.41,21.10,9.25,8.32,8.34,12.75,0.73,1.052133,76
08-09-2025,NASDAQ:UPST,"Upstart Holdings, Inc. - Common stock",6564,6578996,5.81,68.22,-7.42,-1.92,20.36,21.30,-6.68,46.75,-3.49,11.94,6.31,-17.34,26.38,1.052052,75
08-09-2025,NASDAQ:VRDN,"Viridian Therapeutics, Inc.  - Common Stock",1618,888009,5.62,19.81,7.22,16.56,25.90,19.54,-1.41,25.09,14.99,17.48,4.55,-12.07,4.72,1.052046,75
08-09-2025,NYSE:ATMU,Atmus Filtration Technologies Inc. Common Stock,3795,857375,2.43,46.19,3.62,16.35,21.24,18.08,7.17,28.08,14.78,12.82,3.09,-3.49,7.71,1.051902,75
08-09-2025,NYSE:UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),4229,1592023,2.78,3.83,4.70,15.93,23.50,25.33,22.72,-6.27,14.36,15.08,10.34,12.06,-26.64,1.051498,75
08-09-2025,NASDAQ:MNMD,Mind Medicine (MindMed) Inc. - Common Shares,714,1186861,5.81,9.39,5.43,-6.39,17.04,27.26,20.29,34.61,-7.96,8.62,12.27,9.63,14.24,1.051388,75
08-09-2025,NYSE:PHM,"PulteGroup, Inc. Common Stock",27902,2032669,2.72,141.42,6.65,14.67,29.13,23.70,5.25,9.28,13.10,20.71,8.71,-5.41,-11.09,1.051035,75
08-09-2025,NYSE:JLL,Jones Lang LaSalle Incorporated Common Stock,14782,444195,2.36,311.99,2.06,12.07,26.26,19.83,10.59,20.06,10.50,17.84,4.84,-0.07,-0.31,1.050995,75
08-09-2025,NYSE:YEXT,"Yext, Inc. Common Stock",1077,1262060,2.95,8.8,-3.30,10.00,-0.91,29.20,4.77,44.09,8.43,-9.33,14.21,-5.89,23.72,1.050877,75
08-09-2025,NYSE:SONY,Sony Group Corporation American Depositary Shares,169540,3612675,1.05,28.67,4.01,9.21,7.01,15.77,28.60,34.11,7.64,-1.41,0.78,17.94,13.74,1.050837,75
08-09-2025,NYSE:CBRE,CBRE Group Inc Common Stock Class A,48656,1515055,1.61,163.52,0.86,5.60,21.37,20.22,16.14,29.80,4.03,12.95,5.23,5.48,9.43,1.050743,75
08-09-2025,NYSE:PBF,PBF Energy Inc. Class A Common Stock,3287,3583739,5.31,28.41,3.84,21.51,35.37,25.31,-12.21,-16.37,19.94,26.95,10.32,-22.87,-36.74,1.050742,75
08-09-2025,NYSE:ACHR,Archer Aviation Inc. Class A Common Stock,5489,25831434,4.98,8.51,-5.17,-15.16,-19.74,11.63,20.68,60.52,-16.73,-28.16,-3.36,10.02,40.15,1.050723,75
08-09-2025,NASDAQ:NAMS,NewAmsterdam Pharma Company N.V. - Ordinary Shares,2826,896046,4.71,25.09,4.15,8.49,19.73,5.14,20.37,36.15,6.92,11.31,-9.85,9.71,15.78,1.050416,75
08-09-2025,NASDAQ:ALHC,"Alignment Healthcare, Inc. - Common Stock",3212,2878043,3.46,16.22,-0.86,14.55,6.17,8.20,22.63,39.40,12.98,-2.25,-6.79,11.97,19.03,1.050182,75
08-09-2025,NASDAQ:STAA,STAAR Surgical Company - Common Stock,1372,967474,2.29,27.69,1.19,2.67,35.46,33.77,4.33,-13.72,1.10,27.04,18.78,-6.33,-34.09,1.050173,75
08-09-2025,NYSE:PFGC,Performance Food Group Company Common Stock,16435,1721081,2.04,105,3.43,6.45,15.91,25.78,15.58,30.33,4.88,7.49,10.79,4.92,9.96,1.05001,75
08-09-2025,NASDAQ:TTWO,"Take-Two Interactive Software, Inc. - Common Stock",45892,1532033,2.29,248.78,6.23,8.96,6.46,17.87,24.41,36.47,7.39,-1.96,2.88,13.75,16.10,1.049825,75
08-09-2025,NASDAQ:ZYME,Zymeworks Inc. - Common Stock,1150,463805,4.6,15.19,2.50,19.95,17.05,21.00,8.16,23.70,18.38,8.63,6.01,-2.50,3.33,1.04973,75
08-09-2025,NYSE:AXL,"American Axle & Manufacturing Holdings, Inc. Common Stock",723,4139949,4.12,6.09,4.43,24.79,29.56,23.32,-11.17,-0.99,23.22,21.14,8.33,-21.83,-21.36,1.049323,75
08-09-2025,NASDAQ:WOOF,"Petco Health and Wellness Company, Inc. - Class A Common Stock",1059,4638699,6.33,3.78,-5.56,17.20,26.59,31.75,-36.77,22.75,15.63,18.17,16.76,-47.43,2.38,1.049082,75
08-09-2025,NYSE:LYG,Lloyds Banking Group Plc American Depositary Shares,63527,7376770,1.23,4.38,1.37,0.91,4.11,13.24,38.58,32.19,-0.66,-4.31,-1.75,27.92,11.82,1.049037,75
08-09-2025,NASDAQ:BPOP,"Popular, Inc. - Common Stock",8480,528299,1.69,125.47,-0.14,9.44,15.72,25.62,21.50,20.99,7.87,7.30,10.63,10.84,0.62,1.048963,75
08-09-2025,NYSE:SQM,Sociedad Quimica y Minera S.A. Common Stock,12554,1539305,3.39,45.48,-0.07,14.97,27.97,7.43,13.92,19.85,13.40,19.55,-7.56,3.26,-0.52,1.048903,75
08-09-2025,NASDAQ:MQ,"Marqeta, Inc. - Class A Common Stock",2725,3744775,2.48,6.08,-4.69,-12.34,10.03,33.22,36.84,17.11,-13.91,1.61,18.23,26.18,-3.26,1.04887,74
08-09-2025,NYSE:HMY,Harmony Gold Mining Company Limited,8887,5755233,3.65,14.62,9.17,-8.21,0.41,19.02,37.21,38.30,-9.78,-8.01,4.03,26.55,17.93,1.048613,74
08-09-2025,NASDAQ:ZG,"Zillow Group, Inc. - Class A Common Stock",21574,528994,3.09,86.53,5.84,6.26,19.79,14.65,6.52,39.82,4.69,11.37,-0.34,-4.14,19.45,1.048566,74
08-09-2025,NASDAQ:WB,Weibo Corporation - American Depositary Shares,2842,1460219,3.56,11.52,0.52,15.62,16.23,5.21,14.06,36.63,14.05,7.81,-9.78,3.40,16.26,1.04848,74
08-09-2025,NASDAQ:BASE,"Couchbase, Inc. - Common Stock",1350,666529,0.23,24.44,0.20,0.49,21.36,31.26,13.58,22.30,-1.08,12.94,16.27,2.92,1.93,1.048276,74
08-09-2025,NYSE:BHC,Bausch Health Companies Inc. Common Stock,2711,4793372,5.55,7.33,-1.23,21.42,35.06,2.46,-10.37,15.01,19.85,26.64,-12.53,-21.03,-5.36,1.047472,74
08-09-2025,NASDAQ:INCY,Incyte Corporation - Common Stock,16903,1761747,2.23,86.56,2.25,9.66,20.55,18.22,16.79,25.68,8.09,12.13,3.23,6.13,5.31,1.047447,74
08-09-2025,NASDAQ:SLNO,"Soleno Therapeutics, Inc. - Common Stock",3842,1602151,4.63,72.3,6.40,-8.87,-4.44,38.06,29.24,31.12,-10.44,-12.86,23.07,18.58,10.75,1.047034,74
08-09-2025,NASDAQ:LOGI,Logitech International S.A. - Registered Shares,15347,465670,1.38,108.75,4.79,11.02,21.61,10.19,24.82,20.65,9.45,13.19,-4.80,14.16,0.28,1.04698,74
08-09-2025,NASDAQ:FOX,Fox Corporation - Class B Common Stock,26489,1110658,2.07,56.81,3.98,13.64,12.36,9.17,22.46,32.78,12.07,3.94,-5.82,11.80,12.41,1.046842,74
08-09-2025,NASDAQ:TCOM,Trip.com Group Limited - American Depositary Shares,48347,3776607,2.19,73.02,-1.00,14.87,17.00,12.59,6.83,35.13,13.30,8.58,-2.40,-3.83,14.76,1.045842,74
08-09-2025,NASDAQ:CTLP,"Cantaloupe, Inc. - Common Stock",794,1853625,0.51,10.83,-0.37,-2.31,17.91,15.42,16.34,39.70,-3.88,9.49,0.43,5.68,19.33,1.045683,74
08-09-2025,NYSE:KLG,WK Kellogg Co Common Stock,1986,1008636,0.32,22.98,0.26,-0.96,31.77,12.75,9.57,26.76,-2.53,23.35,-2.24,-1.09,6.39,1.045281,74
08-09-2025,NYSE:GTES,Gates Industrial Corporation plc Ordinary Shares,6581,1839686,2.37,25.55,-0.04,6.54,14.91,22.35,12.29,33.78,4.97,6.49,7.36,1.63,13.41,1.045166,74
08-09-2025,NASDAQ:CALM,"Cal-Maine Foods, Inc. - Common Stock",5409,696384,2.55,111.54,-3.68,5.18,12.02,21.84,11.57,38.19,3.61,3.60,6.85,0.91,17.82,1.044983,74
08-09-2025,NASDAQ:AXSM,"Axsome Therapeutics, Inc. - Common Stock",6452,558267,2.92,129.29,6.20,19.31,13.44,5.51,22.28,26.09,17.74,5.02,-9.48,11.62,5.72,1.044824,74
08-09-2025,NASDAQ:WAY,Waystar Holding Corp. - Common Stock,7119,1669517,2.75,40.86,7.29,17.01,-0.73,8.42,27.14,35.02,15.44,-9.15,-6.57,16.48,14.65,1.044624,74
08-09-2025,NYSE:LEVI,Levi Strauss & Co Class A Common Stock,8756,1902510,2.35,22.13,-1.08,8.99,21.15,25.53,16.85,13.78,7.42,12.73,10.54,6.19,-6.59,1.044463,74
08-09-2025,NYSE:ALLE,Allegion plc Ordinary Shares,14860,744873,1.48,173.1,1.91,5.41,19.61,24.15,18.84,20.65,3.84,11.19,9.16,8.18,0.28,1.044208,74
08-09-2025,NYSE:CM,Canadian Imperial Bank of Commerce Common Stock,72970,1303478,1.33,78.11,1.05,7.87,11.88,27.40,18.74,24.57,6.30,3.46,12.41,8.08,4.20,1.044051,74
08-09-2025,NYSE:BK,The Bank of New York Mellon Corporation Common Stock,73359,2977187,1.69,104.02,-1.52,1.74,13.17,17.48,22.27,34.88,0.17,4.75,2.49,11.61,14.51,1.043848,74
08-09-2025,NYSE:MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",174030,3509763,1.06,15.59,1.92,7.76,11.23,16.48,21.55,33.16,6.19,2.81,1.49,10.89,12.79,1.043751,74
08-09-2025,NYSE:BKD,Brookdale Senior Living Inc. Common Stock,1838,2654278,2.59,7.74,0.52,7.88,13.70,25.71,28.81,9.95,6.31,5.28,10.72,18.15,-10.42,1.043433,73
08-09-2025,NYSE:MODG,Topgolf Callaway Brands Corp. Common Stock,1736,2418822,4.82,9.44,-1.27,-1.27,31.89,33.16,13.03,-13.98,-2.84,23.47,18.17,2.37,-34.35,1.043194,73
08-09-2025,NYSE:BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,79455,1924935,1.12,63.95,2.33,12.81,15.72,24.41,14.34,20.52,11.24,7.30,9.42,3.68,0.15,1.042883,73
08-09-2025,NYSE:HSBC,"HSBC Holdings, plc. Common Stock",225272,1205919,0.9,66.03,2.36,4.66,9.15,12.10,28.11,34.05,3.09,0.73,-2.89,17.45,13.68,1.042641,73
08-09-2025,NYSE:TNK,Teekay Tankers Ltd.,1839,618232,3.06,53.2,7.58,14.61,16.39,27.97,21.71,-1.00,13.04,7.97,12.98,11.05,-21.37,1.042371,73
08-09-2025,NYSE:EAT,"Brinker International, Inc. Common Stock",6969,1443055,4.11,156.61,0.40,-1.83,-9.60,9.73,17.58,54.05,-3.40,-18.02,-5.26,6.92,33.68,1.042097,73
08-09-2025,NYSE:JCI,Johnson Controls International plc Ordinary Share,70130,5099354,2.06,107.17,0.26,2.67,3.15,25.30,23.04,34.65,1.10,-5.27,10.31,12.38,14.28,1.042081,73
08-09-2025,NASDAQ:UTHR,United Therapeutics Corporation - Common Stock,17847,916559,3.2,394.62,22.77,24.12,17.43,19.95,6.55,10.45,22.55,9.01,4.96,-4.11,-9.92,1.041839,73
08-09-2025,NASDAQ:VRSN,"VeriSign, Inc. - Common Stock",26427,780105,1.65,282.92,3.38,3.16,-0.74,15.00,33.55,34.65,1.59,-9.16,0.01,22.89,14.28,1.041581,73
08-09-2025,NYSE:HLF,Herbalife Ltd. Common Shares,1019,1777788,4.53,9.88,1.01,12.75,22.06,10.22,21.05,16.90,11.18,13.64,-4.77,10.39,-3.47,1.041263,73
08-09-2025,NYSE:TNL,Travel   Leisure Co. Common  Stock,4090,641495,2.16,63,-0.33,6.21,20.70,14.89,12.32,30.97,4.64,12.28,-0.10,1.66,10.60,1.041195,73
08-09-2025,NYSE:TEN,Tsakos Energy Navigation Ltd Common Shares,690,409891,3.12,22.91,2.88,10.34,22.52,27.67,18.55,-2.84,8.77,14.10,12.68,7.89,-23.21,1.041156,73
08-09-2025,NASDAQ:CNTA,Centessa Pharmaceuticals plc - American Depositary Shares,2106,1209892,5.51,18.03,6.88,4.71,33.89,9.98,5.05,18.86,3.14,25.47,-5.01,-5.61,-1.51,1.041102,73
08-09-2025,NYSE:WCC,"WESCO International, Inc. Common Stock",10601,556707,2.47,217.84,-0.92,5.94,20.41,24.13,3.07,29.37,4.37,11.99,9.14,-7.59,9.00,1.040816,73
08-09-2025,NASDAQ:TSLA,"Tesla, Inc.  - Common Stock",1117296,76651297,3.54,346.4,3.62,6.97,14.80,24.17,-1.45,36.66,5.40,6.38,9.18,-12.11,16.29,1.04023,73
