Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),PVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
11-12-2025,NSE:NOVAAGRI,EQ,422.82,39.74,99687,39.61561,3.3,3.31,7.68,2L,-3.05,-5.66,-8.81,-12.81,-18.62,-17.51,-27.38,-34.25,-23.1,-75.47,-42.17,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-4.86,-2.68,-7.34,-4.79,-11.57,-8.73,-18.67,0,0,0,8.73,0,0,0,3.17,-12.98,-22.23,-35.59,-43.2,-56.03,-12.98,-10.26,-17.96,-26.68,-45.87,-22.84,0,0,0,0,0,6.43,18.6,25,5.2,48.36,-17.41,-29.4,-35.15,-36.28,-76.48,0.868674,8,-11.88,-5.21,-1.34,-26.02,,,-17.41,-10.58,-4.25,-4.09,-28.53,0.948299,8
11-12-2025,NSE:INDOUS,EQ,249.45,126.29,73515,92.84209,7.81,8.11,11.93,,0.86,-2.23,-16.47,1.31,-5.39,-6.36,-17.38,-33.07,-52.35,-123.69,NA,HV2Y,HV2Y,-1,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,-1.55,-0.65,-2.18,-1.37,-3.51,-17.36,-17.78,0,0,0,3.17,0,0,0,0,-14.14,-14.85,-36.21,-66.42,NA,-14.14,-21.17,-25.12,-55.32,-48.84,NA,14.3,14.3,14.3,NA,14.3,10.47,5.81,19.95,1.33,NA,-4.18,-19.4,-33.97,-65.53,-124.7,0.867987,8,-3.14,-18.7,-21.6,,,,-4.18,-14.57,-12.22,-26.88,-32.82,0.931063,4
11-12-2025,NSE:GIPCL,EQ,2708.52,145.84,362557,528.75313,2.98,2.96,5.11,L,1.37,-8.15,-12.97,-17.13,-22.57,-26.21,-35.34,-44.73,-17.15,-45.35,-26.3,-1,-1,HVQ,-1,-1,EEP,-1,-1,-1,-1,-1,-4.27,-4.67,-8.54,-8.2,-15.47,-7.89,-21.65,0,0,0,14.29,0,0,0,5.56,-16.59,-25.69,-33.94,-43.65,-44.72,-16.59,-9.54,-10.59,-18.44,-35.24,-19.66,1.37,1.37,1.37,1.37,1.37,3.13,23.09,35.82,9.94,31.14,-21.36,-37.36,-45.63,-30.33,-46.36,0.86727,8,-14.5,-6.15,15,-9.41,,,-21.36,-13.62,-5.8,6.67,-10.06,0.960952,17
11-12-2025,NSE:UTKARSHBNK,EQ,3005.62,15,16454093,2468.11395,3.85,3.77,4.12,L,0.74,-6.93,-11.47,-10.2,-9.73,-27.22,-22.57,-40.98,-30.67,-108.5,-192.27,-1,-1,HV2Y,-1,-1,EEP,-1,-1,-1,-1,-1,-3.21,-3.99,-6.93,-9.18,-14.75,-8.57,-21.48,0,0,0,0,0,0,0,0,-10.98,-30.91,-30.91,-54.05,-70.38,-10.98,-24.18,-18.86,-48.79,-61.29,-38.24,3.88,3.88,3.88,3.88,3.88,1.98,7.5,15.45,4.2,5.32,-8.52,-24.59,-41.88,-43.85,-109.51,0.86708,8,-5.66,-6.32,-7.32,-48.79,,,-8.52,-14.9,-13.88,-5.08,-45.55,0.9388,5
11-12-2025,NSE:SHK,EQ,2431.92,166.57,327732,545.90319,3.27,3.2,3.9,3L,1.45,-0.88,-0.86,-6.68,-8.05,-36.25,-51.03,-47.81,-11.64,-67.44,-30.25,-1,-1,-1,HV2Q,EEP,-1,-1,-1,-1,-1,-1,-0.47,-4.39,-4.65,-14.36,-16.62,-8.02,-22.81,0,0,0,13.49,0,0,0,3.97,-6.46,-33.98,-37.87,-41.38,-49.11,-6.46,-32.53,-6.17,-24.78,-43.18,-14.79,3.49,3.49,3.49,3.49,3.49,0,47.25,51.13,14.15,57.39,-6.84,-53.05,-48.71,-24.82,-68.45,0.867006,8,-4.47,-24.66,34.35,0.11,,,-6.84,-42.98,3.27,12.08,-35.97,0.955792,13
11-12-2025,NSE:HCC,EQ,4659.68,18.89,22979695,4340.86439,5.61,5.68,9.69,,3.68,-15.59,-7.21,-8.77,-15.86,-27.62,-23.88,-61.27,-6.86,-109.48,-60.64,HVY,HVY,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-3.78,-3.93,-7.42,-8.21,-14.44,-4.67,-18.25,0,0,0,0.79,0,0,0,0,-15.51,-23.82,-35.01,-52.19,-59.75,-15.51,-11.74,-23.61,-23.02,-56.99,-15.68,3.68,3.68,3.68,3.68,3.68,2.65,22.9,59.99,2.79,50.43,-14.65,-25.9,-62.17,-20.04,-110.49,0.866932,8,-11.99,-2,9.06,-21.92,,,-14.65,-10.12,-29.04,21.35,-82.03,0.957729,14
11-12-2025,NSE:ROTO,EQ,1175.9,59.72,266667,159.25353,4.69,4.58,10.03,S,1.10,-4.3,-4.25,1.94,-9.56,-23.36,-37.41,-60.86,-18.97,-57.51,-12.99,-1,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-0.85,-2.36,-3.14,-8.57,-10.79,-18.77,-24.89,0,0,0,18.25,0,0,0,13.49,-7.54,-28.93,-43.26,-44.44,-49.28,-7.54,-26.52,-22.03,-10.62,-39.66,-20.11,5.36,5.36,5.36,5.36,5.36,1.11,24,52.55,24.17,64.4,-8.35,-39.43,-61.76,-32.15,-58.52,0.866812,8,-7.54,-23.76,8.15,1.58,,,-8.35,-28.62,-15.93,13.65,-18.39,0.958863,16
11-12-2025,NSE:RCOM,BE,359.52,1.16,3668175,42.55083,4.65,4.56,2.44,S,-1.69,-6.03,-6.03,-9.48,-12.07,-22.41,-15.52,-42.24,-67.24,-59.48,-25,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-3.24,-2.59,-5.68,-6.38,-11.34,-23.61,-28.28,0,0,0,0,0,0,0,0,-13.43,-21.09,-40.51,-55.04,-55.04,-13.43,-29.35,-48.06,-36.05,-15.65,-19.57,0,0,0,10.48,0,9.24,6.35,17.02,84.76,76.19,-10.86,-17.54,-43.14,-80.42,-60.49,0.8668,8,-13.43,-23.53,-33.99,-2.94,,,-10.86,-6.28,-21.99,-29.97,18.65,0.952368,10
11-12-2025,NSE:TVSSCS,EQ,5395.63,105.15,567301,596.517,3.4,3.34,7.21,2L,0.82,-0.84,-1.79,-7.81,-19.11,-19.01,-26.17,-29.58,-33.54,-72.26,-62.1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-0.86,-3.93,-4.61,-8.72,-12.27,-6.11,-17.32,0,0,0,0,0,0,0,0,-16.04,-21.91,-26.64,-45.4,-51.24,-16.04,-7,-7.88,-36.82,-34.88,-16,3.2,3.2,3.2,3.2,3.2,2.18,20.97,24.24,10.01,17.73,-17.9,-28.19,-30.48,-46.72,-73.27,0.866799,8,-16.04,-5.59,-7.88,-32.34,,,-17.9,-9.13,-1.56,-15.45,-14.98,0.946653,7
11-12-2025,NSE:WEBELSOLAR,EQ,5318,92.47,5893435,5449.65934,6.85,6.6,2.88,L,-3.46,-19.42,-14.42,-23.07,-41.98,-29.12,-40.16,-47.32,4.67,-43.69,44.9,HV2Y,HV2Y,EEP,-1,-1,-1,-1,-1,-1,-1,-1,-8.76,-6.04,-13.96,-9.08,-21.12,-5.99,-25.57,0,0,0,0,0,0,0,0,-31.65,-31.65,-36.15,-49.66,-49.66,-31.65,-9.35,-17.27,-25.84,-52.01,-16.05,0,0,10.14,72.84,0,18.17,52.12,62.26,143.25,266.64,-40.77,-42.18,-48.22,-8.51,-44.7,0.866784,8,-31.65,-9.35,40.03,25.06,,,-40.77,-1.92,-3.97,22.9,-36.71,0.978194,37
11-12-2025,NSE:IONEXCHANG,EQ,5435.46,352.15,133837,471.307,2.8,2.77,3.97,L,-1.00,3.12,0.65,-1.11,-4.67,-13.47,-17.46,-56.2,-41.69,-103.15,-50.62,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.72,-1.61,-0.88,-6.24,-6.7,-23.27,-24.32,0,0,0,0,0,0,0,0,-5.22,-17.99,-37.99,-51.7,-51.9,-5.22,-18.41,-27.21,-24.56,-31.85,-2.29,5.12,5.12,5.12,5.12,5.12,0.07,0.85,20.98,11.9,60.44,-3.46,-19.48,-57.1,-54.87,-104.16,0.866722,8,-4.37,-17.8,-17.75,-17.29,,,-3.46,-15.42,-31.83,-3.1,-29.37,0.940866,6
11-12-2025,NSE:KPEL,EQ,2670.93,342,296213,1013.04846,3.83,3.89,4.03,,1.30,-7.3,-11.68,-18.22,-19.55,-24.14,-22.46,-61.37,-12.5,-79.12,NA,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-4.03,-4.68,-8.32,-6.97,-14.29,-8.63,-21.1,0,0,0,2.38,0,0,0,0,-16.26,-25.59,-37.29,-48.29,NA,-16.26,-11.04,-26.05,-16.55,-41.82,NA,1.3,1.3,1.3,NA,1.3,5.95,22.26,61.73,12.75,NA,-18.34,-24.48,-62.27,-25.68,-80.13,0.866702,8,-15.87,-6.45,7.79,,,,-18.34,-5.63,-30.64,17.9,-45.21,0.960998,18
11-12-2025,NSE:EASEMYTRIP,EQ,2814.92,7.67,24736963,1897.32506,4.81,4.68,3.73,,-1.41,-8.6,6.91,2.09,-3.91,-4.95,-13.04,-44.2,-60.89,-118.51,-194.98,HVY,HVY,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,-0.99,0.17,-0.82,-1.41,-2.2,-28.04,-23.62,0,0,0,0,0,0,0,0,-10.19,-12.94,-30.27,-55.07,-67.47,-10.19,-17.49,-35.97,-47.85,-47.66,-28.91,7.88,7.88,7.88,7.88,7.88,1.53,4.21,0.91,11.78,16.03,-2.7,-15.06,-45.1,-74.07,-119.52,0.866463,8,-3.76,-9.53,-30.64,-45.48,,,-2.7,-11.98,-26.43,-23.96,-21.81,0.932964,4
11-12-2025,NSE:SASKEN,EQ,2126.05,1199.8,16706,200.43859,2.87,2.81,5.11,L,-0.48,-4.48,-13.4,-14.14,-19.4,-16.39,-26,-22.47,-35.47,-86.24,-34.69,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-1,-4.39,-3.81,-7.9,-4.67,-12.01,-6.72,-17.55,0,0,0,0,0,0,0,0,-16.06,-20.07,-20.93,-46.49,-46.49,-16.06,-5.59,-7.54,-34.46,-27.51,0,0,0,0,0,0,5.73,16.61,13.34,22.76,68.77,-18.19,-28.02,-23.37,-48.65,-87.25,0.866396,8,-15.33,-3.59,-6.08,-2.58,,,-18.19,-8.73,3.94,-23,-23.47,0.942304,6
11-12-2025,NSE:DPWIRES,EQ,343.33,198.39,17231,34.18458,3.23,3.28,10.83,2L,0.16,-1.65,-5.42,-6.64,-14.08,-18.81,-39.34,-23.82,-22.34,-95.05,-162.61,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-1.17,-3.37,-4.4,-7.36,-10.96,-2.85,-13.42,0,0,12.7,6.35,0,0,0,0,-13.47,-28.94,-33.87,-48.7,-63.86,-13.47,-24.55,-7.85,-44.04,-55.78,-29.5,3.03,3.03,3.03,3.03,3.03,12.11,42.44,26.58,7.71,6.95,-12.87,-41.36,-24.72,-35.52,-96.06,0.866119,7,-12.31,9.25,13.6,-39.12,,,-12.87,-25.34,12.28,-11.19,-45.42,0.941465,6
11-12-2025,NSE:SAHANA,SM,1021.08,1004.05,16025,160.89901,5.17,5.16,2.93,,0.48,-0.29,3.46,-1.69,-15.25,-5.7,-19.56,-59.74,-25.41,-78.16,15.73,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.27,-1.76,-1.46,-2.35,-3.72,-21.64,-20.85,0,0,0,0,0,0,0,0,-16.24,-18.56,-37.06,-52.35,-52.35,-16.24,-8.7,-29.53,-23.89,-40.24,0,7.08,7.08,7.08,38.9,7.08,21.7,15.1,53.77,74.19,147.45,-14.04,-21.58,-60.64,-38.59,-79.17,0.865859,7,-16.24,-3.44,-9.2,24.12,,,-14.04,-6.94,-32.46,9.1,-28.05,0.954116,11
11-12-2025,NSE:EIMCOELECO,EQ,989.28,1505.6,116406,1752.60874,4.04,3.97,8.13,2L,-0.57,-6.91,-8.16,-12.47,-13.58,-28.77,-37.9,-67.69,-5.98,-70.98,-17.67,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-1,-4.69,-3.12,-7.57,-7.65,-14.14,-12.81,-23.89,0,0,0,13.49,0,0,0,3.17,-14.6,-35.18,-48.81,-48.81,-55.36,-14.6,-26.38,-29.41,-21.92,-52.69,-23.67,0,0,11.25,11.25,0,1.46,53.41,86.56,15.85,75.98,-12.37,-39.92,-68.59,-19.16,-71.99,0.865523,7,-11.52,-25.87,33.43,-17.4,,,-12.37,-24.62,-20.47,24.41,-47.33,0.965276,22
11-12-2025,NSE:QUESS,EQ,3251.83,208.22,522016,1086.94172,4.03,3.96,3.44,3L,-0.06,1.74,-2.62,-3.64,-5.37,-17.78,-27.2,-51.76,-48.99,-64.32,-30.77,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-0.15,-2.16,-2.27,-6.69,-8.39,-25.46,-26.98,0,0,0,0,0,0,0,0,-6.63,-24.43,-34.54,-44.21,-50.65,-6.63,-20.38,-29.04,-25.1,-26.46,-18.9,3.17,3.17,3.17,3.17,3.17,0.42,1.01,10.99,28.52,41.75,-4.16,-29.22,-52.66,-62.17,-65.33,0.865145,7,-3.08,-18.5,-15.94,-19.04,,,-4.16,-23.92,-18.17,-10.57,3.72,0.948098,8
11-12-2025,NSE:SWSOLAR,EQ,5433.58,214.89,2189653,4705.34533,3.69,3.7,9.09,L,6.21,-4.51,-6.34,-7.77,-8.7,-16.11,-25.67,-49.68,-17.71,-139.19,-150.24,-1,-1,HVY,-1,HV2Q,EEP,-1,-1,-1,-1,-1,-0.55,-2.6,-3.07,-3.88,-6.69,-16.28,-19.76,0,0,0,12.7,0,0,0,3.97,-7.72,-20.68,-36.15,-57.72,-73.81,-7.72,-16.23,-19.76,-56.64,-69.18,-37.37,6.21,6.21,6.21,6.21,6.21,6.21,23.06,46.57,5.68,9.72,-7.49,-27.69,-50.58,-30.89,-140.2,0.864835,7,-7.3,-14.92,5.34,-54.4,,,-7.49,-18.81,-17.97,8.97,-89.19,0.940244,5
11-12-2025,NSE:KABRAEXTRU,EQ,768.7,224.69,31120,69.92353,4.38,4.33,16.35,,-1.27,-4.21,-6.18,-2.76,-1.13,-12.67,-27.62,-30.38,-53.14,-129.54,-46.33,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-2.21,-1.1,-3.27,-3.08,-6.17,-14.99,-18.4,0,0,0,0,0,0,0,0,-5.82,-21.72,-30.59,-60.88,-60.88,-5.82,-21.35,-19.64,-49,-40.09,-4.28,2.84,2.84,2.84,2.84,2.84,0,16.4,18.92,17.02,75.4,0.08,-29.64,-31.28,-66.32,-130.55,0.864696,7,2.84,-9.42,-19.64,-26.83,,,0.08,-29.39,-1.02,-29.85,-35.87,0.928384,3
11-12-2025,NSE:BFUTILITIE,BZ,2565.35,575.95,50598,291.41918,3.51,3.45,10.26,L,-1.00,-6.24,-10.72,-18.17,-20.48,-40.8,-39.13,-40.67,-15.67,-60.18,-51.11,-1,-1,HV2Y,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,-4.12,-4.87,-8.57,-11.99,-18.35,-5.11,-22.32,0,0,7.94,7.94,0,0,0,0,-15.91,-32.85,-32.85,-45.53,-48.22,-15.91,-19.09,-5.95,-27.15,-40.1,-17.05,0,0,0,0,0,4.99,36.69,38.21,10.44,32.07,-19.27,-41.15,-41.57,-28.85,-61.19,0.864497,7,-14.5,-3.44,18.1,5.74,,,-19.27,-18.68,0.03,5.38,-24.47,0.954532,12
11-12-2025,NSE:NCC,EQ,11558.66,160.94,3224099,5188.86493,2.33,2.32,8.1,L,0.06,-5.31,-8.51,-11.24,-16.07,-30.97,-28.78,-47.97,-15.97,-95.17,-59.69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.35,-4.33,-7.36,-10.82,-16.4,-8.9,-23.23,0,0,0,0,0,0,0,0,-12.64,-25.83,-31.1,-48.62,-55.04,-12.64,-16.52,-13.62,-25.04,-47.86,-12.25,0.06,0.06,0.06,0.06,0.06,0,13.31,36.08,6.65,46.84,-14.86,-30.8,-48.87,-29.15,-96.18,0.864009,7,-12.62,-16.52,12.19,-24.67,,,-14.86,-14.15,-13.76,9.24,-54.28,0.948171,8
11-12-2025,NSE:PILITA,EQ,278,10.51,144957,15.23498,5.83,5.54,4.61,L,-3.13,-5.14,-10.18,-10.47,-13.7,-26.83,-36.35,-70.41,-20.65,-43.96,-27.5,-1,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-3.82,-2.87,-6.51,-6.43,-12.16,-18,-25.55,0,0,0,0.79,0,0,0,0,-11.75,-30.81,-39.67,-45.26,-45.26,-11.75,-21.33,-25.36,-6.72,-23.8,-9.07,0,0,0,0,0,5.66,19.52,49.37,11.72,33.3,-12.49,-38.37,-71.31,-33.83,-44.97,0.863825,7,-10.63,-17.36,6.54,36.51,,,-12.49,-23.12,-23.84,16.81,-5.31,0.965998,23
11-12-2025,NSE:PRINCEPIPE,EQ,3447.29,250.1,119011,297.64651,3.35,3.28,6.19,2L,-0.48,-3.5,-11.46,-18.87,-27.17,-32.87,-28.35,-44.24,-12.14,-74.43,-142.74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.24,-5.47,-9.21,-10.73,-18.01,-0.69,-18.57,0,0,0,15.87,0,0,0,0.79,-20.43,-27.5,-34.77,-42.36,-64.26,-20.43,-7.93,-16.28,-38.01,-59.93,-37.67,0,0,4.28,4.28,0,9.15,33.84,50.42,5.83,3.18,-25.96,-30.37,-45.14,-25.32,-75.44,0.863617,7,-20.43,8.9,15.43,-35.41,,,-25.96,-4.13,-11.24,9.87,-41.54,0.956186,13
11-12-2025,NSE:FISCHER,EQ,3428.7,45.38,2324284,1054.76008,4.28,6.31,6.18,,-0.29,-3.31,-1.12,5.38,-60.27,-113.51,-155.82,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.76,-14.64,-15.17,-45.99,-41.89,,,0,0,22.22,52.83,0,0,6.35,31.13,-30.48,-61.45,NA,NA,NA,-30.48,-38.21,NA,NA,NA,NA,10.76,NA,NA,NA,10.76,0,NA,NA,NA,NA,-59.06,-157.84,0,0,0,0.863107,7,-30.48,-24.5,,,,,-59.06,-62.82,101.14,-12.39,14.01,0.90198,1
11-12-2025,NSE:THEMISMED,EQ,1067.67,103.34,417817,431.77209,4.27,4.25,4.19,3L,0.45,-3.01,-2.97,-8.86,-19.35,-26.58,2.65,-41.92,-57.9,-183.58,-122.23,-1,-1,HV2Y,HV2Y,HVQ,HVQ,-1,-1,-1,-1,-1,-1.42,-3.26,-4.54,-9.51,-12.83,-8.17,-19.41,0,0,0,0,0,0,0,0,-12.87,-27.46,-28.49,-64.8,-65.57,-12.87,-13.42,-41.08,-51.14,-45.64,-2.37,2.22,4.3,4.3,4.3,2.22,24.49,1.53,26.53,7.8,53.67,-18.14,0.63,-42.82,-71.08,-184.59,0.862907,7,-12.87,14.75,-39.49,-38.85,,,-18.14,15.24,-44.65,-23.65,-65.59,0.933933,4
11-12-2025,NSE:KECL,EQ,757.12,101.53,250952,254.79157,2.82,2.76,4.42,2L,0.97,-2.68,-5.02,-9.06,-14.51,-14.37,-19.97,-41.43,-39.94,-95.04,-19.82,-1,-1,HVY,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-1.59,-3.03,-4.48,-6.66,-10.45,-10.22,-18.75,0,0,0,0,0,0,0,0,-11.51,-19.57,-31.68,-48.54,-58.78,-11.51,-7.91,-18.03,-28.78,-42.32,-19.61,1.07,1.07,1.07,1.07,1.07,3.49,5.96,29.89,36.09,89.67,-13.3,-21.99,-42.33,-53.12,-96.05,0.862463,7,-11.51,-3.65,-14.46,-26.04,,,-13.3,-7.97,-16.74,-11.34,-25.36,0.940427,5
11-12-2025,NSE:INOXWIND,EQ,25301.4,121.55,7603012,9241.46109,3.36,3.28,4.82,L,1.46,-6.82,-10.3,-13.6,-23.84,-23.47,-22.76,-49.97,-24.24,-68.43,-9.14,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-4.54,-4.51,-8.66,-7.34,-14.9,-9.71,-22.44,0,0,0,0,0,0,0,0,-18.25,-22.7,-31.49,-40.91,-51.52,-18.25,-4.27,-22.37,-27.29,-39.77,-18.35,1.46,1.46,1.46,1.46,1.46,9.88,8.93,37.05,37.3,86.13,-22.63,-24.78,-50.87,-37.42,-69.44,0.862319,7,-18.18,6.22,-11.35,-18.13,,,-22.63,-2.33,-21.02,4.77,-21.56,0.955023,12
11-12-2025,NSE:DCW,EQ,2082.32,58.71,1457500,855.69825,5.06,4.93,3.3,L,11.36,2.88,-7.2,-14.95,-17.82,-16.81,-26.38,-42.72,-30.3,-77.99,3.59,-1,-1,HVY,-1,-1,-1,-1,-1,-1,-1,-1,2.92,-5.08,-2.05,-7.47,-8.86,-14.98,-20.73,0,0,0,0,0,0,0,0,-17.58,-21.45,-30.88,-43.98,-46.76,-17.58,-14.17,-16.25,-24.02,-30.63,-5.24,12.73,12.73,12.73,18.01,12.73,10.11,4.23,17.7,54.7,111.32,-16.61,-28.4,-43.62,-43.48,-79,0.86187,7,-17.58,-6.46,-4.55,-9.39,,,-16.61,-10.47,-11.78,-3.69,-22.59,0.946313,7
11-12-2025,NSE:GENUSPAPER,EQ,397,13.42,108705,14.58821,4.54,4.43,6.02,2L,2.36,-6.18,-5.96,-7.97,-8.64,-26.23,-35.99,-52.16,-30.4,-72.06,-51.27,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-2.38,-3.57,-5.75,-9.13,-13.63,-15.62,-25.29,0,0,0,0,0,0,0,0,-14.47,-26.79,-34.44,-44.13,-53.56,-14.47,-24.65,-10.89,-29.34,-39.45,-20.1,2.36,2.36,2.36,2.36,2.36,0,4.52,27.78,9.51,28.28,-7.43,-38.01,-53.06,-43.58,-73.07,0.861444,7,-9.69,-19.4,-5.64,-18.42,,,-7.43,-28.37,-10.75,1.91,-17.93,0.947517,8
11-12-2025,NSE:PRAXIS,BE,213.02,10.03,268385,26.91902,5.5,5.51,6.43,,4.92,3.99,6.28,-4.99,-15.75,-36.29,-28.51,-29.61,-34.79,-100.53,-121.48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.41,-4.22,0.18,-12.65,-11.07,-3.57,-14.13,0,0,0,8.73,0,0,0,1.59,-12.93,-27.11,-28.87,-54.08,-62.27,-12.93,-17.66,-8.78,-51.09,-49.14,-24.34,10.83,10.83,14.89,14.89,10.83,11.96,47.65,48.91,20.53,79.3,-14.54,-30.53,-30.51,-47.97,-101.54,0.861357,7,-11.24,11.96,-3.43,-20.71,,,-14.54,-14.22,0.29,-16.39,-34.75,0.93739,5
11-12-2025,NSE:NIRAJ,EQ,202.66,34.11,153145,52.23776,5.75,6.15,4.21,S,-1.33,-6.42,-6.3,-13.1,6.04,-2.73,-38.9,-65.93,-49.78,-84.73,-25.04,-1,-1,-1,-1,HV2Q,HVQ,-1,-1,-1,-1,-1,-3.46,-0.09,-3.55,0.45,-3.11,-38.32,-29.96,0,0,0,0,0,0,0,0,-11.59,-30.05,-39.17,-52.62,-52.8,-11.59,-36.1,-23.08,-21.67,-29.3,-12.8,19.77,19.77,19.77,19.77,5.47,12.54,4.43,29.58,38.27,70.53,7.25,-40.92,-66.83,-62.96,-85.74,0.861059,7,5.47,-34.12,-7.95,3.23,,,7.25,-51.03,-18.32,-2.66,-9.32,0.944057,6
11-12-2025,NSE:SAKUMA,EQ,391.93,2.2,1832180,40.30796,3.45,3.36,2.41,L,-1.35,-6.36,-8.64,-11.36,-15.91,-12.27,-18.64,-57.27,-32.73,-87.73,-144.97,-1,-1,HVY,-1,-1,-1,-1,-1,-1,-1,-1,-3.66,-3.42,-6.85,-5.09,-11.35,-11.61,-20.57,0,0,0,0,0,0,0,0,-13.39,-25.93,-36.05,-46.6,-77.44,-13.39,-14.14,-31.5,-42.24,-70.05,-57.64,0,0,0,0,0,8.05,11.06,47.23,10.61,9.26,-14.7,-20.66,-58.17,-45.91,-88.74,0.861002,7,-13.04,-2.3,-14.43,-42.24,,,-14.7,-5.55,-31.43,3.22,-27.43,0.948134,8
11-12-2025,NSE:KOTHARIPET,EQ,842.62,123.66,48654,60.16554,3.71,3.63,5.42,L,-1.70,-1.97,-12.59,-14.3,-19.24,-15.05,-31.09,-51.08,-20.24,-71.09,-12.4,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-2.38,-3.82,-5.97,-5.51,-10.88,-13.18,-21.26,0,0,0,6.35,0,0,0,0.79,-15.04,-22.19,-34.08,-42.82,-52.06,-15.04,-14.07,-13.58,-26.12,-42.36,-17.99,2.47,2.47,2.47,2.47,2.47,6.97,18.3,36.91,25.05,77.94,-18.03,-33.11,-51.98,-33.42,-72.1,0.860998,7,-14.57,-7.96,6.13,-26.12,,,-18.03,-13.14,-14.11,8.02,-28.28,0.952536,10
11-12-2025,NSE:APTECHT,EQ,603.23,98.01,143090,140.24251,2.84,2.82,4.7,2L,-1.01,-3.37,-5.87,-6.96,-6.8,-21.6,-33.57,-60.46,-28.59,-81.82,-148.14,-1,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-2.41,-2.09,-4.41,-5.95,-9.78,-20.9,-25.38,0,0,0,0,0,0,0,0,-6.67,-25.43,-37.97,-50.57,-62.14,-6.67,-21.72,-23.81,-33.03,-51.32,-31.17,0,0,0,0,0,0,17.48,42.33,14.05,10.69,-5.59,-35.59,-61.36,-41.77,-82.83,0.860745,6,-5.49,-18.11,-0.66,-32.02,,,-5.59,-28.27,-19,7.47,-27.38,0.947513,8
11-12-2025,NSE:MEGATHERM,SM,433.34,226.35,21296,48.2035,4.11,4.35,4.62,S,0.47,-1.57,-4.04,-1.17,-10.47,-21.71,-36.32,-51.23,-33.58,-62.23,-34.33,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,0.57,-2.52,-1.9,-7.36,-8.63,-19.21,-23.35,0,0,0,8.73,0,0,0,0,-9.64,-26.57,-37.39,-40.91,-51.16,-9.64,-22.2,-17.25,-13.4,-34.76,-20.77,5.82,5.82,5.82,5.82,5.82,2.5,14.05,28.2,18.43,43.83,-9.26,-38.34,-52.13,-46.76,-63.24,0.860737,6,-9.64,-21.45,1.18,-0.49,,,-9.26,-26.6,-9.8,-0.72,-7.44,0.949587,9
