Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSHigh_6M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,RSNHBP_6M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
10-12-2025,NSE:SILVERIETF,EQ,10043.45,182.87,9879502,18066.64531,2.78,3.41,5.88,,2.29,3.31,13.64,14.62,15.74,13.13,31.34,41.01,46.92,49.73,57.42,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,5.13,4.03,9.54,5.75,16.22,23.99,52.89,100,38.1,55.56,54.76,100,38.1,47.62,42.86,0,0,0,0,0,0,-11.45,0,0,-2.67,-7.82,46.74,72.8,112.44,130.55,21.32,38.27,38.42,30,29.37,22.52,16.91,29.38,40.72,33.45,49.17,1.273222,98,16.92,33.25,29.24,27.84,,,16.91,15.42,15.79,-3.2,20.22,1.075008,97
10-12-2025,NSE:SILVER,EQ,1951.31,182.82,2805106,5128.29479,2.73,3.3,3.68,,2.35,3.33,13.6,14.37,15.55,9.95,30.96,40.94,46.98,49.73,57.66,-1,-1,HV2Y,-1,-1,-1,-1,1,-1,-1,3,5.12,3.99,9.48,5.49,15.84,24.09,52.59,100,33.33,53.97,53.97,20,4.76,36.51,38.1,0,-0.1,-0.1,-0.1,-0.1,0,-15.63,0,0,-2.84,-7.88,46.33,72.54,111.6,131.68,20.97,38.49,39.09,30.41,29.15,22.45,16.72,29,40.65,33.51,49.17,1.271892,98,16.56,33.37,29.83,28.37,,,16.72,15.15,16.16,-2.99,20.11,1.074748,97
10-12-2025,NSE:SILVER1,EQ,2115.45,177.44,1487440,2639.31354,2.82,3.5,6.46,,2.45,3.08,13.45,14.42,15.54,11.78,31.39,40.99,46.76,49.53,NA,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,4.95,4,9.33,5.83,16.09,23.91,52.57,100,42.86,57.14,55.56,100,38.1,47.62,42.86,0,0,0,0,NA,0,-11.13,0,0,-2.72,NA,46.44,72.72,111.19,NA,20.9,38.27,38.23,29.9,20.68,NA,16.71,29.43,40.7,33.29,48.97,1.27189,98,16.66,33.08,28.44,27.42,,,16.71,15.66,15.7,-3.44,20.13,1.074692,97
10-12-2025,NSE:SBISILVER,EQ,2544.17,179.82,2870581,5161.87875,2.37,3.31,4.58,,2.47,3.19,13.56,14.46,15.68,11.01,31.09,40.82,46.82,49.68,NA,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,4,5.1,3.99,9.48,5.6,15.97,24.02,52.63,100,38.1,55.56,55.56,100,33.33,49.21,42.86,0,0,0,0,NA,0,-12.7,0,0,-2.27,NA,46.94,71.88,111.73,NA,21.25,38.3,38.93,30.24,19.99,NA,16.85,29.13,40.53,33.35,49.12,1.271555,98,16.78,33.36,29.11,27.65,,,16.85,15.18,15.82,-3.07,20.31,1.074707,97
10-12-2025,NSE:SILVERBEES,EQ,18425.83,175.29,50297709,88166.85411,1.96,3.06,8.2,,2.44,3.14,13.49,14.22,15.54,10.91,31.43,40.74,46.78,49.48,57.19,-1,-1,HV2Y,-1,-1,-1,-1,0,-1,-1,2,5.09,3.95,9.42,5.43,15.7,24.09,52.41,100,33.33,53.97,53.97,60,14.29,39.68,38.1,0,0,0,0,0,0,-15.07,-0.05,0,-2.93,-7.87,46.93,72.43,111.32,130.13,21.15,38.38,38.1,30.21,28.96,22.41,16.71,29.47,40.45,33.31,48.92,1.271325,98,16.65,33.41,28.52,28.11,,,16.71,15.72,15.28,-3.02,20,1.074642,96
10-12-2025,NSE:HDFCSILVER,EQ,3532.69,176.07,6911714,12169.45484,2.6,3.47,4.51,,2.52,3.13,13.65,14.35,15.57,7.8,31.1,40.67,46.83,49.71,57.65,-1,-1,HV2Y,-1,-1,-1,-1,2,-1,-1,2,5.12,3.96,9.45,5.31,15.59,24.2,52.48,100,33.33,53.97,53.97,20,4.76,34.92,35.71,0,-1.04,-1.04,-1.04,-1.04,0,-16.45,0,0,-2.69,-7.96,46.85,72.72,111.62,131.73,21.33,38.7,39.27,30.87,29.72,22.7,16.74,29.14,40.38,33.36,49.15,1.271108,98,16.66,33.67,29.35,28.48,,,16.74,15.29,15.59,-2.82,20.34,1.074746,97
10-12-2025,NSE:SILVERETF,EQ,876.53,177.48,2494621,4427.45335,2.52,3.26,3.75,,2.70,3.67,13.53,14.28,15.66,9.29,30.82,40.84,46.83,49.52,56.58,-1,-1,HVY,-1,-1,-1,-1,1,-1,-1,4,5.27,3.95,9.6,5.34,15.78,24.06,52.46,100,33.33,53.97,53.97,20,4.76,36.51,37.3,0,0,0,0,0,0,-15.65,0,0,-2.93,-7.84,46.27,72.33,110.76,126.84,21.18,38.27,39.17,29.95,28.5,22.01,16.83,28.86,40.55,33.36,48.96,1.270465,98,16.82,33.36,29.98,27.79,,,16.83,14.87,16.19,-3.09,19.98,1.074263,96
10-12-2025,NSE:UNITEDPOLY,BE,963.74,33.25,167243,55.6083,5.64,5.91,6.53,2L,-5.00,-14.59,-20.75,-20.18,-32.39,-38.98,-3.04,44.39,62.73,58.65,71.62,-1,-1,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,-9.85,-4.29,-13.55,-8.25,-20.14,34.14,21.26,0,0,33.33,50.79,0,0,7.94,23.81,-23.93,-33,-33,-33,-33,-23.93,-11.3,-18.53,-3.35,-30.7,-8.72,0,81.1,175.48,311.76,0,41.77,174.43,117.4,53.47,70.28,-31.22,-5,44.1,49.26,58.09,1.269708,98,-23.93,9.91,174.08,113.09,,,-31.22,19.07,47.73,19.76,3.97,1.110118,99
10-12-2025,NSE:ESILVER,EQ,615.23,183.22,366184,670.92232,2.7,3.27,5.59,,2.62,3.63,13.39,14.64,15.57,11.82,31.02,40.55,46.7,49.51,57.23,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,5.12,3.88,9.36,5.18,15.34,24.22,52.2,100,33.33,53.97,53.97,20,4.76,38.1,37.3,0,-1.42,-1.42,-1.42,-1.42,0,-16.77,-0.04,0,-2.67,-7.81,46.32,72.12,110.62,131.19,20.87,38.15,38.3,30.63,29.13,22.31,16.74,29.06,40.26,33.23,48.95,1.269654,98,16.61,33.35,29.18,28.17,,,16.74,15.19,15.51,-2.86,20.2,1.074333,96
10-12-2025,NSE:AXISILVER,EQ,835.09,181.55,1362868,2474.28685,2.59,3.42,4.21,,2.11,2.89,13.24,14.02,15.4,11.85,29.84,40.6,46.72,49.46,57.41,-1,-1,HV2Y,-1,-1,-1,-1,0,-1,-1,4,4.9,3.92,9.18,5.32,15.32,24.1,51.94,100,33.33,53.97,53.97,0,0,33.33,35.71,0,-2.28,-2.28,-2.28,-2.28,0,-17.33,0,0,-2.9,-7.89,45.99,71.65,110.47,130.98,20.47,38.17,40.71,30.29,29.2,22.56,16.57,27.88,40.31,33.25,48.9,1.266405,98,16.4,33.06,31.96,28.58,,,16.57,13.97,17.03,-2.91,20.06,1.073434,96
10-12-2025,NSE:CPS,SM,229.95,872,3765,32.8308,2.52,3.94,16.84,M,-0.33,-11.11,-4.28,-18.12,-18.81,10.84,23.67,35.78,33.24,69.84,51.26,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-1,-4.06,-2.09,-6.02,5.64,-0.41,20.64,25.49,0,42.86,19.05,25.4,0,19.05,11.11,13.49,-20.07,-20.07,-20.07,-20.07,-20.07,-20.07,-1.41,-24.36,-14.84,-1.99,-45.27,32.12,62.99,248.8,248.8,4.45,56.97,56.61,124,132.86,5.2,-17.64,21.71,35.49,19.77,69.28,1.265527,98,-16.56,18.16,12.1,57.75,,,-17.64,32.65,17.57,-17.17,69.74,1.148594,99
10-12-2025,NSE:SKMEGGPROD,EQ,1124.82,426.3,108427,462.2243,5.29,5.23,5.02,,3.21,4.74,-3.38,3.04,1.44,20.24,21.11,42.35,59.09,39.48,44.19,-1,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,3.17,0.29,3.47,6.63,10.82,26.39,50.54,0,71.43,34.92,65.08,0,33.33,20.63,35.71,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-1.79,-9.5,-8.8,-44.86,-18.44,40.97,75.72,164.77,164.77,10.93,38.94,108.87,52.63,6.39,20.83,2.61,19.15,42.06,45.62,38.92,1.255588,98,1.86,28.41,85.32,-7.19,,,2.61,16.86,28.63,15.82,-33,1.071726,96
10-12-2025,NSE:GAYAPROJ,BZ,215.84,11.53,207855,23.96568,1.8,2.75,5.95,,0.00,4.68,4.68,21.42,26.71,24.54,25.15,43.28,29.58,52.73,46.23,-1,-1,-1,-1,-1,HVQ,-1,1,-1,-1,-1,3.14,5.69,9.37,11.97,24.23,12.98,42.77,100,61.9,25.4,23.02,100,61.9,20.63,10.32,0,0,0,0,0,0,-9.53,-7.8,-41.29,-27.11,-46.83,43.23,102.99,115.51,142.74,36.45,5.23,51.94,22.24,70.95,14.74,27.88,23.19,42.99,16.11,52.17,1.255467,98,34.38,5.23,8.01,-3.82,,,27.88,-5.23,25.92,-37.37,47.8,1.085566,98
10-12-2025,NSE:VIESL,ST,672.74,276.7,52816,146.14187,4.79,5.14,4,2M,1.36,-1.19,-6.41,-0.13,5.35,21.58,36.03,37.73,54.9,32.27,NA,-1,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-0.11,1.39,1.3,8.55,10.78,27.42,52.63,0,76.19,82.54,49.21,0,52.38,31.75,18.25,-7.87,-7.87,-7.87,-7.87,NA,-7.87,0,-2.83,-21.11,-42.86,NA,51.16,84.71,141.34,NA,5.31,74.83,54.38,50.28,5.09,NA,6.52,34.07,37.44,41.43,31.71,1.253484,97,-0.36,62.47,38.28,,,,6.52,29.32,4.36,14.36,-35.24,1.07265,96
10-12-2025,NSE:LTF,EQ,75066.37,303.95,8176118,24851.31066,2.64,2.62,6.42,S,-1.09,0.38,-1.2,2.07,2.93,14.38,23.02,35.92,54.04,51.17,45.11,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,5,-1,0.07,1.57,1.66,5.68,7.78,25.4,44.48,100,100,100,94.44,40,38.1,73.02,62.7,-2.69,-2.69,-2.69,-2.69,-2.69,-2.69,-2.82,0,0,-26.51,-21.93,30.61,63.69,132.22,132.22,5.28,50.73,68.76,48.8,6.73,9.2,4.1,21.06,35.63,40.57,50.61,1.252455,97,3.07,50.73,65.83,14.2,,,4.1,17.6,18.45,15.06,8.69,1.079066,97
10-12-2025,NSE:ZOTA,EQ,4786.49,1588.8,74921,1190.34485,4.15,4.16,10.77,S,0.49,-1.88,2.17,-3.76,5.03,2.82,5.9,39.04,48.05,61.05,68.85,-1,-1,-1,HV2Y,-1,HVQ,-1,-1,-1,-1,3,-0.09,0.38,0.29,2.16,2.51,23.99,34.87,80,57.14,79.37,70.63,0,28.57,28.57,22.22,-5.71,-5.71,-5.71,-5.71,-5.71,-5.71,-5.99,-0.49,-5.06,-19.09,-10.52,13.45,71.49,160.52,252.95,3.74,25.74,95.87,76.81,83.37,37.49,6.2,3.94,38.75,34.58,60.49,1.24975,97,3.67,25.46,79.73,41.31,,,6.2,-2.19,36.92,1.56,39.94,1.09045,98
10-12-2025,NSE:DELPHIFX,EQ,322.12,252.54,79720,201.32489,4.47,4.59,5.85,,0.81,2.27,14.17,19.43,21.16,11.69,17.66,52.9,49.77,18.81,14.81,-1,-1,HVQ,HV2Q,-1,-1,-1,4,-1,-1,-1,3.93,4.33,8.64,4.53,13.79,21.63,45.2,20,4.76,46.03,41.27,20,4.76,19.05,18.25,0,0,0,0,-20.48,0,-19.91,-7.78,-62.54,-60.06,-35.43,29.8,108.17,148.24,148.24,29.8,11.73,104.39,16.93,0,24.09,22.33,15.7,52.61,36.3,18.25,1.243598,97,24.42,11.73,66.97,-47.62,,,22.33,-7.53,44.49,-19.85,-46.72,1.054716,94
10-12-2025,NSE:IMFA,EQ,7111.15,1374.5,280527,3855.84362,5.14,5.15,4.92,,-0.17,2.03,9.27,2.27,2.04,9.59,27.04,47.21,53.91,30.4,52.78,-1,-1,EEP,HV2Q,HVQ,-1,-1,-1,-1,-1,-1,2.35,2.19,4.64,6.03,11.35,30.37,59.92,100,80.95,69.84,60.32,40,28.57,38.1,36.51,-2,-2,-2,-2,-2,-2,0,-2.93,-26.36,-35.7,0,35.9,93.61,140.34,140.34,11.53,83.84,75.36,26.88,13.55,71.45,3.21,25.08,46.92,40.44,29.84,1.243163,97,0.27,83.28,54.51,12.21,,,3.21,22.42,29.34,-0.52,-36.07,1.061293,95
10-12-2025,NSE:PFOCUS,EQ,5505.83,210.54,4094342,8620.22765,5.14,5.05,8.6,,9.36,16.32,18.68,19.18,22.72,21.03,9.28,41.63,53.5,39.17,49.99,HV2Y,HV2Y,-1,HV2Y,HVQ,-1,-1,-1,-1,-1,-1,12.86,3.31,16.72,2.8,20.09,19.92,49.95,0,0,22.22,32.54,0,0,12.7,14.29,0,0,0,0,0,0,-16.81,0,-23.84,-39.33,-20.63,29.4,86.2,134.43,134.43,26.69,14.88,112.68,36.83,7.05,40.04,23.89,7.32,41.34,40.03,38.61,1.241836,97,18.88,5.38,94.45,-12.42,,,23.89,-20.49,37.36,7.13,-15.9,1.066415,95
10-12-2025,NSE:ABCAPITAL,EQ,87761.36,358.95,5087241,18260.65157,2.25,2.24,3.35,,-1.40,2.49,2.55,7.88,8.25,16.99,19.29,32.4,56.34,44.5,43.99,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,2,-1,1.28,2.39,3.76,6.25,10.68,21.06,40.22,100,100,88.89,87.3,80,71.43,73.02,56.35,-1.4,-1.4,-1.4,-1.4,-1.4,-1.4,-2.59,-0.55,0,-35.52,-18.03,28.7,49.33,135.66,135.66,10.23,22.87,83.49,59.31,2.88,17.83,9.42,17.33,32.11,42.87,43.94,1.237133,97,8.9,21.17,81.54,8.5,,,9.42,8.94,17.94,22.21,-12.2,1.072296,96
10-12-2025,NSE:ASHAPURMIN,EQ,6820.56,703.5,740319,5208.14417,4.43,4.6,3.17,,-1.63,0.69,0.23,1.31,7.96,4.46,13.11,43.3,53.28,43.47,48.44,-1,HVY,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,12,0.94,0.88,1.83,2.53,4.47,25.8,40.81,40,57.14,60.32,59.52,0,4.76,22.22,30.95,-5.26,-5.26,-5.26,-5.26,-5.26,-5.26,-6.5,0,-26.66,-39.55,-8.51,19.03,83.87,127.74,224.42,10.22,34.53,97.9,83.93,51.58,83.4,9.13,11.15,43.01,39.81,42.91,1.234976,97,6.69,22.92,89.08,25.5,,,9.13,2.49,36.45,4.38,-6.07,1.065507,95
10-12-2025,NSE:LEMERITE,SM,1218,507.8,52864,268.44339,2.48,2.5,3.13,,0.03,-0.01,5.48,2.36,2.69,12.64,28.4,38.16,40.79,53.13,86.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,0.9,1.35,2.28,3.31,5.78,24.66,40.41,100,76.19,92.06,61.9,100,61.9,66.67,46.03,-1.27,-1.27,-1.27,-1.27,-1.27,-1.27,-0.91,-0.93,-1.8,-5.16,0,40.04,75.86,104.35,680.03,5.8,53.94,27.36,70.61,396.94,293.39,3.86,26.44,37.87,27.32,52.57,1.233402,97,0.54,53.34,20.24,53.96,,,3.86,23.32,15.34,-8.96,35.76,1.080737,97
10-12-2025,NSE:SBC,EQ,1192.38,27.34,12079503,3302.53612,2.86,2.82,5.93,,-0.29,2.63,5.52,5.56,8.12,15.87,24.84,45.87,50.06,32.97,48.06,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,1.59,2.47,4.16,6.65,11.58,27.02,52.89,100,100,100,83.33,100,90.48,79.37,68.25,-0.58,-0.58,-0.58,-0.58,-0.58,-0.58,-0.99,0,-39.74,-44.41,-25.38,30.31,88.16,137.46,137.46,11.14,42.73,67.48,28.55,18.59,37.79,9.29,22.88,45.58,36.59,32.41,1.232167,97,9.05,42.73,53.05,-38.09,,,9.29,15.09,29.68,-5.46,-19.31,1.056132,94
10-12-2025,NSE:RMDRIP,EQ,1961.18,79.26,500587,396.76526,2.7,2.71,6.86,,-0.90,0.01,-2.26,-1.07,-0.68,12.69,3.6,31.24,48.94,61.39,86.82,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-0.73,0.4,-0.34,3.13,2.88,20.2,28.94,100,76.19,53.97,64.29,0,9.52,19.05,39.68,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-2.59,-0.04,-2.4,-4.78,-6.23,14.67,47.58,158.18,622.52,0.97,22.4,92.36,186.09,312.96,212.3,0.49,1.64,30.95,35.47,60.83,1.227825,97,0.52,22.4,92.36,183.85,,,0.49,1.15,30.37,12.53,39.3,1.0893,98
10-12-2025,NSE:GRMOVER,EQ,2883.54,460.35,833308,3836.13338,4.04,3.96,6.63,S,-0.99,-2.25,-2.29,-7.39,3.3,12.76,21.05,30.79,49.49,52.71,71.28,-1,EEP,-1,-1,-1,EEP,-1,-1,-1,9,-1,-1.46,1.01,-0.45,6.38,6.33,18.44,30.38,100,100,65.08,63.49,0,38.1,39.68,30.16,-6.88,-6.88,-6.88,-6.88,-6.88,-6.88,-0.24,-6.82,-3.57,-17,-22.29,33.16,37.19,149.77,255.07,4.36,28.77,55.48,72.86,97.3,84.73,4.47,19.09,30.5,36.02,52.15,1.227008,97,4.36,24.53,55.48,22.14,,,4.47,15.25,14.04,13.81,21.29,1.07715,97
10-12-2025,NSE:SYSTANGO,SM,457.67,370.5,64304,238.24632,7.27,7.3,4.39,S,4.78,3.77,-6.34,3.36,19.34,36.65,36.82,33.05,42.21,31.63,14.1,-1,-1,HVQ,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,3.44,4.19,7.96,16.64,29.51,15.06,52.47,100,100,36.51,21.43,0,42.86,17.46,8.73,-6.89,-6.89,-6.89,-6.89,-6.89,-6.89,0,-13.1,-13.87,-34.27,-22.24,66.52,68.49,89.18,89.18,28.85,35.84,19.53,26.65,6.15,25.58,20.51,34.86,32.76,28.74,31.07,1.225794,97,28.85,35.84,7.34,-0.84,,,20.51,18.57,-4.26,0.48,-3.39,1.056955,94
10-12-2025,NSE:THANGAMAYL,EQ,10113.78,3225.7,167277,5395.85419,4.25,4.15,6.29,S,-0.84,-1.62,-0.79,1.31,-0.55,37.03,31.02,40.72,47.87,37.6,60.54,-1,-1,EEP,-1,-1,EEP,-1,-1,-1,-1,-1,0.11,2.76,2.96,15.05,21.2,19.88,51.26,100,100,42.86,30.16,0,9.52,6.35,9.52,-4.17,-4.83,-4.83,-4.83,-4.83,-4.17,-4.3,-1.47,-23.96,-33.14,-19.97,65.36,79.15,107.77,177.3,6.62,66.27,34.93,23.17,50.98,80.72,0.62,29.06,40.43,34.4,37.04,1.222405,97,-4.17,64.28,29.12,-7.7,,,0.62,28.3,15.76,-1.14,-4.78,1.065529,95
10-12-2025,NSE:ATALREAL,EQ,274.21,24.41,3835430,936.22846,4.93,4.65,9.29,,2.05,3.81,5,5.2,-1.56,5.9,22.24,25.48,52.03,50.14,45.61,-1,-1,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,2.18,0.35,2.53,0.23,2.76,21.43,30.78,0,19.05,57.14,55.56,0,0,31.75,23.02,-1.97,-4.54,-4.54,-4.54,-4.54,-1.97,-3.05,-9.01,0,-23.69,-20.69,28.34,32.66,114.88,270.42,8.34,34.73,56.73,153.7,77.7,84.68,-0.39,20.28,25.19,38.56,49.58,1.215432,97,-1.77,32.78,56.73,147.48,,,-0.39,20.34,5.86,22.41,10.99,1.080687,97
10-12-2025,NSE:FORCEMOT,EQ,22911.86,16732,73691,12329.97812,3.11,3.07,3.79,,-2.22,-5.09,-1.36,-5.3,-4.92,8.54,-8.52,26.89,55.57,58.89,54.87,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,-3.04,-0.42,-3.45,1.31,-2.16,16.73,17.49,0,0,0,46.83,0,0,0,22.22,-8.22,-15.71,-23.59,-23.59,-23.59,-8.22,-19.83,-17.08,-4.1,-25.28,-30.86,9.34,38.21,165.8,169.46,0.01,14.72,156.24,96.99,19.73,10.78,-3.75,-10.48,26.6,42.1,58.33,1.214717,97,-4.23,-1.4,144.7,52.89,,,-3.75,-6.53,34.34,26.01,22.39,1.089813,98
10-12-2025,NSE:IWARE,ST,206.6,222,48864,108.47808,5.1,5.67,7.34,S,-3.06,6.78,-7.86,8.58,10.23,31.53,43.02,58.69,NA,NA,NA,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,7,-1,1.72,3.22,5.1,13.38,21.34,,,60,85.71,77.78,68.25,0,28.57,33.33,28.57,-7.92,-7.92,-7.92,NA,NA,-7.92,-0.77,-7.66,NA,NA,NA,84.92,168.6,NA,NA,16.6,115.58,77.92,NA,NA,NA,11.4,41.06,58.4,0,0,1.214292,97,16.6,115.58,,,,,11.4,33.43,29.21,86.79,14.92,1.114178,99
10-12-2025,NSE:ABINFRA,EQ,1227.11,19.31,845571,163.27976,5.45,5.33,5.53,2M,-1.48,3.06,3.83,0.31,-3.26,-3.31,-11.34,23.82,61.05,52.83,72,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,1.74,-0.38,1.36,-0.99,0.36,20.48,26.21,0,0,1.59,50.79,0,0,0,46.03,-5.53,-6.72,-12.11,-12.11,-12.11,-5.53,-9.24,-2.14,0,-18.09,-0.4,6.57,31.99,168.54,335.12,6.51,10.04,185.46,112.78,73.71,110.4,-2.09,-13.3,23.53,47.58,52.27,1.213189,97,-5.53,6.93,185.46,112.78,,,-2.09,-10.92,33.28,35.67,-6.2,1.092833,98
10-12-2025,NSE:KRISHANA,EQ,3218.13,501,169163,847.50663,2.89,2.89,9.98,2L,1.06,0.48,-0.85,-4.41,-1.43,-9.66,-11.02,8.04,60.13,58.6,51.01,-1,-1,-1,-1,HV2Y,HV2Q,-1,-1,-1,-1,-1,0.64,-1.26,-0.61,-2.18,-2.73,15.65,15.32,0,0,0,36.51,0,0,0,15.87,-5.31,-14.75,-16.77,-16.77,-16.77,-5.31,-15.58,-7.6,-2.68,-34.79,-32.3,13.13,20.09,176.99,176.99,5.04,14.75,175.89,154.71,10.45,0,-0.26,-12.98,7.75,46.66,58.04,1.212967,97,-5.31,-1.15,175.89,75.75,,,-0.26,-12.56,18.87,43.43,11.1,1.111915,99
10-12-2025,NSE:TATVA,EQ,3727.29,1442.5,253742,3660.22835,4.88,4.76,2.68,2M,-0.70,0.69,-0.62,-6.3,-2.64,27.35,29.23,33.73,51.34,38.15,20.24,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,0.72,-0.08,0.63,5.93,6.98,25.37,43.35,0,47.62,42.86,48.41,0,14.29,17.46,18.25,-9.2,-9.2,-9.2,-9.2,-9.2,-9.2,-3.13,-12.53,-11.76,-45.51,-30.74,45.49,60.14,126.45,126.45,5.39,50.76,60.25,50.07,5.74,10.99,-1.47,27.27,33.44,37.87,37.59,1.21291,97,-4.32,42.08,40.85,-1.94,,,-1.47,27.95,8.05,13.36,-12.18,1.069701,96
10-12-2025,NSE:JAYNECOIND,EQ,7457.27,70.49,7851237,5534.33696,4.38,4.29,5.77,2L,0.93,0.7,-2,-6.5,-3.83,-2.75,11.04,42.94,54.73,38.96,25.73,-1,-1,-1,HV2Y,HVQ,HVQ,-1,-1,-1,-1,-1,0.95,-1.79,-0.83,-2.36,-3.12,29.64,37.69,0,0,53.97,50,0,0,25.4,22.22,-8.12,-10.79,-10.79,-10.79,-10.79,-8.12,-7.38,-1.07,-23.33,-44.02,-24.51,11.64,99.74,142.65,142.65,6.35,37.09,113.01,38.45,9.85,11.13,-2.66,9.08,42.65,41.26,38.4,1.211795,96,-4.51,37.09,81.4,-18.3,,,-2.66,11.22,37.56,7.45,-19.93,1.063645,95
10-12-2025,NSE:MUTHOOTFIN,EQ,150422.21,3745.8,577555,21634.05519,1.9,2.27,5.34,S,0.10,-0.47,0.54,1.18,9.52,13.25,21.45,31.83,43.25,48.27,58.28,-1,-1,-1,EEP,-1,EEP,-1,-1,6,-1,-1,0.15,2.16,2.36,6.65,9.65,20.78,38.42,100,100,80.95,71.43,80,80.95,69.84,53.17,-1.71,-1.71,-1.71,-1.71,-1.71,-1.71,0,0,0,-8.28,-5.84,30.18,49.24,91.94,134.35,12.66,35.04,45.88,44.25,60.44,46.22,10.69,19.49,31.54,29.78,47.71,1.206276,96,12.66,29.47,35.17,28.37,,,10.69,10.09,14.91,3.54,23.78,1.065376,95
10-12-2025,NSE:PRIVISCL,EQ,12929.76,3125,101483,3171.34375,3.46,3.42,4.58,,0.13,-4.2,0.78,-2.83,-6.39,20.52,27.06,26.69,53.95,39.66,66.76,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,14,-1,-0.74,0.57,-0.18,6,6.2,20.43,33.47,60,66.67,49.21,40.48,0,0,23.81,15.08,-5.72,-7.76,-7.76,-7.76,-7.76,-5.72,-1.87,-11.24,-10.66,-27.03,-4.38,34.03,41.24,120.98,195.66,2.58,50.26,54.6,61.99,45.58,90.77,-5.22,25.1,26.4,40.48,39.1,1.204058,96,-5.34,36.13,54.6,53.84,,,-5.22,28.34,1.2,23.98,-16.12,1.078372,97
10-12-2025,NSE:MASON,SM,356.46,200,16870,33.74,2.67,2.76,6.65,S,0.65,-2.78,-0.35,-0.63,-0.13,0.95,-4.35,36.1,59.02,38.52,NA,-1,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-0.98,-0.16,-1.14,0.18,-0.97,20.65,24.8,0,0,3.17,48.41,0,0,0,30.16,-4.31,-4.33,-6.54,-6.54,NA,-4.31,-5.54,-2.48,-24.6,-61.29,NA,4.49,53.49,154.29,NA,1.81,4.62,161.69,62.49,4.2,NA,1.04,-6.31,35.81,45.55,37.96,1.198706,96,-4.31,-5.5,139.89,-23.59,,,1.04,-7.32,40.46,22.67,-35.11,1.069125,96
10-12-2025,NSE:PARIN,ST,654.85,592.25,9380,55.55305,3.51,3.43,4.17,,0.94,-2.83,-0.3,0.38,0.38,9.62,20.98,41.44,34.49,50.02,88.01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.55,1.13,0.59,4.26,5.06,23.54,37.41,100,100,93.65,57.94,60,90.48,76.19,49.21,-2.8,-2.8,-2.8,-2.8,-2.8,-2.8,0,0,-13.73,-2.99,-0.84,28.75,82.85,94.18,816.8,0.94,47.63,44.49,126.52,500.62,358.2,1.55,19.02,41.15,21.02,49.46,1.198317,96,-0.96,44.73,21.56,126.52,,,1.55,17.58,27.6,-25.09,38.63,1.072653,96
