Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(50),ADR(20),ATR(20),RPS,CMP,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
17-10-2025,NSE:PROZONER,EQ,740.12,2916307,6.29,6.55,3,58.34,-0.70,-2.98,-13.2,14.23,15.5,31.26,43.35,39.29,56.14,29.47,-1,HV2Y,HV2Q,HV2Q,HVQ,HV2Y,-1,-1,5,-1,-1,-11.66,-11.66,-11.66,-11.66,-11.66,-11.66,0,-4,-18.8,-17.91,-40.7,51.81,79.56,167.25,167.25,20.86,40.94,42.25,51.4,62.25,7.03,14.85,30.5,35.23,30.32,56.69,1.27672,97,,,,,,,14.85,18.55,10.16,-8.09,38.21,1.091383,97
17-10-2025,NSE:SILVER,EQ,1309.78,2130563,5.34,5.62,1,166.5,1.43,3.76,12.41,17.3,23.41,32.83,42.22,46.11,44.92,57.15,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,2,-1,-1,-9.02,-9.02,-9.02,-9.02,-9.02,-9.02,-1.82,-2.5,-5.24,-10.07,-4.14,51.17,74.78,92.71,135.77,29.8,20.35,23.31,19.13,27.05,29.86,22.76,32.07,34.1,37.14,45.47,1.276668,97,,,,,,,22.76,12.19,6.56,5.82,8.24,1.072847,95
17-10-2025,NSE:VMARCIND,SM,1073.41,27150,6.07,6.07,3,612.4,4.92,10.86,29.08,30.96,24.98,25.34,57.63,37.7,35.99,70.93,HVQ,HVQ,HV2Q,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,0,0,0,0,0,0,-9.62,0,-47.49,-22.79,-19.98,44.84,131.4,205.74,735.47,44.84,60.85,128.26,50.78,420.53,434.79,24.33,24.58,49.51,28.73,36.54,1.275566,97,,,,,,,24.33,0.37,35.82,-47.95,7.72,1.077092,96
17-10-2025,NSE:SILVERIETF,EQ,8641.75,9335860,5.07,5.4,1,165.86,1.66,1.94,12.58,17.01,23.59,32.68,42.2,45.94,44.65,56.91,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-4.69,-4.69,-4.69,-4.69,-4.69,-4.69,-3.1,-2.52,-5.34,-10.09,-4.37,50.69,74.59,92.68,135.2,29.59,19.76,23.29,19.44,27.16,30.19,22.94,31.92,34.08,36.97,45.2,1.275396,97,,,,,,,22.94,11.79,6.73,5.54,8.07,1.072374,95
17-10-2025,NSE:JINDALPHOT,EQ,1169.45,23586,5.45,5.7,3,1379.6,-2.96,-12.75,20.11,18.41,17.95,36.2,41.95,45.9,44.14,55.73,HVY,HVY,HVQ,HVQ,HVQ,HV2Y,4.56,-1,-1,-1,-1,-11.31,-11.31,-11.31,-11.31,-11.31,-11.31,-8.36,-14.8,-18.8,-24.34,-16.99,68.23,68.47,155.29,155.29,25.36,38.03,62.89,48.21,36.95,41.42,17.3,35.44,33.83,36.93,44.69,1.27246,97,,,,,,,17.3,22.12,1.59,5.9,7.2,1.073984,96
17-10-2025,NSE:AGIIL,EQ,2890.48,1147454,7.51,7.32,1,267.9,0.49,-7.47,-3.61,5.73,13.01,20.85,38.41,37.86,63.71,NA,-1,-1,HV2Y,HVQ,HV2Y,HV2Y,4.51,-1,-1,13,-1,-6.95,-6.95,-6.95,-6.95,NA,-6.95,-1.9,0,-11.74,-10.96,NA,29.08,80.36,183.52,NA,14,35.24,50.83,108.71,110.57,NA,12.36,20.09,30.29,28.89,64.26,1.268691,97,,,,,,,12.36,8.9,14.76,-1.81,52.06,1.106811,98
17-10-2025,NSE:SILVERADD,EQ,1193.04,1002865,4.66,5.01,0,158.68,0.21,2.96,11.51,16.09,23.06,32.1,41.54,45.37,44.09,NA,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-6.38,-6.38,-6.38,-6.38,NA,-6.38,-2.49,-2.72,-5.47,-10.08,NA,49.29,72.85,90.33,NA,28.08,19.44,23.77,19.47,27.02,NA,22.41,31.34,33.42,36.4,44.64,1.268084,97,,,,,,,22.41,11.64,6.47,5.64,8.11,1.070852,95
17-10-2025,NSE:SILVER1,EQ,1778.18,1108303,5.11,5.29,1,159.27,0.94,3.3,11.29,15.76,22.92,31.95,41.3,45.2,43.9,NA,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-5.56,-5.56,-5.56,-5.56,NA,-5.56,-2.35,-2.83,-5.38,-10.12,NA,48.81,72.3,89.56,NA,28.36,19.51,23.06,19.43,11.5,NA,22.27,31.19,33.18,36.23,44.45,1.265841,97,,,,,,,22.27,11.6,6.33,5.72,8.09,1.070379,95
17-10-2025,NSE:LUMAXTECH,EQ,7584.59,242679,5.62,5.5,3,1183.2,-0.39,1.71,-10.09,-8.19,5.94,2.54,54.35,50.42,52.57,64.84,-1,HVQ,-1,HVY,HV2Q,EEP,-1,-1,-1,-1,-1,-10.55,-10.55,-10.55,-10.55,-10.55,-10.55,-10.32,-1.99,-19.74,-12.83,-5.38,19.27,132.34,149.09,204.24,7.3,12.19,142.76,13.71,60.6,53.65,5.29,1.78,46.23,41.45,53.12,1.26505,97,,,,,,,5.29,-3.72,45.74,-9.53,14.79,1.09746,97
17-10-2025,NSE:INOXGREEN,EQ,7128.2,1775034,4.96,5.09,0,257.11,-1.52,8.83,20.56,20.15,31.48,38.61,47.04,33.72,27.49,48.62,-1,-1,-1,HVQ,HV2Y,HV2Y,-1,-1,2,-1,-1,-1.52,-1.52,-1.52,-1.52,-1.52,-1.52,-0.24,-13.99,-38.33,-22.83,-15.57,76.81,94.34,145.45,145.45,38.99,21.15,50.69,30,49.28,63.32,30.83,37.85,38.92,24.75,28.04,1.264297,97,,,,,,,30.83,10.29,6.31,-26.06,1.05,1.060057,93
17-10-2025,NSE:IFBAGRO,EQ,737.19,13217,5.52,5.66,4,967.3,-1.84,-0.56,9.46,14.8,19.17,25.04,51.03,44.28,41.8,47.63,HVQ,HVQ,-1,HVQ,-1,HVQ,-1,-1,-1,-1,22,-2,-2,-2,-2,-2,-2,-14.95,-11.94,-22.42,-11.73,-7.8,33.48,105.85,115.87,146.01,24.79,12.12,61.81,5.71,37.08,43.17,18.52,24.28,42.91,35.31,42.35,1.263592,97,,,,,,,18.52,7.16,27.25,-14.71,6.02,1.070276,95
17-10-2025,NSE:ATALREAL,BE,217.59,2028356,4.82,4.87,1,23.63,-1.99,4.36,2.75,10.45,19.04,16.42,33.6,42.87,61.87,40.76,-1,-1,-1,HV2Q,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-8.29,-5.32,-0.88,-17.94,-45.23,28.42,72.23,165.21,258.58,23.65,3.97,73.86,138.09,104.86,36.72,18.39,15.66,25.48,33.9,62.42,1.263216,97,,,,,,,18.39,-3.35,13.14,13.04,43.72,1.097844,98
17-10-2025,NSE:MCLEODRUSS,EQ,392.54,1139287,5.29,6.27,3,58,5.00,10.84,26.02,33.19,35.53,37.31,33.45,29.19,44.16,44.83,-1,2,HV2Q,HV2Q,HV2Y,HV2Y,10,3,-1,-1,-1,0,0,0,0,0,0,-14.58,-14.16,-25.53,-20.76,-12.58,63.43,90.48,120.53,169.14,58,15.65,29.44,56.53,90.58,50.3,34.88,36.55,25.33,20.22,44.71,1.260315,97,,,,,,,34.88,2.64,-13.58,-7.32,31.59,1.080384,96
17-10-2025,NSE:YATRA,EQ,2373.36,5363777,4.95,4.87,3,168.47,2.50,3.7,13.69,13.93,3.44,45.56,49.23,37.08,26.47,-1.12,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-3.65,0,-1.27,-13.78,-42.9,-40.72,-30.72,88.89,114.89,155.33,155.33,20.68,96.41,39,29.65,3.17,2.46,2.79,44.8,41.11,28.11,27.02,1.25033,97,,,,,,,2.79,43.51,-0.69,-24.84,-6.4,1.077963,96
17-10-2025,NSE:KHAICHEM,EQ,1240.49,326897,4.41,4.35,3,123.49,-0.95,-0.15,2.06,-0.4,-5.47,17.28,58.29,47.46,38.38,30.72,-1,-1,HV2Q,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,4,-5.43,-6.64,-6.64,-6.64,-6.64,-5.43,-1.53,-2.54,-46.85,-33.06,-21.48,19.06,140.77,167.47,167.47,4.56,56.4,121.25,11.57,6.62,25.06,-6.12,16.52,50.17,38.49,38.93,1.24558,97,,,,,,,-6.12,21.46,42.15,-26.88,-6.83,1.083009,97
17-10-2025,NSE:EXCEL,BE,224.3,3425090,1.38,3.2,0,1.55,4.73,-7.1,-10.97,-1.29,-7.74,25.81,50.32,44.52,49.68,61.29,-1,-1,-1,HVQ,-1,HV2Y,-1,-1,-1,-1,-1,-9.88,-9.88,-9.88,-16.22,-16.22,-9.88,-2.34,0,-58.38,-53.51,-13.33,51.96,134.85,134.85,244.44,9.93,108.75,74.24,14.93,91.11,73.33,-8.39,25.05,42.2,35.55,50.23,1.245312,97,,,,,,,-8.39,31.03,25.62,-12.61,19.76,1.087427,97
17-10-2025,NSE:GMDCLTD,EQ,18189.6,8667786,5.83,5.71,3,567.1,-3.99,-6.96,-8.11,-6.18,3.42,33.1,43.64,48.39,40.32,15.3,-1,HV2Y,EEP,EEP,EEP,EEP,-1,-1,-1,4,-1,-10.03,-10.03,-10.03,-10.03,-10.03,-10.03,-3.89,-9.74,-24.24,-40.94,-31.71,48.49,92.47,137.9,137.9,2.73,45.47,59.16,34.07,3.74,8.93,2.77,32.34,35.52,39.42,40.87,1.244675,97,,,,,,,2.77,30.62,8.34,7.5,-5.17,1.072348,95
17-10-2025,NSE:PARIN,SM,561.24,14220,4.18,4.28,3,534.5,-0.83,-1.78,0.78,5.6,7.67,38.77,27.41,33.58,57.06,83.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-2.29,-2.29,-2.29,-2.29,-2.29,-2.29,0,-18.59,-2.99,0,0,57.93,65.02,154.58,727.4,8.22,52.36,1.03,193.72,449.54,255.26,7.02,38.01,19.29,24.61,57.61,1.244455,97,,,,,,,7.02,33.58,-25.98,7.59,45.81,1.107471,98
17-10-2025,NSE:CARTRADE,EQ,12068.11,444570,4.2,4.14,1,2457.6,-1.27,0.52,-1.64,0.13,1.36,21.79,36.42,42.54,60.17,71.69,-1,-1,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-3.27,-10.22,-10.22,-10.22,-10.22,-3.27,-11.44,-3.28,-13.54,-15.25,-3.31,29.71,62.6,150.44,288.28,2.86,53.44,43.96,88.82,123.11,54.65,0.71,21.03,28.3,33.57,60.72,1.242731,96,,,,,,,0.71,20.6,11.29,8.7,41.15,1.095186,97
17-10-2025,NSE:TAC,ST,1138.08,53392,4.25,4.66,0,788.7,5.00,17.71,27.49,34.43,31.2,39.66,18.85,7.74,56.51,NA,2,2,-1,-1,HVQ,HVQ,-1,1,-1,-1,-1,0,0,0,-5.63,NA,0,-7.35,-43.06,-23.42,0,NA,86.73,86.73,135.12,NA,55.92,28.48,10.25,155.64,429.49,NA,30.55,38.9,10.73,-1.23,57.06,1.241964,96,,,,,,,30.55,12.2,-41.92,-14.61,63.32,1.123456,99
17-10-2025,NSE:GMBREW,EQ,1640.41,867087,7.16,6.96,0,1112.05,2.15,19.57,34.07,35.92,34.74,34.09,37.72,35.79,27.59,54.59,HV2Y,HV2Y,-1,HV2Q,-1,HV2Y,-1,-1,-1,-1,-1,-4.13,-4.13,-4.13,-4.13,-4.13,-4.13,-4.6,-7.72,-30.13,-27.97,-18.77,65.27,71.12,84.6,137.94,58.32,7.86,21.66,14.97,52.77,72.3,34.09,33.33,29.6,26.82,28.14,1.239586,96,,,,,,,34.09,-1.1,-1.92,-4.01,-2.32,1.057505,92
17-10-2025,NSE:LOTUSEYE,BE,250.06,142663,4.77,4.65,1,119.4,-1.96,-0.36,-1.62,0.23,-3.48,37.78,44.7,43.74,40.31,37.35,-1,-1,HVQ,HVQ,HVQ,HV2Y,-1,-1,-1,21,-1,-3.83,-11.21,-11.21,-11.21,-11.21,-3.83,-8.12,-8.84,-23.47,-22.15,-17.4,65.6,78.74,109.84,130.28,1.77,76.46,30.56,16.05,29.55,37.45,-4.13,37.02,36.58,34.77,40.86,1.23915,96,,,,,,,-4.13,39.77,3.7,-2.65,4.36,1.082018,97
17-10-2025,NSE:JAYNECOIND,EQ,6758.15,27305500,4.56,4.43,2,67.92,-4.45,-3.77,-6.14,-5.59,-5.27,38.9,50.1,42.77,31.21,12.4,-1,-1,HV2Y,HVQ,HV2Y,HVQ,-1,-1,-1,8,-1,-8.51,-8.51,-8.51,-8.51,-8.51,-8.51,-0.39,-18.9,-37.18,-37.76,-25.19,89.61,92.46,133.8,133.8,0.92,102.61,42.86,16.66,2.1,7.65,-5.92,38.14,41.98,33.8,31.76,1.238663,96,,,,,,,-5.92,41.85,10.92,-15.61,-9.74,1.078124,96
17-10-2025,NSE:GSMFOILS,ST,303.64,37651,4.46,4.66,0,214.15,2.86,-3.25,-1.4,-1.38,-9.27,11.14,35.83,44.67,64.45,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-8.46,-16.07,-16.07,-16.07,NA,-8.46,-8.29,0,-1.86,-1.91,NA,14.82,68.52,183.32,NA,2.86,56.98,70.57,227.87,259.23,NA,-9.92,10.38,27.71,35.7,65,1.238603,96,,,,,,,-9.92,18.57,20.36,12.87,46.21,1.105626,98
17-10-2025,NSE:KRISHIVAL,BE,1049.21,16003,2.29,2.31,5,484.2,0.32,4,3.08,5.2,4.6,17.43,51.58,36.63,52.5,40.24,-1,-1,HV2Q,HV2Q,-1,-1,-1,-1,-1,5,-1,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,0,-3.62,-27.86,-5.58,-25.55,34.5,118.01,125.21,125.21,5.49,28.32,80.01,9.05,42.72,0,3.95,16.67,43.46,27.66,53.05,1.237164,96,,,,,,,3.95,13.34,33.94,-31.8,35.5,1.089744,97
17-10-2025,NSE:ZOTA,EQ,4395.49,94162,4.25,4.14,0,1522.6,-1.03,4.25,0.97,2.5,4.28,20.58,41.98,35.01,59.21,67.63,-1,-1,HV2Y,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,5,-1.39,-1.39,-1.39,-1.39,-1.39,-1.39,-4.26,-6.4,-13.4,-2.44,-10.21,28.8,85.06,177.95,238.24,8.72,57.32,58.42,61.26,119.82,37.97,3.63,19.82,33.86,26.04,59.76,1.235414,96,,,,,,,3.63,16.92,19.53,-12.93,47.7,1.096787,97
17-10-2025,NSE:MANGCHEFER,EQ,3650.27,486482,4.13,4.03,6,318.5,-0.70,0.06,-4.14,-2.79,3.88,11.04,38.27,48.89,55.75,59.47,-1,-1,EEP,-1,HVQ,EEP,-1,-1,-1,-1,-1,-4.61,-12.55,-12.55,-12.55,-12.55,-4.61,-15.94,-1.49,0,-5.91,-7.73,11.52,61.98,152.12,228.35,4.39,15.83,116.43,62.35,67.81,45.31,3.23,10.28,30.15,39.92,56.3,1.231156,96,,,,,,,3.23,7.34,23.19,16.29,23.87,1.081683,97
17-10-2025,NSE:HBLENGINE,EQ,23256.66,3462534,4.04,3.99,0,936.05,1.58,5.72,9.53,12.39,6.18,34.8,44.69,41.99,35.21,36.78,-1,-1,EEP,HVQ,EEP,EEP,-1,-1,-1,-1,13,0,0,0,0,0,0,-3.44,-4.16,-26.56,-22.97,-10.35,67.45,99.84,130.33,133.2,15.46,57.1,50.17,27.39,35.28,51.1,5.53,34.04,36.57,33.02,35.76,1.227995,96,,,,,,,5.53,30.4,7.75,-5.81,-1.23,1.065034,94
17-10-2025,NSE:RMDRIP,EQ,1943.44,562527,4.43,4.35,3,69.36,0.12,-0.01,-9.56,-9.95,-13.11,14.99,33.02,38.73,65.62,87.07,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-1,-11.99,-11.99,-11.99,-11.99,-11.99,-11.99,0,-1.54,0,0,0,17.56,47.62,189,637.48,0.35,46.09,62.94,215.73,484.19,227.77,-13.76,14.23,24.9,29.76,66.17,1.2274,96,,,,,,,-13.76,24.74,13.78,7.6,54.35,1.115334,98
17-10-2025,NSE:JSLL,EQ,10165.31,291454,3.94,3.85,3,734.7,-0.76,-4.08,-6.73,-11.2,-14.05,26.87,38.72,40.4,57.29,77.79,-1,-1,EEP,-1,EEP,EEP,-1,-1,-1,-1,-1,-11.39,-12.32,-12.32,-12.32,-12.32,-11.39,0,-4.72,-4.63,-7.25,-2.09,38.69,83.44,139.96,418.75,0,101.84,75.49,114.4,242.41,145.37,-14.7,26.11,30.6,31.43,57.84,1.224036,96,,,,,,,-14.7,35.77,8.78,1.83,38.8,1.10174,98
17-10-2025,NSE:RNFI,SM,838.66,55116,6.33,6.31,3,352.5,-3.35,3.93,-6.52,-5.06,5.83,22.35,33.72,29.91,61.3,NA,-1,-1,HV2Q,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-6.59,-6.59,-6.59,-6.59,NA,-6.59,-0.46,-13.96,-26.55,-1.96,NA,40.44,61.62,218.72,NA,7.98,34.45,30.36,111.26,123.37,NA,5.18,21.59,25.6,20.94,61.85,1.222743,96,,,,,,,5.18,17.44,7.21,-6.66,55.25,1.103578,98
17-10-2025,NSE:LTF,EQ,61821.78,6343019,2.99,2.96,1,266.26,-1.09,3.84,1.48,8.34,8.78,24.97,38.52,49.77,37.91,35.06,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1.95,-1.95,-1.95,-1.95,-1.95,-1.95,0,-4.46,-12.99,-29.65,-13.04,36.02,64.84,103.42,103.42,12.68,29.53,51.03,25.06,2.17,12.39,8.13,24.21,30.4,40.8,38.46,1.219356,96,,,,,,,8.13,17.64,10.64,17.38,-13.16,1.061777,94
17-10-2025,NSE:VIMTALABS,EQ,3674.62,2236420,4.82,4.72,3,691.45,-0.21,-2.53,-7.04,-8.58,-13.55,32.61,29.7,34.06,59.86,63.5,-1,-1,EEP,-1,EEP,EEP,-1,-1,-1,-1,-1,-16.19,-21.18,-21.18,-21.18,-21.18,-16.19,-10.49,-19.32,-15.83,-10.69,-17.79,36.66,57.79,154.21,218.93,0.74,79.18,16.63,96.76,115.92,31.42,-14.2,31.85,21.58,25.09,60.41,1.21801,96,,,,,,,-14.2,40.54,-11.74,5.28,49.6,1.11921,99
17-10-2025,NSE:SEJALLTD,EQ,803.96,11623,5.38,5.47,2,773.95,2.64,-0.76,-0.12,4.24,3.17,36.07,45.15,28.3,43.54,67.61,-1,-1,-1,HVQ,HVQ,HV2Y,-1,-1,-1,-1,16,-5,-5,-5,-5,-5,-5,0,-14.7,-37.42,-18.2,-7.05,65.82,112.04,142.01,213.02,9.18,61.02,54.71,34.17,124.43,76.72,2.52,35.31,37.03,19.33,44.09,1.217481,96,,,,,,,2.52,33.87,6.78,-31.64,31.72,1.080778,97
17-10-2025,NSE:SHAILY,EQ,10868.38,280314,4.28,4.39,2,2388,2.89,-1.81,8.69,4.5,-3.75,31.59,23.33,35.31,59.24,82.54,HV2Y,HV2Y,EEP,-1,EEP,EEP,4.45,-1,-1,-1,-1,-1.78,-3.62,-3.62,-3.62,-3.62,-1.78,0,-19,-4.82,-5.26,-9.03,54.64,56.08,164.69,504.94,10.51,60.45,22.96,122.81,379.69,202.22,-4.4,30.83,15.21,26.34,59.79,1.215077,96,,,,,,,-4.4,33.96,-19.49,14.7,47.46,1.109008,98
17-10-2025,NSE:MANAKCOAT,EQ,1395.51,1031568,6.68,6.51,4,154.73,-2.87,5.91,10.24,9.49,10,7.45,43.08,31.11,58.49,78.28,HV2Y,HV2Y,HV2Q,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-4.29,-7.28,-7.28,-7.28,-7.28,-4.29,-16.56,-1.25,-25.35,-9.64,-11.84,19.22,82.74,166.82,432.63,19.22,8.32,94.24,51.87,266.95,121.1,9.35,6.69,34.96,22.14,59.04,1.213855,96,,,,,,,9.35,-2.95,31.08,-21.96,50.21,1.09764,97
17-10-2025,NSE:FORTIS,EQ,71989.03,2276506,2.58,2.61,0,1084.9,-0.94,2.27,9.63,12.93,11.27,25.32,38.75,38.84,44.91,59.36,HVQ,HVQ,-1,HV2Y,-1,-1,-1,1,-1,5,-1,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,-1.54,0,-9.6,-9.74,-2.95,35.87,65.72,86.67,184.9,16.31,28.67,39.41,38.05,74.25,56.96,10.62,24.56,30.63,29.87,45.46,1.208878,96,,,,,,,10.62,15.72,10.56,-0.77,20.38,1.065171,94
17-10-2025,NSE:TVSELECT,EQ,900.81,257249,7.98,7.91,3,575.6,-2.77,-7.57,-11.08,-8.34,26.41,26.14,41.1,36.41,28.26,38.79,-1,HVQ,-1,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-14.18,-14.18,-14.18,-14.18,-14.18,-14.18,-6.14,-19.33,-29.28,-23.66,-13.87,45.23,65.95,109.8,129.92,21.79,6.88,54.97,23.58,46.2,64.95,25.76,25.38,32.98,27.44,28.81,1.208377,95,,,,,,,25.76,-0.48,12.83,-8.87,-2.37,1.049881,91
17-10-2025,NSE:BANCOINDIA,EQ,11867.8,1304469,5.06,4.93,3,727.45,-2.15,-10.52,-16.56,-13.98,-2.24,8.63,50.96,36.12,51.58,51.49,-1,HV2Y,HV2Y,EEP,EEP,EEP,-1,-1,-1,-1,-1,-16.87,-16.87,-16.87,-16.87,-16.87,-16.87,0,-1.37,-38.33,-19.67,-8.52,35.49,101.68,135.99,178.85,0,38.53,115.64,15.73,78.13,35.03,-2.89,7.87,42.84,27.15,52.13,1.207942,95,,,,,,,-2.89,10.52,38.91,-31.18,34.66,1.08944,97
17-10-2025,NSE:ASHAPURMIN,EQ,5922.62,810924,5.33,5.2,3,665.8,-0.53,-4.02,-3.75,2.38,6.01,18.32,42.1,34.41,52.75,39.03,-1,-1,HV2Q,HV2Q,HV2Y,HVQ,-1,-1,-1,5,-1,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-1.39,0,-29.11,-9.89,-27.63,38.33,101.3,207.03,207.03,8.01,61.06,76.06,77.77,101.38,11.82,5.36,17.56,33.98,25.44,53.3,1.207871,95,,,,,,,5.36,12.99,21.7,-14.2,38.42,1.0798,96
17-10-2025,NSE:TECHERA,SM,333.72,215536,5.54,6.55,1,277.65,-3.14,1.48,14.95,16.35,33.55,24.74,50.75,27.7,NA,NA,2,HVQ,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,-4.16,-4.16,-4.16,NA,NA,-4.16,-16.84,-12.54,-42.08,NA,NA,65.56,140.18,NA,NA,43.34,10.02,80.75,15.69,NA,NA,32.9,23.98,42.63,18.73,0,1.206506,95,,,,,,,32.9,-13.36,27.13,-47.72,110.46,1.064993,94
17-10-2025,NSE:TATVA,EQ,2584.82,152727,4.57,4.58,3,1329.5,3.37,19.58,21.42,20.61,16.7,29.7,45.69,36.62,25.02,2.75,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-5.1,-8.17,-38.47,-38.28,-26.98,35.37,88.96,108.71,108.71,34.09,22.95,46.73,13.34,4.83,4.71,16.05,28.94,37.57,27.65,25.57,1.205703,95,,,,,,,16.05,15.5,15.33,-17.63,-7.85,1.048048,90
17-10-2025,NSE:ACUTAAS,EQ,12075.67,323060,3.66,3.62,0,1646.9,6.02,10.89,15.8,14.32,10.46,26.61,29.5,38.47,49.7,66.4,-1,-1,EEP,EEP,EEP,HV2Y,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1.94,-7.98,-11.59,-13.4,-5.04,43.45,53.94,123.14,222.94,24.97,35.74,28.45,90.29,98.71,62.42,9.81,25.85,21.38,29.5,50.25,1.204025,95,,,,,,,9.81,17.93,-3.49,11.8,28.72,1.073401,96
17-10-2025,NSE:SIGMA,EQ,478.42,810643,6.55,6.66,3,52.15,-0.19,-0.77,-2.79,8.37,10.79,25.88,49.35,36.66,27.68,11.41,-1,HV2Y,-1,HV2Y,HV2Q,HV2Q,-1,-1,-1,1,-1,-16.16,-16.16,-16.16,-16.16,-16.16,-16.16,-2.83,-1.18,-37.54,-31.07,-21.3,40.28,94.63,122.54,122.54,12.61,26.29,64.95,12.73,6,5.99,10.14,25.12,41.23,27.69,28.23,1.202053,95,,,,,,,10.14,16.81,24.24,-25.96,-3.72,1.052494,91
17-10-2025,NSE:BLACKBUCK,EQ,10749.23,2527451,4.51,4.43,4,694.35,0.27,1.27,10.29,11.85,12.71,36.66,42.34,43.24,NA,NA,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-2.06,-2.06,-2.06,NA,NA,-2.06,-6.8,-14.43,-25.02,NA,NA,60.8,74.22,NA,NA,18.02,40.92,32.25,58.15,NA,NA,12.06,35.9,34.22,34.27,0,1.200204,95,,,,,,,12.06,27.33,1.55,0.64,110.46,1.073669,96
17-10-2025,NSE:TDPOWERSYS,EQ,8712.41,950554,4.02,4.01,0,657.6,3.19,8.7,2.24,12.5,18.18,24.1,33.33,39.29,41.36,55.77,-1,-1,HVQ,EEP,EEP,EEP,-1,-1,-1,-1,-1,0,0,0,0,0,0,-4.68,-7.6,-7.28,-15.58,-13.02,40.8,65.08,116.03,148.39,23.1,15.2,63.96,44.04,50.78,45.65,17.53,23.34,25.21,30.32,41.91,1.199497,95,,,,,,,17.53,7.13,4.73,8.03,13.87,1.059099,93
17-10-2025,NSE:EMKAY,EQ,671.48,168776,8.05,8.16,0,356.35,4.92,6.5,11.6,4.14,32.74,26.75,41.91,18.14,29.35,57.67,-1,HVY,HV2Q,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-6.11,-6.11,-6.11,-6.11,-6.11,-6.11,-9.83,-10.44,-44.02,-21.11,0,72.96,102.93,110.03,264.37,39.13,16.34,53.84,31.1,198.26,157.43,32.09,25.99,33.79,9.17,29.9,1.198928,95,,,,,,,32.09,-9.01,13.28,-41.84,24.15,1.058166,92
17-10-2025,NSE:MIRCELECTR,BE,797.86,2015410,4.26,4.61,1,28.23,-2.01,8.71,8.5,8.86,-2.73,35.42,51.85,27.85,26.24,14.21,-1,-1,HV2Q,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-2.62,-4.24,-4.24,-4.24,-5.01,-2.62,-1.63,-15.93,-54.26,-31.47,-29.94,85.48,131.89,172.62,172.62,18.81,109.39,76.05,31.27,25.79,28.6,-3.38,34.66,43.73,18.88,26.79,1.198689,95,,,,,,,-3.38,37.03,18.01,-50.75,8.23,1.067838,95
17-10-2025,NSE:GVT&D,EQ,77991.77,445347,3.27,3.26,2,2959.6,1.43,-1.78,-7.11,0.16,-1.12,18.33,51.23,36.24,39.33,72.61,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,0,-6.64,-6.64,-6.64,-6.64,-6.64,-6.64,0,-0.92,-33.05,-12.46,-0.67,25.5,100.05,128.44,283.94,1.82,30.9,86.57,11.4,200.73,186.17,-1.77,17.57,43.11,27.27,39.88,1.195755,95,,,,,,,-1.77,19.12,32.87,-31.67,15.3,1.068862,95
