Date,Symbol,Series,Mkt Cap (₹ Crores),CMP,AVOL(50),₹AVOL(50),ADR(20),ATR(20),DV(50),RPS,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_2M,Change_3M,Change_6M,Change_9M,Change_12M,Change_20M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Off_10EMA,10_21_EMA,Off_21EMA,21_50SMA,Off_50SMA,50_200SMA,Off_200SMA,RSHigh_1W,RSHigh_1M,RSHigh_3M,RSNHBP_1W,RSNHBP_1M,RSNHBP_3M,Below_1M,Below_3M,Below_6M,Below_12M,Below_20M,NB_1M,NB_3M,NB_6M,NB_9M,NB_12M,NB_20M,Above_3M,Above_6M,Above_12M,Above_20M,NA_1M,NA_3M,NA_6M,NA_9M,NA_12M,NA_20M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NC_1M,NC_3M,NC_6M,NC_9M,NC_12M,NC_20M,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
29-11-2025,NSE:SANDUMA,EQ,10670,213.47,5852413,12493.14603,5.16,5.2,4.02,S,0.82,5.05,-4.23,4.09,-3.05,24.06,32.23,22.78,31.92,29.75,43.25,-1,-1,HVQ,-1,-1,HV2Y,-1,-1,-1,-1,-1,2.36,-0.2,2.16,3.96,6.38,17.55,29.02,0,38.1,46.03,0,0,17.46,-5.37,-7.55,-7.55,-7.55,-7.55,-5.37,-4.73,-21.32,-10.35,-28.04,-25.75,48.47,49,85.36,85.36,9.1,53.55,12.17,43.13,26.19,30.05,-2.97,26.42,18.3,18.96,23.99,1.121451,91,-3.58,45.81,1.52,-2.01,,,-2.97,28.35,-12.52,2.95,5.08,1.050326,92
29-11-2025,NSE:GLOBAL,EQ,386.85,83.74,128705,107.77757,5.19,5.07,5.6,,1.04,4.45,10.33,15.66,17.81,22.77,22.55,27.01,33.94,15.05,-9.63,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,5,4.69,10.17,9.43,21.64,10.77,36.32,100,66.67,30.16,80,61.9,22.22,0,0,0,-2.67,-20.26,0,-1.11,-7.1,-28.96,-47.32,-32.26,48.92,48.92,100.53,100.53,22.16,22.41,55.32,46.36,6.88,6.75,17.89,16.74,22.53,20.98,9.29,1.12119,91,19.99,1.82,16.8,-20.81,,,17.89,-0.12,7.19,0.61,-20.33,1.023064,81
29-11-2025,NSE:FEDFINA,EQ,5535.45,146.76,1326703,1947.06932,3.41,3.4,3.41,,-0.44,2.47,0.96,6.04,2.62,-1.28,8.07,35.24,36.1,35.87,21.5,-1,-1,HV2Q,EEP,-1,HV2Y,-1,-1,-1,-1,-1,1.4,0.33,1.73,-2.46,-0.71,20.42,24.76,0,0,52.38,0,0,30.16,-1.22,-9.71,-9.71,-9.71,-9.71,-1.22,-12.08,-5.01,-22.59,-28.38,-28.13,8.18,49.48,77.87,77.87,8.07,13.35,63.52,15.19,4.33,0.17,2.7,2.26,30.76,23.14,30.11,1.120453,91,1.8,8.09,43.96,-22.54,,,2.7,-0.29,30.98,-7.55,7.91,1.038732,88
29-11-2025,NSE:APEX,EQ,903.13,297.27,767787,2282.40041,6.69,6.71,5.89,,-0.85,-11.6,2.63,21.45,18.28,24.23,26.81,22.18,27.59,22.01,33.41,HV2Y,HV2Y,HVY,EEP,-1,HVQ,-1,-1,-1,-1,-1,0.06,5.13,5.47,11.1,18.63,7.14,27.76,100,52.38,17.46,0,23.81,7.94,-10.39,-10.39,-10.39,-10.39,-10.39,-10.39,-5.49,-15.54,-16.42,-30.81,-25.48,40.58,40.58,51.09,51.75,27.3,14.89,10.58,17.59,12.28,20.93,18.36,21,17.7,14.63,16.25,1.120321,91,21.19,-0.43,1.83,-16.42,,,18.36,4.55,-4.91,-1.92,0.57,1.028931,84
29-11-2025,NSE:SMSPHARMA,EQ,2734.64,319.2,812274,2592.77861,4.9,4.9,7.13,,-0.13,11.69,10.62,9.38,9.62,21.15,29.27,15.3,36.22,22.9,43.78,-1,-1,HV2Y,-1,HV2Q,-1,-1,-1,-1,-1,-1,6.81,2.2,9.21,3.23,12.85,13.35,30.23,40,38.1,39.68,40,9.52,7.94,-0.96,-0.96,-0.96,-0.96,-15.29,-0.96,-4.02,-16.5,-28.25,-45.97,-34.69,36.9,48.67,74.19,79.07,17.55,34.37,23.2,47.54,26.53,52.95,9.7,23.46,10.82,23.26,17.14,1.119949,91,10.85,21.73,5.26,-20.44,,,9.7,15.85,-18.33,15.82,-12.62,1.039679,88
29-11-2025,NSE:INOXGREEN,EQ,9157.07,218.5,2445247,5342.8647,4.36,4.25,9.83,2L,-1.78,-4.78,-15.79,-21.12,-20.16,5.44,31.58,16.54,40.72,33.97,46.41,-1,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-4.35,-3.48,-7.57,0.57,-7.04,27.65,28.48,0,47.62,58.73,0,19.05,39.68,-19.73,-19.73,-19.73,-19.73,-19.73,-19.73,-2.19,-18.54,-17.4,-41.34,-34.66,48.85,50.25,108.59,108.59,0,80.55,42.71,74.1,12.68,25.52,-20.08,25.77,12.06,27.76,28.21,1.119891,91,-18.39,54.81,15.46,-12.23,,,-20.08,37.17,-20.57,20.09,-3.12,1.075817,96
29-11-2025,NSE:RISHABH,BE,1602.44,426.15,38212,162.84044,4.67,4.94,15.34,,0.80,1.49,6.9,12.55,2.71,6.72,4.65,33.09,46.56,23.02,-1.97,-1,-1,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1,1.63,2.01,3.72,2.38,6.25,20.86,34.26,0,0,20.63,0,0,7.94,-5.29,-10.5,-10.5,-10.5,-13.31,-5.29,-12.93,-5.65,-28.27,-53.67,-33.27,16.8,53.48,109.72,109.72,16.8,49.32,99.98,40.33,2.24,1.89,2.79,-1.16,28.61,33.6,17.26,1.118673,91,3.99,49.32,77.52,-23.77,,,2.79,-3.9,31.25,11.25,-35.77,1.032729,86
29-11-2025,NSE:GVT&D,EQ,77966.17,2881.4,855469,24649.48377,4.34,4.34,4.72,S,-0.54,-0.71,-5.34,-6.66,-6.42,-0.88,6.86,20.57,50.53,33.38,70.66,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-2.19,-1.14,-3.3,-0.93,-4.19,23.53,25.29,0,0,36.51,0,0,14.29,-9.14,-9.14,-9.14,-9.14,-9.14,-9.14,-3.27,-7.99,0,-33.88,-1.07,6.24,28.55,122.41,247.22,0.91,23.98,107.16,76.65,71.77,131.3,-6.34,1.05,16.09,37.57,27.62,1.118469,91,-5.95,23.98,89.51,36.22,,,-6.34,6.59,16.15,28.84,-26.39,1.049312,92
29-11-2025,NSE:GOLDIETF,EQ,12442.99,108.09,8122635,8779.75617,1.14,1.52,5.15,,0.39,2.36,0.74,4.5,4.63,9.91,19.31,24.44,30.84,38.63,47.09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,1.3,0.82,2.14,2.05,4.28,15.55,23.48,0,0,58.73,0,0,55.56,-0.83,-3.34,-3.34,-3.34,-3.34,-0.83,-7.82,0,-4.31,-0.2,-3.94,22.59,31.4,65.66,88.34,5.19,21.91,18.59,31.87,33.34,18.32,4.71,13.5,19.96,17.88,32.87,1.117733,91,5.19,21.91,17.33,30.21,,,4.71,9.5,7.78,-0.41,19.53,1.042678,90
29-11-2025,NSE:QGOLDHALF,EQ,507.27,104.39,257755,269.07044,1.81,2.03,3.85,,0.36,2.48,0.58,4.44,4.56,9.87,19.31,24.44,30.8,38.56,47.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1.27,0.78,2.06,1.96,4.1,15.62,23.37,0,0,58.73,0,0,57.14,-0.97,-3.55,-3.55,-3.55,-3.55,-0.97,-7.95,0,-4.4,-0.3,-3.92,22.62,31.64,65.49,88.63,4.73,21.98,18.97,32.42,33.23,18.3,4.64,13.5,19.96,17.84,32.8,1.117413,91,4.73,21.93,17.18,30.38,,,4.64,9.57,7.77,-0.46,19.48,1.04258,90
29-11-2025,NSE:SETFGOLD,EQ,14801.89,107.83,9584390,10334.84774,1.62,1.95,9.02,,0.42,2.37,0.8,4.41,4.7,9.94,19.33,24.34,30.67,38.51,47.02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,1.31,0.81,2.14,2.04,4.27,15.52,23.42,0,0,58.73,0,0,55.56,-0.71,-3.3,-3.3,-3.3,-3.3,-0.71,-7.85,0,-4.27,-0.4,-3.86,22.63,31.47,65.05,88.02,5.16,21.78,18.4,32.28,33.12,18.07,4.78,13.52,19.86,17.71,32.75,1.117161,91,5.16,21.77,17.02,30.05,,,4.78,9.46,7.64,-0.52,19.57,1.042476,90
29-11-2025,NSE:GOLDSHARE,EQ,2930.73,105.9,1062961,1125.6757,1.67,1.92,3.83,,0.09,2.36,0.66,4.2,4.49,9.68,19.26,24.32,30.74,38.67,47.21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,1.15,0.79,1.95,1.98,4.01,15.65,23.32,0,0,58.73,0,0,55.56,-0.84,-3.42,-3.42,-3.42,-3.42,-0.84,-7.75,0,-3.78,-0.41,-3.64,22.64,31.31,65.47,89.28,4.64,22.24,18.75,32.59,33.85,18.52,4.57,13.45,19.84,17.78,32.91,1.117148,90,4.59,21.94,17.12,30.96,,,4.57,9.58,7.68,-0.4,19.72,1.042706,90
29-11-2025,NSE:CCL,EQ,14045.8,1008.6,536691,5413.06543,3.9,4.06,11.9,S,0.84,1.01,-4.41,-1.64,14.3,11.84,15.35,19.22,40.43,25.87,43.73,-1,EEP,-1,-1,EEP,-1,-1,-1,-1,-1,-1,0.28,2.06,2.39,7.1,10.21,13.11,26.84,100,61.9,31.75,0,14.29,12.7,-5.6,-5.6,-5.6,-5.6,-5.6,-5.6,-7.38,-7.96,-3.21,-27.79,-10.14,21.63,28.28,83.12,83.12,17.94,4.23,55.01,47.92,8.48,34.99,14.38,9.54,14.74,27.47,20.11,1.117138,90,17.94,0.82,42.38,15.35,,,14.38,-4.67,5.99,17.38,-16.17,1.033418,86
29-11-2025,NSE:LICMFGOLD,EQ,887.33,11368.45,6151,699.27336,1.26,1.58,6.51,,0.44,3.03,0.38,4.18,4.79,10.33,19.45,24.23,30.52,38.51,47.31,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,-1,7,1.5,0.73,2.25,1.82,4.15,15.37,23.07,0,0,58.73,0,0,31.75,-0.81,-4.71,-4.71,-4.71,-4.71,-0.81,-9.27,0,-5.47,-0.34,-4.54,22.4,31.57,66.24,89.82,4.92,21.54,18.46,33.08,34.33,18.89,4.87,13.64,19.75,17.56,32.75,1.117087,90,4.92,21.54,16.84,31.03,,,4.87,9.51,7.36,-0.58,19.76,1.042528,90
29-11-2025,NSE:AXISGOLD,EQ,3007.86,105.3,2066352,2175.86866,1.5,1.82,7.2,,0.52,2.43,0.86,4.47,4.5,9.86,19.32,24.4,30.61,38.54,47.08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,1.36,0.78,2.16,1.96,4.2,15.51,23.33,0,0,58.73,0,0,55.56,-1.22,-3.87,-3.87,-3.87,-3.87,-1.22,-8.2,-0.15,-4.61,-0.31,-3.95,22.44,31.59,65.49,88.68,5.09,21.95,18.83,32.29,33.29,18.06,4.58,13.51,19.92,17.65,32.78,1.116908,90,5.09,21.91,17.25,30.29,,,4.58,9.62,7.72,-0.66,19.7,1.042537,90
29-11-2025,NSE:HDFCGOLD,EQ,15085.34,107.9,7183333,7750.81631,1.23,1.58,9.08,,0.33,2.4,0.7,4.36,4.65,9.85,19.29,24.37,30.68,38.42,47.14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,1.27,0.81,2.1,2.03,4.22,15.53,23.38,0,0,58.73,0,0,55.56,-0.7,-3.28,-3.28,-3.28,-3.28,-0.7,-7.78,0,-4.11,-0.29,-3.65,22.57,31.31,65.06,87.95,5.03,21.77,19.04,32.38,33.4,18.51,4.73,13.48,19.89,17.72,32.66,1.116906,90,5.03,21.77,16.74,30.23,,,4.73,9.46,7.72,-0.55,19.43,1.042335,89
29-11-2025,NSE:GOLDBEES,EQ,33593.83,104.62,40100097,41952.72148,1.07,1.41,9.76,,0.49,2.5,0.77,4.47,4.46,9.94,19.31,24.39,30.71,38.46,46.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,1.36,0.81,2.18,2.04,4.31,15.5,23.44,0,0,58.73,0,0,55.56,-0.71,-3.23,-3.23,-3.23,-3.23,-0.71,-7.55,0,-4.58,-0.33,-3.94,22.59,31.61,65.22,87.76,4.96,22.02,18.73,32.21,32.72,17.87,4.54,13.5,19.91,17.75,32.7,1.116875,90,4.96,22.02,17.12,30.03,,,4.54,9.65,7.72,-0.52,19.46,1.042453,90
29-11-2025,NSE:BSLGOLDETF,EQ,1836.21,110.97,905170,1004.46715,1.6,1.89,11.31,,0.21,2.09,0.76,4.33,4.29,9.84,19.14,24.43,30.69,38.7,47.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,1.2,0.82,2.04,1.99,4.11,15.6,23.36,0,0,58.73,0,0,55.56,-1.08,-3.7,-3.7,-3.7,-3.7,-1.08,-7.83,0,-4.53,0,-4.17,22.44,31.86,65.55,88.15,5.97,22.31,18.91,32.58,33.5,18.09,4.37,13.33,19.95,17.73,32.94,1.116803,90,5.97,22.24,17.82,30.58,,,4.37,9.63,7.96,-0.59,19.82,1.042685,90
29-11-2025,NSE:FIEMIND,EQ,6171.96,2265.3,108684,2462.01865,3.35,3.35,8.73,S,2.22,0.44,1.3,7.01,7.02,13.37,7.27,29.31,38.7,33.89,55.74,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,0.96,1.94,2.95,5.6,9.06,13.42,25.96,100,28.57,25.4,0,0,12.7,-3.41,-3.41,-3.41,-3.41,-3.41,-3.41,-3.93,0,-8.47,-20.63,-14.4,18.79,42.18,74.59,123.47,9.08,16.55,61.89,23.41,38.5,49.38,7.1,1.46,24.83,25.74,28.13,1.116455,90,8.13,8.33,51.98,0.49,,,7.1,-5.61,25.19,4.4,0.41,1.03537,87
29-11-2025,NSE:GOLDCASE,EQ,878.64,19.85,7940898,1576.26825,3.62,3.71,4.67,,0.40,2.62,0.71,4.38,4.48,9.82,19.24,24.38,30.68,38.29,46.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.33,0.79,2.14,2.02,4.25,15.47,23.33,0,0,58.73,0,0,57.14,-0.6,-3.08,-3.08,-3.08,-3.08,-0.6,-7.42,0,-4.15,-0.29,-4.22,22.53,31.28,64.73,87.8,4.86,22.09,18.48,31.9,32.69,18.13,4.56,13.43,19.9,17.72,32.53,1.116376,90,4.86,21.85,17.35,30.41,,,4.56,9.56,7.78,-0.55,19.24,1.042164,89
29-11-2025,NSE:PSPPROJECT,EQ,3980.04,909.3,454630,4133.95059,4.4,4.35,4.42,S,-4.34,2.46,-10.27,-5.17,0.8,14.95,23.01,29.75,31.1,31.22,32.93,-1,-1,HV2Y,-1,-1,-1,-1,-1,-1,-1,-1,-1.91,0.69,-1.23,7.06,6.27,15.13,25.21,0,66.67,23.81,0,52.38,17.46,-9.31,-9.31,-9.31,-9.31,-9.31,-9.31,-3.41,-16.09,-9.45,-15,-15.15,32.76,42.69,47.54,53.98,2.71,39.15,13.59,8.17,6.1,5.91,0.88,17.2,25.27,18.14,25.46,1.116205,90,-2.68,12.95,11.98,-5.36,,,0.88,16.5,10.17,-6.96,8.45,1.037654,88
29-11-2025,NSE:IVZINGOLD,EQ,445.09,10955.95,2169,237.63456,1.35,1.65,38.93,,0.39,2.93,0.62,3.88,4.28,9.7,19.22,24.27,30.56,38.43,47.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1.27,0.74,2.03,1.64,3.73,15.71,23.06,0,0,58.73,0,0,39.68,-0.77,-7.57,-7.57,-7.57,-7.57,-0.77,-11.53,0,-4.43,0,-4.17,23.14,30.82,65.17,88.54,5.08,22.4,18.74,32.82,34.83,19.54,4.36,13.41,19.79,17.6,32.67,1.11596,90,5.08,21.98,17.2,29.88,,,4.36,9.72,7.68,-0.58,19.61,1.042364,90
29-11-2025,NSE:VINYAS,SM,1610.84,1203.75,8258,99.40568,3.92,3.95,5.31,,0.17,-0.05,-6.28,2.44,1.14,-3.34,-1.71,30.8,43.76,36.03,49.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.68,-0.07,-0.74,0.14,-0.6,13.56,14.99,0,0,0,0,0,0,-5.91,-7.25,-14.2,-14.2,-14.2,-5.91,-13.18,-12.73,-15.41,-50.85,-44.09,9.5,50.41,98.61,122.2,4.57,8.25,102,37.44,24.97,42.13,1.22,-7.52,26.32,30.8,30.27,1.115878,90,2.88,-10.26,84.33,-15.41,,,1.22,-8.78,33.38,9.85,-5.47,1.040474,89
29-11-2025,NSE:GOLDETFADD,EQ,1256.18,122.53,571178,699.8644,1.31,1.57,4.71,,0.12,2.24,0.65,4.35,4.24,9.82,19.12,24.35,30.56,38.42,46.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1.16,0.81,1.98,2.07,4.14,15.52,23.28,20,4.76,60.32,0,0,55.56,-0.86,-3.44,-3.44,-3.44,-3.44,-0.86,-7.53,0,-4.08,0,-3.8,22.78,31.65,64.87,87.53,4.81,22.47,18.97,32.41,32.77,17.73,4.32,13.31,19.87,17.6,32.66,1.115804,90,4.78,22.11,17.32,30.53,,,4.32,9.65,7.88,-0.67,19.6,1.042292,89
29-11-2025,NSE:GOLD1,EQ,9425.5,105.21,2704312,2845.20666,1.6,1.87,7,,0.15,2.24,0.6,4.34,4.28,10,19.19,24.28,30.53,38.34,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,1.16,0.82,2,2.1,4.19,15.49,23.29,20,4.76,60.32,0,0,57.14,-0.97,-3.31,-3.31,-3.31,NA,-0.97,-7.44,0,-4.43,-0.34,NA,22.37,31.1,65.06,NA,4.71,22.25,18.98,31.99,24.98,NA,4.36,13.38,19.8,17.57,32.58,1.115681,90,4.71,22.21,17.06,30.2,,,4.36,9.69,7.71,-0.62,19.52,1.042218,89
29-11-2025,NSE:HEROMOTOCO,EQ,115889.31,6174.5,833517,51465.50717,2.1,2.25,4.26,,0.38,2.79,10.3,14.23,10.09,13.71,17.54,29.44,36.69,21.32,26.44,-1,-1,-1,-1,EEP,-1,-1,0,-1,-1,-1,3.12,2.8,6.09,4.01,10.53,18.1,34.95,100,33.33,69.84,100,33.33,57.14,0,0,0,0,-0.26,0,-1.68,-0.86,-29.62,-36.85,-21.52,21.36,47.75,76.76,76.76,16.59,30.58,45.76,24.72,1.79,15.3,10.17,11.73,24.96,23.73,15.56,1.115425,90,11.96,28.35,32.16,-18.47,,,10.17,2.39,15.86,1.39,-16.01,1.025903,83
29-11-2025,NSE:GOLDETF,EQ,1695.65,122.49,1734600,2124.71154,1.42,1.69,8.37,,0.08,2.3,0.39,4.25,4.56,9.71,19.14,24.08,30.47,38.17,46.92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1.12,0.8,1.93,2.04,4.05,15.49,23.13,0,0,58.73,0,0,57.14,-0.67,-3.17,-3.17,-3.17,-3.17,-0.67,-7.59,0,-3.81,0,-3.39,22.45,31.16,64.46,87.84,4.81,21.67,18.47,32.33,33.43,18.66,4.64,13.33,19.6,17.51,32.41,1.115221,90,4.47,21.45,17,30.86,,,4.64,9.38,7.53,-0.46,19.34,1.041889,89
29-11-2025,NSE:SAFEENTP,SM,1407.46,304.4,160170,487.55748,7.85,8.56,4.28,,9.36,7.47,1.08,35.69,36.76,36.35,37.48,NA,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.86,7.39,17.54,15.57,39.21,,,100,47.62,15.87,20,9.52,3.17,-1.31,-1.31,NA,NA,NA,-1.31,-16.41,NA,NA,NA,NA,65.52,NA,NA,NA,56.46,4.68,NA,NA,NA,NA,36.84,31.67,0,0,0,1.114902,90,56.1,-14.77,,,,,36.84,-4.75,101.42,-8.88,8.27,1.064211,95
29-11-2025,NSE:VIVIANA,SM,939.71,840.85,24248,203.88931,6.12,6.29,3.16,L,-0.84,-10.47,-12.99,-19.64,-24.47,-16.45,11.55,35.29,40.64,39.14,86.7,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-1,-1,-6,-4.02,-9.63,-6.26,-14.96,27.18,16.78,0,0,57.14,0,0,25.4,-18.14,-23.56,-23.56,-23.56,-23.56,-18.14,-4.85,-13.44,-24.66,-30.89,-25.37,13.74,55.49,113.74,583.79,0,48,89.05,38.31,369.76,381.62,-24.39,5.74,30.81,27.68,33.38,1.114897,90,-18.14,35.59,43.94,5.98,,,-24.39,23.05,28.26,-0.61,5.75,1.054664,93
29-11-2025,NSE:TATAGOLD,EQ,2139.97,12.24,53582645,6558.51575,3.19,3.19,6.13,,0.25,2.37,0.49,4.33,4.41,9.48,19.12,24.1,30.39,38.15,46.73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2,0.77,1.99,1.97,4.04,15.47,23.07,0,0,58.73,0,0,57.14,-0.73,-3.39,-3.39,-3.39,-3.39,-0.73,-7.66,0,-4.13,0,-7.57,22.4,31.05,64.3,88.02,4.7,21.88,18.56,32.15,32.71,17.91,4.49,13.31,19.62,17.43,32.39,1.114865,90,4.53,21.75,17.02,30.48,,,4.49,9.49,7.58,-0.59,19.42,1.041873,89
29-11-2025,NSE:INTERARCH,EQ,4378.46,2384.8,142237,3392.06798,5.56,5.65,5.97,S,-1.78,-3.98,-8.37,-5.7,12.13,17.83,13.74,10.79,36.35,39.83,NA,-1,EEP,-1,-1,EEP,HVQ,-1,-1,-1,-1,-1,-2.82,2.02,-0.81,9.33,9.39,9.57,20.96,80,42.86,14.29,0,19.05,6.35,-9.1,-9.1,-9.1,-9.1,NA,-9.1,-8.86,-13.64,-1.6,-18.61,NA,28.23,28.23,73.03,NA,14.44,12.67,49.26,87.64,33.88,NA,12.21,7.93,6.31,23.39,34.07,1.114658,90,14.44,-5.05,33.38,77.93,,,12.21,-4.06,-2,19.77,13.74,1.046437,91
29-11-2025,NSE:NYKAA,EQ,77234.59,267.31,6654199,17787.33935,2.87,2.91,14.19,,0.93,-0.45,2.69,8.02,3.46,13.73,12.52,23.49,38.06,37.13,42.59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0.47,1.24,1.73,3.07,4.96,16.82,26.18,100,42.86,61.9,60,33.33,44.44,-1.42,-1.42,-1.42,-1.42,-1.42,-1.42,-2.69,0,-9.33,-26.98,-25.89,16.15,37.8,68.33,75.11,8.72,27.67,47.25,28.78,10.83,12.48,3.54,6.71,19.01,25.1,31.37,1.1146,89,4.1,22.63,42.39,-6.84,,,3.54,3.5,13.96,10.16,6.78,1.039777,88
29-11-2025,NSE:EGOLD,EQ,619.71,126.25,466662,589.16078,1.75,1.93,4.41,,0.56,2.93,1.39,4.99,4.2,9.78,19.21,24.08,30.38,38.1,46.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1.42,0.81,2.26,1.97,4.31,15.33,23.2,0,0,58.73,0,0,55.56,-0.51,-3.18,-3.18,-3.18,-3.18,-0.51,-7.25,0,-3.62,0,-4.17,22.34,30.96,64.17,87.04,5.25,22.48,18.12,32.48,33.38,18.59,4.28,13.4,19.6,17.42,32.34,1.114585,89,4.64,22.05,16.77,30.14,,,4.28,9.78,7.45,-0.59,19.36,1.041897,89
29-11-2025,NSE:BBNPPGOLD,EQ,247.27,121.85,105567,128.63339,1.77,1.84,5.76,,-0.33,2.59,0.7,3.86,4.35,9.68,18.83,24.09,30.49,37.96,46.41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,0.95,0.78,1.74,1.98,3.79,15.38,22.66,0,0,58.73,0,0,38.1,-1.22,-3.64,-3.64,-3.64,-3.64,-1.22,-7.83,0,-4.44,-0.99,-3.69,21.97,31.02,64.11,87.9,4.37,22.36,18.23,32.05,34.98,20.48,4.43,13.02,19.61,17.53,32.2,1.114033,89,4.37,21.34,17.18,30.83,,,4.43,9.25,7.89,-0.45,19.01,1.041447,89
29-11-2025,NSE:PFOCUS,EQ,5505.83,169.73,2898745,4920.03989,4.78,4.7,8.71,,-0.93,1.35,-1.73,-1.9,-2.4,-8.06,15.19,34.48,36.85,28.57,41.73,-1,-1,-1,HV2Y,HVQ,-1,-1,-1,-1,-1,-1,-0.34,-0.71,-1.04,-2.47,-3.43,21.94,23.72,0,0,23.81,0,0,14.29,-8.82,-13.23,-13.23,-13.23,-13.23,-8.82,-11.15,-17.54,-31.09,-33.57,-24.87,19.84,58.74,88.99,88.99,4.31,22.71,60.28,23.82,17.21,32.56,-2.32,9.38,30,23.89,22.81,1.113893,89,-4.46,15.52,31.7,-29.55,,,-2.32,11.28,24.17,-5.27,-4.83,1.033737,86
29-11-2025,NSE:GMRAIRPORT,EQ,102939.46,108.35,14721697,15950.9587,2.41,2.48,6.34,,1.56,3.97,11.7,11.71,14.19,19.45,20.23,20.18,34.17,26.12,30.5,EEP,EEP,-1,-1,-1,-1,-1,1,2,-1,-1,4.16,3.38,7.8,6.37,15.13,8.01,25.15,100,66.67,22.22,100,66.67,22.22,0,0,0,0,0,0,-0.25,-8.71,-10.96,-29.88,-21.31,26.06,34.51,56.37,56.37,15.88,8.17,24.74,24.81,2.34,7.23,14.27,14.42,15.7,21.21,20.36,1.113761,89,14.69,3.05,23.6,-9.86,,,14.27,1.14,1.36,8.64,-3.95,1.030914,85
29-11-2025,NSE:KIRLOSENG,EQ,16105.97,1124.85,596906,6714.29714,3.7,4.05,5.09,,-1.48,-3.41,2.92,14.27,9.49,18.64,19.97,20.81,47.17,0.88,25.82,-1,EEP,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-0.26,3.87,3.75,9.13,14.18,13.26,31.64,100,71.43,23.81,0,38.1,12.7,-4.79,-4.79,-4.79,-4.79,-20.73,-4.79,0,-7.83,-34.62,-58.12,-21.42,30.34,35.22,95.25,95.25,18.98,17.97,56.26,54.63,0,46.59,9.57,14.16,16.33,34.21,-4.88,1.113403,89,10.65,10.57,53.8,-31.24,,,9.57,5.69,2.46,24.4,-79.35,1.029457,85
29-11-2025,NSE:GMBREW,EQ,2622.6,1020.5,1522959,15541.7966,5.36,5.2,5.09,S,-2.30,-1.05,-17.32,-20.79,-23.22,30.86,34.05,31.05,32.45,23.6,50.43,-1,-1,HV2Y,HV2Q,-1,-1,-1,-1,-1,-1,-1,-3.36,-2.54,-5.75,7.05,1.4,23.46,32.48,0,52.38,39.68,0,14.29,20.63,-18.33,-19.28,-19.28,-19.28,-19.28,-18.33,-0.53,-15.26,-29.02,-30.46,-21.35,51.06,51.67,69.41,102.16,2.57,86.89,11.73,16.81,47.5,66.83,-23.14,28.24,26.57,19.49,17.84,1.112917,89,-18.27,79.51,0.24,-15.91,,,-23.14,40.59,-3.13,-6.85,-4.84,1.064407,95
29-11-2025,NSE:GROWWGOLD,EQ,250.73,123.09,666734,820.68288,1.22,1.5,6.35,,0.05,2.3,0.27,4.14,3.75,9.55,18.9,23.85,30.21,38.09,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,0.99,0.76,1.77,1.97,3.82,15.4,22.72,0,0,58.73,0,0,57.14,-1.29,-3.31,-3.31,-3.31,NA,-1.29,-6.94,0,-4.17,-0.15,NA,21.86,30.85,64.03,NA,4.58,22.32,18.37,27.01,16.41,NA,3.83,13.09,19.37,17.25,32.33,1.112771,89,4.47,22.14,16.97,,,,3.83,9.85,7.53,-0.54,19.57,1.041745,89
