Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(50),ADR(20),ATR(20),CMP,Change_1D,Change_1W,Change_10D,Change_15D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_1M,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
10-10-2025,NSE:GROWWDEFNC,EQ,241.83,315341,2.71,2.16,81.04,0.37,-0.15,-0.06,-1.83,4.92,-7.18,24.37,20.06,NA,-1,-1,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-2.65,-4.97,-10.94,NA,9.38,32.46,NA,3.79,-6.61,12.13,15.79,0,1.030407,74,3.79,-11.01,16.7,3.4,103.76,1.022019,76
10-10-2025,NSE:MAHEPC,EQ,438.14,259414,3.23,4.81,145.87,1.14,-3.62,-1.57,-9.3,-8.89,2.58,15.82,23.42,13.26,-1,-1,HV2Y,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,-1,-8.51,-19.72,-19.72,-19.72,8,11.22,43.12,-10.02,3.15,3.58,19.15,12.59,1.029927,74,-10.02,12.25,0.86,18.11,-9.51,1.016056,72
10-10-2025,NSE:CGPOWER,EQ,123037.7,3334865,1.9,14.44,753.4,-1.02,0.78,-0.76,-4.13,-2.06,10.1,27.08,4.7,-0.76,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-4.9,-4.9,-4.9,-12.21,15.68,36.73,39.39,-3.19,10.67,14.84,0.43,-1.43,1.029912,74,-3.19,13.64,6.14,-21.6,-1.97,1.008046,64
10-10-2025,NSE:IRMENERGY,EQ,1463.78,852814,6.62,22.78,343.85,-1.72,-6.34,-2.85,-9.57,19.6,10.31,16.72,-2.91,-19.41,-1,HVY,-1,HVQ,HVQ,EEP,-1,-1,-1,-1,-1,-8.73,-8.73,-8.73,-18.84,30.02,31.32,43.75,18.47,10.88,4.48,-7.18,-20.08,1.029908,74,18.47,-9.84,-5.59,-14.48,-12.28,0.995135,48
10-10-2025,NSE:SASTASUNDR,EQ,992.49,44286,5.01,15.47,310,0.55,-1.13,-0.1,-1.92,6.87,13.58,16.16,-4.18,6.85,-1,-1,HVQ,HVQ,HVQ,EEP,-1,-1,-1,-1,-1,-5.56,-5.56,-5.56,-17.83,14.94,26.27,48.87,5.74,14.15,3.92,-8.45,6.18,1.029899,74,5.74,8.92,-9.76,-15.16,14.35,1.011315,68
10-10-2025,NSE:DIVGIITTS,EQ,2027.65,16914,3.24,21.41,637.5,0.87,-5.93,-6.68,-2.78,-4.26,1.46,30.74,6.44,7.36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-6.26,-6.27,-6.27,-9.24,5.02,50.05,50.85,-5.39,2.03,18.5,2.17,6.69,1.029722,73,-5.39,7.2,16.97,-25.99,4.75,1.015047,71
10-10-2025,NSE:SMSPHARMA,EQ,2597.5,647505,4.39,12.07,274.65,1.10,2.12,1.46,-3.91,2.41,13.91,24.35,10.21,-23.03,-1,HV2Y,-1,HV2Q,HVQ,HV2Y,-1,-1,-1,-1,-1,-8.62,-8.62,-8.62,-21.76,27.92,37.66,49.88,1.28,14.48,12.11,5.94,-23.7,1.029514,73,1.28,13.5,-0.61,-9.6,-33.25,0.995742,48
10-10-2025,NSE:SHREDIGCEM,EQ,1328.61,921116,1.49,1.34,89.28,-0.03,-1.5,-0.07,-0.02,-0.43,14.63,21.45,3.38,-1.1,-1,-1,HV2Q,-1,-1,HV2Y,-1,-1,-1,-1,-1,-2.58,-14.22,-14.22,-14.22,19.21,28.31,39.13,-1.56,15.2,9.21,-0.89,-1.77,1.029202,73,-1.56,16.71,-4.75,-13.91,-0.88,1.007328,64
10-10-2025,NSE:NGLFINE,EQ,865.54,2682,4.04,57.44,1540.2,4.99,6.53,8.18,11.73,9.15,14.33,30.46,-13.76,-23.4,-1,-1,-1,HV2Q,HV2Q,HV2Y,-1,-1,-1,-1,-1,0,0,0,-27.57,27.86,54.79,56.66,8.02,14.9,18.22,-18.03,-24.07,1.029199,73,8.02,7.42,6.09,-54.51,-4.71,0.998496,53
10-10-2025,NSE:PNGJL,EQ,8660.23,301712,3.07,19.28,663.75,-1.60,5.28,9.18,5.54,11.5,10.61,21.51,-4.07,-6.89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.6,-1.6,-1.6,-14.18,20.98,32.55,34.28,10.37,11.18,9.27,-8.34,-7.56,1.028977,73,10.37,0.71,-0.55,-23.49,1.05,1.00158,57
10-10-2025,NSE:MAHABANK,EQ,44134.04,7395883,2.37,1.33,57.53,1.66,1.81,3.82,0.47,5.93,1.58,21.47,10.92,2.94,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,0,0,-1.37,-2.36,10.74,26.55,31.89,4.8,2.15,9.23,6.65,2.27,1.02897,73,4.8,-2.9,7.46,-4.35,-5.2,1.00589,62
10-10-2025,NSE:KRBL,EQ,9028.56,1947152,3.57,14.67,370.9,6.78,6.04,2.26,-8.48,-18.68,-7.51,24.43,20.38,24.62,-1,-1,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-17.05,-23.86,-23.86,-23.86,7.91,31.71,49.41,-19.81,-6.94,12.19,16.11,23.95,1.02894,73,-19.81,11.14,16.97,3.74,9.08,1.027918,79
10-10-2025,NSE:ADANIENSOL,EQ,105586.74,2139836,3.03,27.42,925.85,-0.65,1.03,3.42,9.53,12.32,3.76,9.15,15.59,-0.9,-1,HV2Q,-1,-1,HV2Y,EEP,-1,-1,-1,-1,-1,-1.23,-1.23,-3.73,-13.98,22.48,22.48,54.12,11.19,4.33,-3.09,11.32,-1.57,1.028924,73,11.19,-8.05,-7.14,16.18,-15.77,1.003964,60
10-10-2025,NSE:WCIL,EQ,1468.16,716274,4.65,6.18,122.85,-2.40,-5.93,-12.43,-15.95,-13.11,3.51,41.76,5.63,-17.86,-1,-1,-1,HV2Q,HVQ,HVQ,-1,-1,-1,-1,-1,-15.2,-15.2,-15.2,-20.42,17.3,72.81,72.81,-14.24,4.08,29.52,1.36,-18.53,1.028825,73,-14.24,16.41,26.9,-52.94,-21.13,1.01395,70
10-10-2025,NSE:EVERESTIND,EQ,1089.99,24725,4.51,30.86,679.05,-1.03,-5.26,-5.14,-0.19,3.06,18.28,34.42,-9.46,-45.92,-1,-1,HV2Y,-1,-1,HV2Y,-1,-1,-1,-1,-1,-5.7,-5.7,-5.7,-40.58,33.47,55.48,58.8,1.93,18.85,22.18,-13.73,-46.59,1.02882,73,1.93,17.42,7.01,-57.81,-29.55,0.992871,44
10-10-2025,NSE:CARRARO,EQ,2598.12,128679,3.63,16.61,466.95,1.48,-2,-1.63,3.22,3.08,3.05,41.84,-38.76,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.4,-6.68,-6.68,NA,15.03,83.69,NA,1.95,3.62,29.6,-43.03,0,1.028587,73,1.95,1.69,27.26,-129.48,103.76,1.009356,66
10-10-2025,NSE:COCHINSHIP,EQ,49932.73,1416823,3.86,70.28,1776.3,-0.50,-4.8,-8.48,-7.38,7.49,-13.59,22.36,15.46,11.67,-1,-1,-1,EEP,HVQ,EEP,-1,-1,-1,-1,-1,-7.82,-10.41,-25.76,-25.76,10.71,30.62,46.04,6.36,-13.02,10.12,11.19,11,1.028465,73,6.36,-21.07,18.91,0.19,-0.72,1.01497,71
10-10-2025,NSE:PRICOLLTD,EQ,6557.22,499304,2.89,15.21,522.75,0.87,-1.06,-1.7,-4.38,0.14,12.75,21.12,-6.42,11.29,-1,-1,-1,HV2Q,HVQ,HVQ,-1,-1,-1,-1,-1,-5.28,-5.28,-5.28,-9.25,25.62,27.24,31.39,-0.99,13.32,8.88,-10.69,10.62,1.028324,73,-0.99,14.34,-3.15,-25.82,20.4,1.017731,73
10-10-2025,NSE:COROMANDEL,EQ,67298.05,398647,3.16,70.41,2220.5,-1.04,-3.65,-0.82,-3.79,0.08,-3.45,7.07,12.25,29.46,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-5.53,-17.5,-17.5,-17.5,1.62,10.76,41.75,-1.05,-2.88,-5.17,7.98,28.79,1.02832,73,-1.05,-1.82,-2.56,14.66,23.38,1.02707,79
10-10-2025,NSE:STARHEALTH,EQ,26281.36,1110046,2.31,10.46,478.75,0.03,4.54,4.77,6.31,8.34,10.78,26.97,-0.57,-19.42,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-1,-1,-0.69,-0.69,-0.69,-17.13,13.39,34.88,39.54,7.21,11.35,14.73,-4.84,-20.09,1.028282,73,7.21,4.37,5.4,-28.62,-14.97,0.996317,49
10-10-2025,NSE:MEDICO,EQ,322.64,378213,4.64,2.14,50.44,-2.51,3.17,3.51,23.33,22.2,18.52,-14.23,-12.05,2.85,-1,HVQ,-1,HV2Q,HV2Q,HV2Y,-1,-1,-1,-1,-1,-2.51,-2.51,-15.16,-35.4,32.08,32.08,32.08,21.07,19.09,-26.47,-16.32,2.18,1.028162,73,21.07,-3.02,-52.93,11,17.07,1.016032,72
10-10-2025,NSE:KOTAKBANK,EQ,405434.24,3490115,1.71,34.86,2150.1,0.26,2.31,6.35,4.44,8.22,-2.5,4.42,17.58,16.74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-3.17,-5.23,-5.23,10.69,10.69,27.39,7.09,-1.93,-7.82,13.31,16.07,1.028129,73,7.09,-9.96,-5.99,22.87,2.73,1.015557,71
10-10-2025,NSE:FLAIR,EQ,3388.46,126466,3.45,10.72,314.75,-1.12,0.22,2.32,-3.91,-5.15,1.76,26.75,9.29,10.09,-1,-1,EEP,HV2Y,-1,-1,-1,-1,-1,-1,-1,-7.28,-10.8,-10.8,-10.8,6.24,35.17,59.5,-6.28,2.33,14.51,5.02,9.42,1.027653,73,-6.28,8.29,12.69,-14.74,4.64,1.014232,70
10-10-2025,NSE:PSPPROJECT,EQ,3119.81,230673,3.22,24.57,767.85,-1.38,0.26,-0.55,-3.87,-0.29,0.77,17.03,10.76,17.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.35,-7.96,-7.96,-7.96,18.46,21.31,30.02,-1.42,1.34,4.79,6.49,17.04,1.027468,73,-1.42,2.78,3.64,1.54,11.54,1.016189,72
10-10-2025,NSE:GODIGIT,EQ,32223.55,660267,3.25,11.35,362.9,0.89,6.7,3.42,3,1.76,5.76,22.53,13.3,-5.11,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-1,0,-2.54,-2.54,-5.22,7.18,29.61,30.31,0.63,6.33,10.29,9.03,-5.78,1.0273,73,0.63,5.79,5.05,-2.83,-17.47,1.001946,57
10-10-2025,NSE:RPTECH,EQ,2105.49,233845,3.45,10.92,349.05,4.23,9.5,8.51,9.68,14.84,12.82,17.73,-11.43,-7.56,-1,-1,-1,-1,HVQ,HVQ,-1,-1,-1,-1,-1,0,0,0,-21.74,25.31,31.27,35.82,13.71,13.39,5.49,-15.7,-8.23,1.026987,72,13.71,-0.65,-7.1,-26.36,7.23,1.001823,57
10-10-2025,NSE:DMCC,EQ,783.11,102127,3.86,11.63,307.55,4.95,-1.67,-2.6,-1.9,0.5,16.66,16.16,-15.77,15.88,-1,-1,HV2Y,-1,HVQ,HVQ,-1,-1,-1,-1,-1,-3.51,-10.52,-10.52,-27.69,20.94,23.49,23.49,-0.63,17.23,3.92,-20.04,15.21,1.026947,72,-0.63,17.96,-13.34,-28.99,31.1,1.0263,78
10-10-2025,NSE:SANATHAN,EQ,4380.15,80711,3.25,16.59,500,-0.04,-0.12,-1.02,-5.77,-1.63,-6.95,20.89,26.54,NA,-1,-1,-1,HVQ,-1,-1,-1,-1,-1,-1,37,-6.32,-9.76,-9.76,NA,9.09,30.5,NA,-2.76,-6.38,8.65,22.27,0,1.026803,72,-2.76,-3.51,13.29,16.23,103.76,1.027162,79
10-10-2025,NSE:BHARTIARTL,EQ,1117555.62,6529477,1.47,28.15,1939.9,-0.11,2.23,0.22,-0.06,2.5,-1.27,11.32,17.99,14.32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.15,-1.15,-4.62,-4.62,4.84,13.08,27.19,1.37,-0.7,-0.92,13.72,13.65,1.026754,72,1.37,-2.14,-0.31,16.62,-0.72,1.012773,69
10-10-2025,NSE:MANINDS,EQ,3319.17,698333,4.34,18.11,382.15,3.54,1.78,-11.1,-12.72,-7.8,-11.06,30.15,14.07,15.44,-1,-1,HVQ,EEP,EEP,EEP,-1,-1,-1,-1,-1,-15.58,-16.79,-16.79,-16.79,4.99,45.91,81.96,-8.93,-10.49,17.91,9.8,14.77,1.026506,72,-8.93,-1.3,24.36,-13.93,5.36,1.021618,76
10-10-2025,NSE:TINNARUBR,EQ,1509.72,47327,4.59,43.56,1025.5,0.84,4.44,8.74,19.62,19.17,10.18,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-2.51,-2.51,NA,NA,27.92,NA,NA,18.04,10.75,0,0,0,1.026033,72,18.04,-9.4,87.26,9.09,3.76,1.01502,71
10-10-2025,NSE:PANACEABIO,EQ,2621.53,225395,4.39,18.44,435.45,-0.60,4.64,3.5,-2.41,2.12,6.3,-1.92,-3.04,32.98,-1,-1,HVQ,-1,HV2Y,HV2Y,-1,-1,-1,-1,-1,-5.21,-5.21,-23.09,-23.09,11.97,11.97,57.03,0.99,6.87,-14.16,-7.31,32.31,1.026022,72,0.99,5.99,-21.51,7.99,38.72,1.038421,85
10-10-2025,NSE:ELIN,EQ,1114.35,162857,4.46,9.4,203.07,1.00,-5.49,-5.17,-8.32,-8.21,12.61,31.13,0.18,-6.41,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-9.68,-11.29,-11.29,-14.45,21.1,53.9,84.66,-9.34,13.18,18.89,-4.09,-7.08,1.025969,72,-9.34,20.96,8.45,-35.85,-2.84,1.00995,67
10-10-2025,NSE:SUPRIYA,EQ,5875.24,211108,3.34,23.95,722.05,0.23,-1.25,-2.67,4.6,9.35,3.96,3.22,-3.97,25.78,-1,-1,-1,HVQ,EEP,EEP,-1,-1,-1,-1,-1,-3.34,-3.34,-3.74,-10.51,12.06,15.84,39.7,8.22,4.53,-9.02,-8.24,25.11,1.025898,72,8.22,-4.22,-13.51,1.66,32.37,1.027083,79
10-10-2025,NSE:FINIETF,EQ,210.01,277042,1.32,0.4,30.81,-0.06,1.59,1.95,0.49,2.14,-0.1,14.83,15.45,11.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.06,-0.1,-1.97,-1.97,6.87,19.1,26.53,1.01,0.47,2.59,11.18,10.88,1.02587,72,1.01,-0.57,2.18,9.81,-0.85,1.010511,68
10-10-2025,NSE:IDFCFIRSTB,EQ,52644.56,17057112,1.76,1.24,74.43,1.33,7.24,6.05,3.33,2.34,-2.96,22.21,16.11,2.97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1.06,-4.43,-4.43,10.14,25.62,40.73,1.21,-2.39,9.97,11.84,2.3,1.025713,72,1.21,-3.7,11.7,1.25,-11.9,1.006257,63
10-10-2025,NSE:MSPL,EQ,2156.66,1308930,4.75,1.78,37.18,-1.41,-4.81,-0.51,-2.23,12.53,13.23,28.62,-9.79,-38.46,-1,HV2Q,HV2Q,HV2Q,-1,-1,-1,-1,-1,-1,-1,-8.56,-8.56,-8.56,-31.3,21.86,52.75,65.39,11.4,13.8,16.38,-14.06,-39.13,1.025652,72,11.4,2.52,4.99,-44.72,-22.35,0.989578,40
10-10-2025,NSE:DIVISLAB,EQ,164590.52,468927,2.29,144.1,6474.5,5.59,9.4,8.92,5.6,6.84,-5.71,16.79,8.75,16.53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-5.27,-7.29,-7.29,13.8,20.21,23.11,5.71,-5.14,4.55,4.48,15.86,1.025559,72,5.71,-11.76,8.55,-0.57,12.28,1.015166,71
10-10-2025,NSE:DBEIL,EQ,782.56,259341,5.52,8.92,166.75,-1.19,-1.61,-5.1,1.41,10.8,16.4,15.36,-16.3,NA,-1,HV2Q,-1,-1,-1,-1,-1,-1,-1,-1,-1,-6.96,-6.96,-6.96,NA,27.87,28.04,NA,9.67,16.97,3.12,-20.57,0,1.025509,72,9.67,8,-13.99,-28.31,103.76,0.996539,50
10-10-2025,NSE:SHARDAMOTR,EQ,6159.85,56025,3.64,38.77,1056,1.22,-2.89,-3.35,-0.13,0.18,-0.62,29.51,11.38,-5.82,-1,-1,HVQ,HV2Q,HV2Q,HV2Y,-1,-1,-1,-1,-1,-6.86,-11.31,-13.21,-13.21,3.65,43.68,48.53,-0.95,-0.05,17.27,7.11,-6.49,1.025416,72,-0.95,0.91,17.2,-16.62,-15.65,1.004445,61
10-10-2025,NSE:DHARAN,BE,292.81,10630672,0.53,0.01,0.55,1.85,3.64,-9.09,0,10.91,18.18,NA,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-9.84,-9.84,NA,NA,41.03,NA,NA,9.78,18.75,0,0,0,1.025322,72,9.78,9.88,87.26,9.09,3.76,1.024285,77
10-10-2025,NSE:LT,EQ,506738.55,1737095,1.61,60.3,3784,0.39,1.35,3.69,2.59,6.18,5.53,16.46,3.72,8.34,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,0,0,0,-4.14,10.57,23.9,23.9,5.05,6.1,4.22,-0.55,7.67,1.025245,72,5.05,1.02,-1.17,-6.16,8.56,1.008926,66
10-10-2025,NSE:SCHNEIDER,EQ,21280.26,108238,3.17,27.26,829.25,0.28,-3.19,-3.67,-8.49,-6.29,-0.9,28.85,8.05,9.86,-1,-1,-1,HV2Y,HV2Y,EEP,-1,-1,-1,-1,-1,-9.16,-19.68,-19.68,-19.68,1.05,50.51,50.51,-7.42,-0.33,16.61,3.78,9.19,1.025067,72,-7.42,6.8,16.74,-20.14,5.73,1.015466,71
10-10-2025,NSE:NAVNETEDUL,EQ,3679.36,534668,3.24,5.05,157.06,0.31,-3.33,-0.79,-1.41,-0.31,7.68,13.4,10.91,9.47,-1,-1,HVY,EEP,EEP,EEP,-1,-1,-1,-1,-1,-4.16,-4.16,-4.16,-4.16,15.17,15.65,21.72,-1.44,8.25,1.16,6.64,8.8,1.024353,72,-1.44,9.69,-6.55,6.22,2.14,1.010467,67
10-10-2025,NSE:TBOTEK,EQ,18134.16,327658,3.45,53.55,1561.6,1.87,-2.49,1.16,-2.5,-3.04,14.02,31.4,-11.62,-8.03,-1,-1,HVY,EEP,-1,-1,-1,-1,-1,-1,-1,-4.68,-4.93,-4.93,-12.85,19.45,54.08,54.08,-4.17,14.59,19.16,-15.89,-8.7,1.024323,71,-4.17,18.28,7.47,-53.62,6.98,1.009948,67
10-10-2025,NSE:SHYAMMETL,EQ,25456.82,219284,2.81,25.7,931.65,-1.49,-4.2,1.21,1.76,1.35,7.85,10.27,16.16,3.45,-1,-1,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-4.03,-6.1,-6.1,-6.1,9.54,13.82,34.48,0.22,8.42,-1.97,11.89,2.78,1.024184,71,0.22,8.3,-10.11,15.66,-11.41,1.007066,64
10-10-2025,NSE:RGL,EQ,1284.88,607691,4.49,5.35,135.46,-0.38,11.02,12.97,8.65,12.23,13.42,18.52,-26,4.17,-1,-1,HV2Q,-1,HVQ,HV2Y,-1,-1,-1,-1,-1,-0.38,-0.38,-0.83,-32.74,28.45,29.01,29.01,11.1,13.99,6.28,-30.27,3.5,1.024157,71,11.1,3.07,-6.85,-45.55,27.71,1.015198,71
10-10-2025,NSE:IDBI,EQ,100922.05,7105388,2.06,1.91,93.46,2.25,0.92,2.75,1.06,-1.39,-6.89,17.64,18.97,13.92,-1,-1,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-0.32,-7.13,-10.86,-10.86,9.09,22.49,41.09,-2.52,-6.32,5.4,14.7,13.25,1.023851,71,-2.52,-3.7,10.21,10.7,-2.47,1.012845,69
10-10-2025,NSE:AZAD,EQ,10655.99,256602,3.61,58.6,1656.2,0.92,-4.36,1.99,0.68,2.25,3.12,22.46,-10.93,19.28,HVQ,HVQ,-1,-1,EEP,EEP,-1,-1,-1,-1,-1,-4.18,-4.18,-10.38,-12.16,14.16,30.8,38.44,1.12,3.69,10.22,-15.2,18.61,1.023794,71,1.12,2.6,7.22,-33.97,30.99,1.025415,78
10-10-2025,NSE:STEELXIND,EQ,1262.31,4189527,4.54,0.47,10.66,-0.93,2.44,6.75,4.03,10.69,2.06,23.92,3.1,-9.38,-1,-1,HV2Q,HV2Q,-1,HVQ,-1,-1,-1,-1,-1,-0.93,-3.35,-3.35,-15.06,22.11,35.28,41.01,9.56,2.63,11.68,-1.17,-10.05,1.023744,71,9.56,-7.94,9.58,-18.28,-9.12,0.999652,54
10-10-2025,NSE:KRISHNADEF,SM,1176.03,24395,3.75,30.68,828.3,0.57,-1.38,-0.81,2.83,8.4,-8.93,19.08,0.68,20.14,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-3.02,-6.25,-14.12,-14.12,13.1,16.25,55.64,7.27,-8.36,6.84,-3.59,19.47,1.023629,71,7.27,-17.21,12.98,-13.65,23.35,1.021801,76
10-10-2025,NSE:ZEELEARN,EQ,310.38,572452,4.56,0.44,8.86,0.11,-5.76,-4.63,-2.03,-2.82,-4.4,29.46,12.98,0.11,-1,-1,-1,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-11.04,-17.12,-17.12,-20.18,0.11,51.45,61.97,-3.95,-3.83,17.22,8.71,-0.56,1.02325,71,-3.95,0.18,19.69,-14.27,-11.03,1.008349,65
10-10-2025,NSE:ADANIPORTS,EQ,308683.86,2139306,1.66,24.19,1409.4,0.99,-0.69,0.16,-0.24,1.44,-2.39,19.73,16.7,3.85,-1,-1,-1,EEP,-1,EEP,-1,-1,-1,-1,-1,-2.41,-3.25,-4.37,-4.37,8.39,24.53,33.84,0.31,-1.82,7.49,12.43,3.18,1.023231,71,0.31,-2.17,8.86,5.32,-11.67,1.00596,63
10-10-2025,NSE:DDEVPLSTIK,EQ,3621.68,241210,3.57,12.2,315.95,-3.45,-10.02,-9.48,-9.84,-7.42,18.28,19.69,NA,NA,-1,-1,HV2Y,EEP,EEP,-1,-1,-1,-1,-1,-1,-9.91,-9.91,-9.91,NA,18.64,27.91,NA,-8.55,18.85,7.45,0,0,1.023048,71,-8.55,25.64,-11.02,109.09,3.76,1.030064,80
10-10-2025,NSE:KOLTEPATIL,EQ,4127.17,130401,3.35,14.83,431.65,0.59,-0.44,-7.01,-5.69,-7.71,-8.83,23.28,20.31,12.76,-1,-1,HVQ,HVQ,EEP,EEP,-1,-1,-1,-1,-1,-7.83,-8.66,-12.34,-12.34,7.28,31.82,72.73,-8.84,-8.26,11.04,16.04,12.09,1.023012,71,-8.84,0.69,16.77,5.21,-5.7,1.014529,70
10-10-2025,NSE:DIGISPICE,BE,695.56,305700,7.37,2.05,26.75,-1.11,-3.18,-5.46,-12.6,0.6,13.2,30.28,-6.47,-19.85,-1,-1,HVY,HV2Q,HV2Q,HV2Y,-1,-1,-1,-1,-1,-17.87,-17.87,-17.87,-20.2,26.66,46.9,52.94,-0.53,13.77,18.04,-10.74,-20.52,1.022311,71,-0.53,14.39,6.94,-43.62,-8.81,0.999678,54
10-10-2025,NSE:MMTC,EQ,10077,2259403,4.26,2.89,70.55,-1.63,1.3,3.35,5.97,7.8,2.51,29.28,-0.55,-14.97,-1,-1,-1,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1.63,-1.63,-17.75,-17.75,16.06,44.13,45.73,6.67,3.08,17.04,-4.82,-15.64,1.02207,71,6.67,-4.01,14.72,-33.1,-10.58,0.999472,54
10-10-2025,NSE:INFOLLION,SM,446.06,6968,2.47,12.33,446.6,3.86,2.75,-2.34,-3.67,-9.03,-6.58,5.39,9.76,36.61,-1,-1,-1,-1,-1,HV2Y,-1,-1,-1,-1,-1,-6.37,-8.29,-21.95,-21.95,4.1,4.1,65.38,-10.16,-6.01,-6.85,5.49,35.94,1.02198,71,-10.16,3.97,-1.51,13.72,33.51,1.037436,84
10-10-2025,NSE:PRESTIGE,EQ,69860.14,699463,2.86,46.34,1621.6,2.44,5.64,5.37,-0.46,3.68,-4.62,32.96,2.35,-7.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.98,-10.22,-10.22,-14.76,7.58,50.22,52.94,2.55,-4.05,20.72,-1.92,-7.94,1.021612,71,2.55,-6.9,23.18,-36.57,-6.1,1.007659,64
10-10-2025,NSE:SAIL,EQ,56034.71,11612412,2.53,3.37,132.17,-3.14,-2.11,-3.29,-0.76,1.85,-1.97,20.69,15.66,-0.02,-1,-1,-1,-1,-1,EEP,-1,-1,-1,-1,-1,-3.74,-3.74,-3.86,-3.86,11.39,25.91,32.14,0.72,-1.4,8.45,11.39,-0.69,1.021306,71,0.72,-2.18,9.48,2.76,-14.83,1.00361,59
10-10-2025,NSE:NSLNISP,EQ,13770.92,9870481,3.25,1.47,44.93,-3.04,-5.05,-3.41,-0.53,-0.2,10.86,24.62,4.72,-13.8,-1,-1,HV2Y,-1,-1,HV2Y,-1,-1,-1,-1,-1,-5.05,-5.05,-5.05,-12.54,26,33.01,35.99,-1.33,11.43,12.38,0.45,-14.47,1.021104,71,-1.33,12.76,2.69,-17.31,-15.67,0.998672,53
10-10-2025,NSE:RICOAUTO,EQ,1416.3,4995907,3.89,3.78,90,0.28,-3.84,-7.81,-17,-13.04,12.79,34.3,-0.89,-15.56,-1,-1,HV2Y,HVQ,HV2Q,HV2Y,-1,-1,-1,-1,-1,-16.15,-16.15,-16.15,-17.04,33.43,54.99,57.18,-14.17,13.36,22.06,-5.16,-16.23,1.021033,71,-14.17,24.57,11.93,-44.47,-10.78,1.009113,66
10-10-2025,NSE:BFSI,EQ,428.66,249762,2.55,0.68,27.74,0.40,1.66,2.24,0.58,2.67,-0.36,9.99,13.41,14.13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1.07,-1.07,4.88,12.08,20.98,1.54,0.21,-2.25,9.14,13.46,1.020893,71,1.54,-1.39,-2.43,12.89,4.59,1.011696,68
10-10-2025,NSE:AARON,EQ,421.02,54605,3.33,6.29,188.14,0.78,0.21,-2.34,-5.36,-7.49,3.01,6.27,1,32.83,-1,-1,-1,2,HV2Y,HV2Y,-1,-1,-1,-1,-1,-6.22,-21.23,-21.23,-21.23,7.69,11.87,47.94,-8.62,3.58,-5.97,-3.27,32.16,1.020881,70,-8.62,11.49,-9.38,3.48,35.91,1.036588,84
10-10-2025,NSE:BALAJIPHOS,ST,394.7,35040,2.15,5.11,148,-3.90,-7.26,-12.16,-14.53,-13.75,3.04,36.15,NA,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-14.35,-19.48,-19.48,NA,7.64,51.02,NA,-14.88,3.61,23.91,0,0,1.020666,70,-14.88,16.48,21.41,109.09,3.76,1.049722,90
10-10-2025,NSE:BPCL,EQ,143233.36,6154099,2.24,7.55,338.7,-1.54,-0.84,2.67,3.84,6.13,-3.62,15.59,16.5,1.09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.85,-2.69,-4.75,-4.75,9.9,17.62,42.73,5,-3.05,3.35,12.23,0.42,1.020402,70,5,-8.66,5.8,10.17,-14.7,1.003496,59
