Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1D,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
25-09-2025,NSE:NRBBEARING,EQ,2752.6,1.75,3,296.75,0.71,4.72,4.18,0.72,2.22,26.13,5.05,-5.32,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-4.8,-4.8,-7.18,5.89,44.57,49.38,0.85,3.41,18.54,2,-1.71,1.026206,67,0.18,2.57,15.77,-23.61,-4.05,1.00557,58
25-09-2025,NSE:GRAPHITE,EQ,11195.02,5.58,2.59,572,-0.28,3.05,8.57,7.76,2.4,18.85,1.48,0.16,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-2.77,-2.77,-6.15,11.77,30.69,52.46,7.89,3.59,11.26,-1.57,3.77,1.025988,67,7.22,-4.76,8.18,-16.51,5.54,1.00621,59
25-09-2025,NSE:PGIL,EQ,6353.17,1.07,4.61,1352.3,-0.45,-1.89,-3.51,-0.1,-9.99,4.79,3.03,34.56,0,HVQ,0,0,HV2Y,-1,-1,-1,-1,-1,-20.6,-20.6,-23.06,8.09,41.61,50.86,0.03,-8.8,-2.8,-0.02,38.17,1.025905,66,-0.64,-8.82,4.76,3.06,39.39,1.03804,84
25-09-2025,NSE:SBICARD,EQ,83212.56,10.59,2.46,884.75,1.66,-0.97,3.43,7.09,-9.61,3.08,22.35,10.13,0,0,0,0,0,-1,-1,-1,-1,-1,-10.53,-12.78,-12.78,12.72,12.72,33.61,7.22,-8.42,-4.51,19.3,13.74,1.025633,66,6.55,-16.91,2.9,24.79,-8.86,1.014715,69
25-09-2025,NSE:HDFCLIFE,EQ,169202.64,27.57,2.07,770.25,-0.62,0.29,-0.95,-2.17,-1.93,11.77,19.01,8.93,0,0,0,0,0,-1,-1,-1,-1,-1,-6.05,-6.05,-6.05,3.6,14.88,28.75,-2.04,-0.74,4.18,15.96,12.54,1.025186,66,-2.71,1.3,4.76,13.12,-5.58,1.011992,65
25-09-2025,NSE:CENTURYPLY,EQ,18062.66,1,2.68,810.9,0.09,0.04,2.56,9.07,9.09,10.37,5.06,-7.49,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-0.74,-0.74,-11.69,12.36,21.25,21.25,9.2,10.28,2.78,2.01,-3.88,1.025176,66,8.53,1.08,-7.27,-1.01,-6.34,1.001328,52
25-09-2025,NSE:GREAVESCOT,EQ,5163.1,33.51,3.95,222.46,-1.30,0.22,3.5,6.92,8.39,-2.63,-4.46,20.68,0,0,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-1.82,-1.82,-25.02,13.02,27.7,39.61,7.05,9.58,-10.22,-7.51,24.29,1.02498,66,6.38,2.64,-20.71,3.12,30.95,1.025409,77
25-09-2025,NSE:AVONMORE,EQ,576.22,3.92,5.29,19.33,-0.77,-5.12,-11.48,-6.88,6.78,-1.76,18.52,16.55,0,0,0,2,2,-1,-1,-1,-1,-1,-12.19,-18.31,-33.44,10.28,15.98,47.82,-6.75,7.97,-9.35,15.47,20.16,1.024938,66,-7.42,13.84,-17.84,24.84,4.46,1.024194,76
25-09-2025,NSE:TORNTPHARM,EQ,123044.54,1.89,1.82,3614.6,-1.01,1.83,0.63,-1.66,10.73,10.83,4.91,7.27,0,0,0,0,0,-1,-1,-1,-1,-1,-6.28,-6.28,-6.28,6.56,12.95,20.52,-1.53,11.92,3.24,1.86,10.88,1.024669,66,-2.2,13.25,-8.57,-1.73,9.36,1.013115,67
25-09-2025,NSE:SHYAMMETL,EQ,25456.82,1.74,2.5,918.8,1.77,0.57,-0.03,-3.16,8.1,5.39,16.36,5.22,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-7.24,-7.24,-7.24,8.21,13.32,32.84,-3.03,9.29,-2.2,13.31,8.83,1.024079,66,-3.7,11.98,-11.63,16.51,-6.45,1.012893,67
25-09-2025,NSE:ADANIENT,EQ,291776.89,16.5,2.23,2619.8,-2.11,8.31,10.67,12.1,3.53,9.81,10.49,-12.34,0,0,0,0,HV2Y,-1,0,-1,-1,-1,-3.74,-3.74,-19.14,18.29,18.29,22.92,12.23,4.72,2.22,7.44,-8.73,1.023972,66,11.56,-8.68,-2.17,5.67,-18.63,0.998848,47
25-09-2025,NSE:KPRMILL,EQ,39100.1,4,3.18,1102.7,-1.48,-0.41,9.66,7.45,-2.26,15.26,-4.32,15.21,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-12.99,-17.21,-17.21,13.89,21.14,37.48,7.58,-1.07,7.67,-7.37,18.82,1.02356,66,6.91,-9.43,8.45,-18.19,25.6,1.018393,72
25-09-2025,NSE:TARACHAND,EQ,559.66,1.31,4.13,72.79,-0.26,0.3,5.73,2.25,13.92,11.06,0.81,-2.68,0,0,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-6.83,-6.83,-23.21,18.87,29.76,52.31,2.38,15.11,3.47,-2.24,0.93,1.023391,66,1.71,12.99,-12,-6.61,3.36,1.006657,60
25-09-2025,NSE:APOLLOHOSP,EQ,112223.92,2.78,1.35,7643.5,-0.53,-3.2,-3.74,-2.71,7.87,13.5,5.13,8.02,0,HVQ,HVQ,0,0,-1,-1,-1,-1,-1,-3.85,-3.85,-3.85,7.62,17.44,25.96,-2.58,9.06,5.91,2.08,11.63,1.022967,65,-3.25,11.36,-2.57,-4.77,9.93,1.012639,66
25-09-2025,NSE:MOTHERSON,EQ,115249.83,265.91,3.04,107.96,-3.68,-1.28,6.82,12.03,5.3,18.9,3.63,-26.65,0,0,0,0,0,-1,-1,-1,-1,-1,-5.98,-5.98,-26.51,16.74,39.87,39.87,12.16,6.49,11.31,0.58,-23.04,1.022661,65,11.49,-6.59,5.68,-13.91,-24.54,0.992309,38
25-09-2025,NSE:RAYMOND,EQ,4145.55,2.25,2.27,618.9,-0.93,-0.6,-0.65,-1.47,2.98,20.19,6.97,1.53,0,0,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-18.68,-18.68,-18.68,2.8,34.61,51.07,-1.34,4.17,12.6,3.92,5.14,1.022551,65,-2.01,5.45,9.05,-11.65,1.03,1.007453,61
25-09-2025,NSE:BFUTILITIE,EQ,2941.84,3.66,3.32,851.25,-0.75,8.26,5.87,2.59,8.93,18.06,-18,12.14,HV2Y,HVQ,HVQ,2,HV2Y,-1,-1,-1,-1,-1,-2.73,-2.73,-24.99,17.74,29.19,42.31,2.72,10.12,10.47,-21.05,15.75,1.022538,65,2.05,7.57,1.34,-39.09,32.42,1.022016,75
25-09-2025,NSE:NH,EQ,36153.47,2.86,2.4,1721.2,-0.69,-4.99,-3.56,-7.24,-19.61,3.33,25.16,27.36,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-23.98,-23.98,-23.98,0,5.56,43.91,-7.11,-18.42,-4.26,22.11,30.97,1.022436,65,-7.78,-10.47,10.5,27.49,9.82,1.028465,79
25-09-2025,NSE:ADANIENSOL,EQ,105586.74,24.95,2.96,889,-3.90,7.04,8.69,9.36,4.36,6.45,13.66,-10.12,HVQ,0,0,0,HV2Y,-1,1,-1,-1,-1,-4.61,-7.02,-16.92,18.29,18.29,48.85,9.49,5.55,-1.14,10.61,-6.51,1.022272,65,8.82,-4.46,-6.5,12.62,-20.67,1.000673,49
25-09-2025,NSE:STEELXIND,EQ,1262.31,29.15,4.67,10.2,-0.49,-1.86,6.67,9.31,16.37,13.14,-3.73,-26.76,0,0,HVQ,0,0,-1,-1,-1,-1,-1,-9.88,-9.88,-23.77,13.86,28.92,31.48,9.44,17.56,5.55,-6.78,-23.15,1.02224,65,8.77,8.84,-12.55,-14.5,-15.33,0.993498,40
25-09-2025,NSE:NBCC,EQ,29948.4,98.59,2.65,110.06,-2.46,0.05,4.13,5.4,-13.48,23.92,14.2,-4.02,0,0,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-11.38,-15.16,-15.16,11.12,37.42,49.86,5.53,-12.29,16.33,11.15,-0.41,1.022053,65,4.86,-18.9,24.28,-7.87,-14.36,1.007546,61
25-09-2025,NSE:JBMA,EQ,17155.29,51.41,4.18,727.85,-1.40,-1.11,13.26,12.53,12.41,21.96,-12.61,-34.14,HV2Y,0,0,HV2Y,HV2Y,-1,3,-1,-1,-1,-3.9,-3.9,-23.78,20.16,21.42,44.53,12.66,13.6,14.37,-15.66,-30.53,1.022026,65,11.99,0.92,2.23,-39.39,-12.24,0.990765,36
25-09-2025,NSE:FAZE3Q,EQ,1280.4,1.8,6.38,490.5,-4.09,-10.94,-11.19,4.28,-19.81,27.32,9.35,5.67,0,HVY,HVQ,2,HV2Y,-1,-1,-1,-1,-1,-35.74,-35.74,-35.74,14.84,36.14,43.36,4.41,-18.62,19.73,6.3,9.28,1.02202,65,3.74,-24.11,30.65,-19.82,2.82,1.018175,71
25-09-2025,NSE:ABFRL,EQ,11244.76,137.1,3.93,91.13,-0.98,1.05,2.53,10.04,17.88,7.18,-3.43,-23.35,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-6.6,-8.61,-25.81,19.82,20.48,20.48,10.17,19.07,-0.41,-6.48,-19.74,1.021509,65,9.5,9.77,-21.71,-6.52,-12.38,0.995935,43
25-09-2025,NSE:KAJARIACER,EQ,19176.38,1.64,2.45,1213.1,2.54,-1.62,-2.51,-4.16,8.85,27.04,5.43,-22.91,0,0,0,0,0,-1,-1,-1,-1,-1,-8.81,-8.81,-22.88,11.09,53.16,53.16,-4.03,10.04,19.45,2.38,-19.3,1.021304,65,-4.7,13.56,11.28,-24.72,-23.08,0.998611,46
25-09-2025,NSE:VIJAYA,EQ,10816.94,1.24,2.63,1052.2,0.23,0.22,0.07,2.93,8.19,2.55,0.94,14.28,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-8.84,-9.07,-16.22,6.18,16.74,18.19,3.06,9.38,-5.04,-2.11,17.89,1.021216,64,2.39,6.48,-14.82,3.26,20.35,1.017372,71
25-09-2025,NSE:ERIS,EQ,22488.86,1.41,2.34,1626.9,-0.49,-1.33,-5.34,-10.44,-0.06,14.51,15.16,13.39,0,0,0,0,0,-1,-1,-1,-1,-1,-10.49,-11.99,-11.99,0,27.57,41.02,-10.31,1.13,6.92,12.11,17,1.020867,64,-10.98,10.46,5.88,5.67,4.8,1.016456,71
25-09-2025,NSE:GMRAIRPORT,EQ,97934.5,172.92,2.01,89.05,-1.63,-3.18,2.16,0.24,6.14,13.13,11.49,-4.04,0,0,0,0,0,-1,-1,-1,-1,-1,-5.87,-5.87,-6.54,5.14,17.76,28.62,0.37,7.33,5.54,8.44,-0.43,1.020828,64,-0.3,6.98,-1.24,3.02,-10.67,1.003618,55
25-09-2025,NSE:SAURASHCEM,EQ,1237.14,1.84,3.49,106.33,-1.22,-5.88,-8.43,-13.55,17.46,24.6,0.35,-16.1,0,0,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-17.25,-17.25,-17.4,19.32,40.28,40.28,-13.42,18.65,17.01,-2.7,-12.49,1.020659,64,-14.09,28.37,-0.02,-27.26,-9.63,1.009653,64
25-09-2025,NSE:ABSLAMC,EQ,23843.22,2.57,2.31,812.1,0.17,-0.54,-6.7,-7.69,4.16,21.36,1.4,9.56,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-10.46,-10.46,-10.46,5.18,29.62,35.91,-7.56,5.35,13.77,-1.65,13.17,1.020124,64,-8.23,12.06,9.27,-20.48,15.15,1.01597,70
25-09-2025,NSE:UNIPARTS,EQ,1850.48,1.07,2.87,416.8,-2.46,2.56,0.77,2.15,7.25,22.29,2.4,-16.04,0,HVY,HVY,0,0,-1,-1,-1,4,-1,-4.35,-4.35,-16.1,20.49,34.4,35.04,2.28,8.44,14.7,-0.65,-12.43,1.020082,64,1.61,6.27,7.54,-20.68,-12.01,0.998033,46
25-09-2025,NSE:SRF,EQ,87383.07,2.69,1.86,2907.1,0.13,-1.41,-2.45,-0.16,-5.96,-4.03,21.65,17.37,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-12.4,-12.4,-12.4,1.51,6.04,34.31,-0.03,-4.77,-11.62,18.6,20.98,1.020023,64,-0.7,-4.74,-6.86,29.6,1.42,1.020639,74
25-09-2025,NSE:HITECH,EQ,2456.99,44.98,3.73,120.39,-1.39,9.03,24.68,28.02,14.88,7.53,-29.53,-62.91,HVQ,0,HV2Y,HV2Y,0,-1,1,-1,-1,-1,-1.62,-1.62,-41.34,40.13,40.13,40.13,28.15,16.07,-0.06,-32.58,-59.3,1.019422,64,27.48,-17.18,-17.33,-35.16,-18.89,0.983215,27
25-09-2025,NSE:ITI,EQ,30791.62,11.02,3.48,316.6,-1.84,-1.06,2.46,7.14,-2.12,17.3,-7.91,11.43,0,0,HVQ,2,HV2Y,-1,-1,-1,-1,-1,-7.75,-14.88,-42.95,9.72,32.69,46.8,7.27,-0.93,9.71,-10.96,15.04,1.019293,64,6.6,-8.91,10.34,-25.58,24.81,1.016017,70
25-09-2025,NSE:HOMEFIRST,EQ,13147.44,2.08,2.44,1278.8,1.01,0.15,0.05,-4.04,-7.83,13.74,21.79,5.12,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-16.94,-16.94,-16.94,2.6,24.34,38.8,-3.91,-6.64,6.15,18.74,8.73,1.019141,64,-4.58,-2.59,11.32,14.25,-14.44,1.009706,64
25-09-2025,NSE:EMIL,EQ,6035.94,60.78,5.16,155.22,-3.67,4.86,4.46,15.96,5.12,21.79,-9.75,-33.11,0,HV2Y,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,-1,-7.48,-7.48,-31.58,29.07,33.46,33.46,16.09,6.31,14.2,-12.8,-29.5,1.019126,64,15.42,-11.84,8.89,-35.41,-14.41,0.99102,36
25-09-2025,NSE:RAMKY,EQ,4155.33,1.54,3.19,601.95,-2.12,4.73,5.55,2.49,10.5,16.94,-0.27,-10.5,0,0,0,0,0,-1,-1,-1,-1,-1,-3.08,-3.08,-13.44,12.5,47.63,47.63,2.62,11.69,9.35,-3.32,-6.89,1.019044,64,1.95,9.27,-1.49,-15.8,-3.33,1.000434,49
25-09-2025,NSE:ALKEM,EQ,66406.4,1.74,1.61,5576,0.57,1.86,4.58,2.88,12.95,10.71,2.66,-10.06,0,HVQ,HVQ,0,0,-1,-1,-1,-1,-1,-1.22,-1.22,-12.49,16.38,17.18,20.69,3.01,14.14,3.12,-0.39,-6.45,1.019032,63,2.34,11.43,-11.26,-4.1,-6.19,1.001302,52
25-09-2025,NSE:BHARTIHEXA,EQ,85650,1.94,2.31,1687.6,-1.31,-2.29,-3.05,-10.19,-10.76,20.77,10.9,19.47,0,0,0,0,0,-1,-1,-1,-1,-1,-12.94,-12.94,-12.94,2.38,23.41,38.6,-10.06,-9.57,13.18,7.85,23.08,1.018775,63,-10.73,0.54,19.79,-7.54,16.49,1.022165,75
25-09-2025,NSE:BLISSGVS,EQ,1599.41,2.42,2.63,151.56,0.22,-0.82,-0.75,-4.92,1.52,18.98,-6.33,18.11,0,0,HV2Y,0,HV2Y,-1,-1,-1,-1,-1,-19.41,-19.41,-19.41,0,31.99,35.52,-4.79,2.71,11.39,-9.38,21.72,1.018643,63,-5.46,7.2,9.04,-26.32,29.86,1.02398,75
25-09-2025,NSE:FACT,EQ,64513.08,3.19,3.03,972.2,-0.15,-3.27,0.34,-4.49,-6.76,30.87,2.49,-0.35,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-4.87,-9.09,-9.09,6.88,65.19,65.19,-4.36,-5.57,23.28,-0.56,3.26,1.018455,63,-5.03,-1.11,26.57,-36.14,3.97,1.013259,67
25-09-2025,NSE:PAISALO,EQ,3527.28,213.99,5.14,39.42,-1.74,0.1,6.32,23.11,21.26,11.39,-47.64,-55.1,0,0,0,0,0,-1,-1,-1,-1,-1,-5,-5,-36.81,29.98,32.58,32.58,23.24,22.45,3.8,-50.69,-51.49,1.018395,63,22.57,-1.35,-21.21,-61.71,1.83,0.987511,31
25-09-2025,NSE:TAJGVK,EQ,2708.7,8.26,3.65,422.4,-1.50,-1.73,-8.26,-2.7,3.65,-21.54,13.83,26.75,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-13.66,-13.66,-18.62,6.51,15.67,45.97,-2.57,4.84,-29.13,10.78,30.36,1.018077,63,-3.24,7.24,-34.82,34.01,21.88,1.037239,84
25-09-2025,NSE:WELCORP,EQ,23777.34,4.05,2.77,879.7,-0.39,-1.23,-0.41,-0.98,-6.49,0.03,11.75,24.58,0,0,HV2Y,HV2Y,HV2Y,-1,-1,-1,-1,-1,-7.29,-9.66,-9.66,5.9,20.08,29.15,-0.85,-5.3,-7.56,8.7,28.19,1.018006,63,-1.52,-4.39,-2.56,16.63,21.42,1.023663,75
25-09-2025,NSE:MARATHON,EQ,4457.17,1.11,3.49,637.8,-5.26,-0.01,2.39,-0.67,1.51,22.31,3.62,-3.52,0,0,HVY,HVY,0,-1,-1,-1,-1,-1,-18.16,-18.16,-18.16,3.73,37.88,72.82,-0.54,2.7,14.72,0.57,0.09,1.017655,63,-1.21,3.22,12.44,-19.15,-0.53,1.004458,56
25-09-2025,NSE:DAMCAPITAL,EQ,1738.8,6.51,3.9,251.63,-0.73,7.41,9.38,12.81,0.67,8.04,NA,NA,0,0,0,0,0,-1,-1,-1,-1,-1,-3.09,-15.65,NA,20.7,25.32,NA,12.94,1.86,0.45,0,0,1.017579,63,12.27,-12.87,-1.25,104.91,6.88,1.011351,65
25-09-2025,NSE:SHREDIGCEM,EQ,1328.61,8.07,2.84,89.56,0.38,0.21,-0.11,-16.21,13.37,20.86,5.11,-4.1,0,HVY,HVQ,0,0,-1,-1,-1,-1,-1,-14.16,-14.16,-14.16,19.29,30.82,39.22,-16.08,14.56,13.27,2.06,-0.49,1.017387,63,-16.75,26.51,-0.03,-14.98,-2.83,1.013615,68
25-09-2025,NSE:IDBI,EQ,100922.05,80.76,2.9,92.01,-1.31,-1.02,-2.99,-2.72,-2.75,11.56,17.37,4.08,0,0,0,2,HV2Y,-1,-1,-1,-1,-1,-13.31,-13.31,-13.31,6.09,23.59,37.21,-2.59,-1.56,3.97,14.32,7.69,1.017088,63,-3.26,1.03,5.25,11.47,-9.21,1.007811,62
25-09-2025,NSE:SGLTL,EQ,3899.26,3.45,3.55,184.69,-2.04,-6.74,-1.45,1.2,5.71,15.97,NA,NA,0,0,0,0,0,-1,-1,-1,-1,-1,-8.1,-8.1,NA,12.06,38.03,NA,1.33,6.9,8.38,0,0,1.016439,63,0.66,5.62,2.21,104.91,6.88,1.019439,73
25-09-2025,NSE:IDFCFIRSTB,EQ,52644.56,171.31,1.65,70.04,-0.67,-2.57,-3.78,-0.34,-2.94,19.63,11.94,-5.4,0,0,0,0,0,-1,-1,-1,-1,-1,-10.21,-10.21,-10.21,3.48,27.24,32.22,-0.21,-1.75,12.04,8.89,-1.79,1.016124,62,-0.88,-1.53,13.25,-4.67,-12.8,1.002248,53
25-09-2025,NSE:JAICORPLTD,EQ,2767.71,71.39,6.34,152.46,-3.27,-5.31,-5.98,16.66,25.76,33.65,-108.09,-126.68,0,HVQ,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-14.4,-14.4,-63.09,42.87,78.26,78.26,16.79,26.95,26.06,-111.14,-123.07,1.016121,62,16.12,11.98,1.95,-208.73,-2.06,0.986185,30
25-09-2025,NSE:MAHABANK,EQ,44134.04,86.06,2.25,56.33,-1.50,-1.74,3.92,3.55,3.6,14.82,2.82,-2.79,0,0,HVQ,0,0,-1,4,-1,-1,-1,-5.14,-5.14,-12.34,6.51,26.85,26.85,3.68,4.79,7.23,-0.23,0.82,1.015743,62,3.01,1.12,2.96,-9.18,1.11,1.002533,54
25-09-2025,NSE:ZYDUSLIFE,EQ,104447.09,9.41,1.78,1036,-0.85,0.21,-0.35,1.24,5.91,11.33,6.03,-1.78,0,0,0,0,0,-1,-1,-1,-1,-1,-2.73,-2.73,-5.66,9.28,23.98,23.98,1.37,7.1,3.74,2.98,1.83,1.015646,62,0.7,5.79,-2.92,-1.07,-1.44,1.00367,56
25-09-2025,NSE:DIAMONDYD,EQ,2492.87,1.66,4.19,1034.55,2.99,0.14,3.01,10.88,-1.44,-1.12,-4.54,17.51,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-7.54,-20.17,-20.17,13.33,13.33,15.14,11.01,-0.25,-8.71,-7.59,21.12,1.015369,62,10.34,-12.76,-8.37,1.53,27.97,1.018792,72
25-09-2025,NSE:TIRUMALCHM,EQ,3297.92,3.55,3.41,306.2,-2.93,-5.91,0.59,7.59,4.27,19.24,-8.67,-7.5,0,0,HVQ,0,0,-1,-1,-1,-1,-1,-8.59,-8.59,-23.09,5.66,27.31,39.65,7.72,5.46,11.65,-11.72,-3.89,1.01522,62,7.05,-2.54,6.96,-29.65,7.96,1.001734,53
25-09-2025,NSE:CGCL,EQ,18559.56,18.38,2.75,192.61,-0.31,1.63,2.4,1.67,9.49,13.43,1.96,-8.86,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-2.49,-3.24,-11.57,14.08,24.81,24.81,1.8,10.68,5.84,-1.09,-5.25,1.015183,62,1.13,9.01,-4.32,-8.34,-4.15,1.000446,49
25-09-2025,NSE:APOLLOTYRE,EQ,30611.87,14.61,2.44,494.7,1.16,2.27,3.06,5.84,8.82,13.92,-7.53,-4.8,0,0,0,0,0,-1,-1,-1,-1,-1,-0.29,-0.38,-12.58,14.1,24.1,31.78,5.97,10.01,6.33,-10.58,-1.19,1.015174,62,5.3,4.23,-3.09,-20,9.42,1.002757,55
25-09-2025,NSE:PICCADIL,EQ,6877.33,3.88,4.9,714.35,-3.78,-0.41,10.79,16.14,NA,NA,NA,NA,0,0,0,0,0,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,16.27,0,0,0,0,1.014801,62,15.6,101.06,-8.68,4.91,6.88,1.025322,77
25-09-2025,NSE:GRASIM,EQ,196288.33,5.27,1.55,2807.4,-0.22,-2.07,0.77,-0.14,-0.87,12.04,11.35,2.44,0,0,0,0,0,-1,-1,-1,-1,-1,-3.56,-3.63,-3.63,3.23,10.74,21.43,-0.01,0.32,4.45,8.3,6.05,1.014545,62,-0.68,0.33,4.12,4.13,-3.18,1.005471,57
25-09-2025,NSE:ZENSARTECH,EQ,19520.18,4.54,2.57,808,-0.01,-3.49,-2.14,-0.34,-5.5,16.58,4.96,10.32,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-6.39,-8.7,-17.03,4.54,27.95,27.95,-0.21,-4.31,8.99,1.91,13.93,1.014393,62,-0.88,-4.08,12.25,-9.01,12.52,1.011654,65
25-09-2025,NSE:WOCKPHARMA,EQ,24397.21,2.82,2.96,1490.1,0.89,-3.9,-4.68,2.76,-15.35,-1.93,2.4,32.51,0,0,HV2Y,HV2Y,2,-1,-1,-1,-1,-1,-19.25,-19.39,-19.39,4.31,22.99,57.03,2.89,-14.16,-9.52,-0.65,36.12,1.014289,62,2.22,-17.57,2.96,9.15,37.73,1.034063,82
25-09-2025,NSE:APLAPOLLO,EQ,47031.54,4.77,1.89,1676.2,-0.40,-0.78,-1.16,1.85,-7.14,9.82,6.99,14.99,0,0,0,0,0,-1,-1,-1,-1,-1,-4.05,-12.11,-12.11,12.19,17.24,29.57,1.98,-5.95,2.23,3.94,18.6,1.014105,61,1.31,-8.1,7.15,1.77,15.48,1.013968,68
25-09-2025,NSE:RALLIS,EQ,6511.79,5.01,3.15,319.2,-2.85,-5.92,-6.72,-19.38,-0.14,29.53,7.38,0.09,0,0,HVQ,0,0,-1,-1,-1,-1,-1,-16.28,-16.28,-16.28,1.06,57.87,57.87,-19.25,1.05,21.94,4.33,3.7,1.013996,61,-19.92,17.17,20.95,-26.53,-0.98,1.015421,70
25-09-2025,NSE:ELECON,EQ,13957.68,5.94,3.09,595.85,-1.58,-5.45,-0.83,3.6,-7.26,26.16,-0.99,-4.33,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-11.49,-17.15,-20.08,8.5,40.98,50.48,3.73,-6.07,18.57,-4.04,-0.72,1.013993,61,3.06,-10.2,22.48,-31.87,3.57,1.006934,60
25-09-2025,NSE:GODIGIT,EQ,32223.55,5.18,2.97,358.85,0.81,1.38,0.65,-3.23,1.02,17.17,4.74,3.64,0,0,0,0,0,-1,-1,-1,-1,-1,-5.87,-5.87,-12.02,5.89,25.74,25.85,-3.1,2.21,9.58,1.69,7.25,1.013439,61,-3.77,5.18,7.63,-10.09,5.72,1.00748,61
25-09-2025,NSE:BLUSPRING,EQ,1280.82,7.45,3.78,80.65,-3.03,-8,0.63,-0.42,15.57,NA,NA,NA,0,0,0,0,0,-1,-1,-1,-1,-1,-16.03,NA,NA,8.49,NA,NA,-0.29,16.76,0,0,0,1.013288,61,-0.96,16.99,91.32,4.91,6.88,1.02442,76
25-09-2025,NSE:DBREALTY,EQ,9484.61,11.3,3.7,171.77,-3.20,1.23,-0.72,-1.66,-14.41,23.47,8.59,6.27,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-21.72,-21.72,-21.72,0.66,35.27,65.53,-1.53,-13.22,15.88,5.54,9.88,1.013043,61,-2.2,-11.48,24.43,-14.53,4.35,1.012484,66
25-09-2025,NSE:PLATIND,EQ,1768.58,7.92,4.65,324.25,-0.26,1.65,14.8,14.51,14.05,10.44,-33.59,-11.64,HV2Y,0,HVQ,0,HV2Y,11.54,-1,-1,-1,-1,-2.54,-2.54,-36.25,20.98,36.96,36.96,14.64,15.24,2.85,-36.64,-8.03,1.012786,61,13.97,0.52,-12.88,-44.25,23.31,1.00416,56
25-09-2025,NSE:MARINE,EQ,3048.57,4.56,4.31,217.54,-0.20,4.75,13.97,20.97,-1.44,17.97,-36.96,-7.18,0,0,HV2Y,HV2Y,HV2Y,-1,0,-1,-1,-1,-4.34,-10.03,-33.8,30.79,38.14,49.75,21.1,-0.25,10.38,-40.01,-3.57,1.012689,61,20.43,-27.3,10.46,-62.06,28.63,1.01326,68
25-09-2025,NSE:KIRLOSENG,EQ,14058.45,4.18,3.02,973,2.05,2.34,8.73,-0.38,12.26,23.25,-6.28,-28.2,0,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-3.27,-3.27,-23.87,13.57,41.04,63.99,-0.25,13.45,15.66,-9.33,-24.59,1.012595,61,-0.92,13.65,3.85,-33.58,-13.74,0.994154,41
25-09-2025,NSE:INDRAMEDCO,EQ,4336.13,2.61,3.7,457.7,-0.92,-5.05,-10.26,0.67,9.84,12.79,-7.12,0.34,0,0,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-10.86,-10.86,-19.88,3.26,19.57,45.08,0.8,11.03,5.2,-10.17,3.95,1.01252,61,0.13,10.3,-5.41,-17.93,13.85,1.00711,60
25-09-2025,NSE:GRANULES,EQ,13225.45,21.06,3.07,530.8,1.34,-2.87,1.16,13.21,6.98,4.4,-11.61,-2.19,0,0,0,0,HV2Y,-1,-1,-1,-1,-1,-2.91,-2.91,-13.95,20.67,22.98,22.98,13.34,8.17,-3.19,-14.66,1.42,1.012479,61,12.67,-6.11,-11.45,-11.83,15.31,1.003886,56
