Symbol,Series,Date,Mkt Cap (₹ Crores),ExchangeTried,Avg_Vol,Price_1D,Price_1M,Price_3M,Price_6M,Price_9M,Price_12M,RS,RS_score
INFIBEAM,EQ,31-08-2025,4404.39,NSE,84.22,15.63,15.95,19.35752437,17.77494616,23.77443755,26.1705614,0.9037678441435981,10
IMAGICAA,EQ,31-08-2025,3200.51,NSE,5.92,56.73,64.17,67.56,67.22,72.37,95.139999,0.9037128731658443,10
ARISINFRA,EQ,31-08-2025,1183.79,NSE,4.22,146.81,137.07,205,205,205,205,0.903523966193836,10
FINCABLES,EQ,31-08-2025,12514.26,NSE,3.24,820.25,908.25,973.8,914.95,1121.25,1486.9,0.9030928041871908,9
ELECTCAST,EQ,31-08-2025,6022.35,NSE,14.14,97.38,114.46,102.59,101.34,144.07,217.31,0.9029177585753805,9
RKFORGE,EQ,31-08-2025,10237.28,NSE,4.93,566.55,599.45,606.25,707.9,966.3,950.70001,0.9020641167122658,9
REDTAPE,EQ,31-08-2025,6771.34,NSE,2.22,122.1,131.86,134.15,160.15,202.925,176.274995,0.9019142263156836,9
CYIENT,EQ,31-08-2025,12974.73,NSE,2.91,1168,1232.4,1346.8,1364.85,1868.7,1999.75,0.9013331940630924,9
ASHOKA,EQ,31-08-2025,4851.46,NSE,7.88,172.78,202.02,220.08,195.6,241.18,234.64999,0.9013276059418068,9
SONACOMS,EQ,31-08-2025,27697.67,NSE,56.89,443.05,470.5,543.95,507.45,675.85,715.70001,0.9007877817320442,9
GANESHBE,EQ,31-08-2025,668.35,NSE,2.63,92.63,95.97,111.68,114.64,131.09,162.25999,0.9007559598446344,9
FIVESTAR,EQ,31-08-2025,16165.24,NSE,7.78,545.05,649.35,709.25,697.15,639.65,736.04999,0.9005735387979854,9
SANSTAR,EQ,31-08-2025,1475.81,NSE,3.91,81.14,90.18,98.44,95.38,112.36,132,0.9003109696484631,8
PARSVNATH,BE,31-08-2025,638.85,NSE,8.68,14.75,16.99,20.68,22.39,16.66,16.799999,0.8997177206473832,8
ARVIND,EQ,31-08-2025,7352.51,NSE,3.45,280.85,331.5,357.9,322,373.75,405.54999,0.899079673778779,8
COHANCE,EQ,31-08-2025,33455.5,NSE,4.07,880.6,1011.55,1047.7,1226.45,1287.15,1076.85,0.8989830982853033,8
RECLTD,EQ,31-08-2025,92149.67,NSE,53.33,350,400.1,402.3,403.55,520.05,589.84998,0.8984584196153546,8
MSTCLTD,EQ,31-08-2025,3182.08,NSE,2.68,451.25,500,555.85,482.35,663.9,820.54999,0.8979469527668809,8
JINDALSAW,EQ,31-08-2025,12662.26,NSE,12.84,197.29,216.64,211.9,256.5,306.5,351.54999,0.8970099241207563,8
PAISALO,EQ,31-08-2025,2709.06,NSE,54.92,30.09,31.3,30.58,40.73,50.88,62.630001,0.8966652674933943,8
JAIBALAJI,EQ,31-08-2025,9266.71,NSE,6.56,103.26,114.14,105.34,136.15,178.9,182.840002,0.8959178709834489,8
HCC,BE,31-08-2025,4608.73,NSE,30.85,25.33,26.71,33.79,26.41,37.95,47.400002,0.8957263147927244,7
EQUITASBNK,EQ,31-08-2025,5738.1,NSE,35.39,50.27,59.57,63.61,59.67,62.92,82.010002,0.8949442789609879,7
VAIBHAVGBL,EQ,31-08-2025,3469.19,NSE,2.5,204.26,234.46,254.12,243.8,275.3,331.5,0.8948924709779952,7
INDUSINDBK,EQ,31-08-2025,57721.74,NSE,38.12,739.5,808.2,816.95,1043.75,1009.6,1384.5,0.894744838104638,7
TTML,BE,31-08-2025,10957.37,NSE,5.15,56.1,60.53,72.91,65.37,80.59,92.339996,0.894675239828011,7
BSOFT,EQ,31-08-2025,10222.17,NSE,9.87,368.1,409.75,400.5,475.3,592.4,629,0.8942835015148561,7
PROTEAN,EQ,31-08-2025,3507.42,NSE,15.33,867.8,804.95,960.8,1419,1535,1535,0.8941154330339353,7
IREDA,EQ,31-08-2025,39537.12,NSE,49.52,140.5,150.49,174.73,177.34,190.43,253.55,0.8937300550304892,7
DAMCAPITAL,EQ,31-08-2025,1552.97,NSE,3.69,219.29,226.15,268.74,244.1,393,393,0.8935621583080744,7
KNRCON,EQ,31-08-2025,5367.92,NSE,5.8,190.88,212.52,210.8,233.6,321.25,334.10001,0.8928719890814325,6
DWARKESH,EQ,31-08-2025,728.42,NSE,3.61,39.43,44.21,47.53,43.41,61.65,72.040001,0.8927472892980174,6
ADSL,EQ,31-08-2025,922.03,NSE,3.62,163.92,164.77,218.24,221.54,254.55,235.38,0.8926354820173696,6
MUKKA,EQ,31-08-2025,799.8,NSE,2.92,26.61,28.56,30.91,33.95,40.87,48.419998,0.8919191682484932,6
KAMDHENU,EQ,31-08-2025,789.28,NSE,9.15,28.15,29.47,33.99,32.5,45.915,55.175,0.8916951153078082,6
HIMATSEIDE,EQ,31-08-2025,1471.06,NSE,5.32,116.12,149.86,150.64,127.71,168.36,151.58,0.8916489104673921,6
TRACXN,EQ,31-08-2025,525.41,NSE,2.55,49.57,55.21,57.45,60.17,74.87,94.110001,0.8906782716061185,6
WELSPUNLIV,EQ,31-08-2025,10465.31,NSE,28.21,109.32,136.26,132.66,119.02,148.13,199.99001,0.8903057013890802,6
EMBDL,EQ,31-08-2025,12758.39,NSE,35.39,93.62,108.38,111.43,131.62,129.76,138.33,0.890195332344601,6
CENTRALBK,EQ,31-08-2025,31544.13,NSE,40.57,34.52,36.88,38.94,46.78,56.07,61.130001,0.8896734121284394,5
HLVLTD,EQ,31-08-2025,767.38,NSE,4.87,11.67,13.24,13.85,14.09,17.19,21.93,0.8883558837019951,5
SWSOLAR,EQ,31-08-2025,6086.03,NSE,17.13,260,290.4,282.4,278.5,480,676.5,0.8859735210715401,5
IGIL,EQ,31-08-2025,14388.76,NSE,7.31,332.65,406.9,388.9,418.5,510,510,0.8857177482922057,5
DOLATALGO,EQ,31-08-2025,1403.6,NSE,2.45,79.69,90.48,100.78,83.87,125.2,162.41,0.8856335291426508,5
UCOBANK,EQ,31-08-2025,35323.94,NSE,63.39,28.2,30.21,33.05,38.58,43.81,51.669998,0.8856186383198358,5
INOXWIND,EQ,31-08-2025,23892.89,NSE,84.33,138.12,156.3,192.22866,170.42302944,181.78916508,222.69936708,0.8852515460994723,5
AKUMS,EQ,31-08-2025,7155.13,NSE,3.75,454.25,545.4,571.4,496.7,641.65,893.65002,0.8846354023896104,5
SONATSOFTW,EQ,31-08-2025,9856.93,NSE,40.98,350.85,408.25,409.05,411.75,597.95,620.5,0.8840098271540953,5
SULA,EQ,31-08-2025,2106.41,NSE,9.31,249.45,291.4,294.1,285.45,400.5,484.10001,0.8837008218044222,5
BAJAJHIND,EQ,31-08-2025,2585.38,NSE,47.07,20.22,24.2,24.16,21.7,32.45,40.599998,0.8835267461451113,4
NIITLTD,EQ,31-08-2025,1457.33,NSE,4.33,107.28,118.53,136.02,125.47,216.22,153.84,0.883316721693864,4
MICEL,EQ,31-08-2025,1152.04,NSE,7.12,47.69,51.62,57.66,63.98,83.83,77.739998,0.8809376796757823,4
SURAJEST,EQ,31-08-2025,1399.76,NSE,2.36,293,293.05,321.05,354.25,642.2,788.04999,0.880294158423873,4
CELLECOR,ST,31-08-2025,683.51,NSE,3.12,31.4,35,39.4,55.15,56,34.349998,0.8802610632313509,4
UTKARSHBNK,EQ,31-08-2025,2302.36,NSE,15.46,20.85,22.68,23.06,26.76,35.93,50,0.8792181953758182,4
CONFIPET,EQ,31-08-2025,1568.18,NSE,4.93,47.3,52.45,58.97,60.25,73.09,89.800003,0.8788691543037321,4
HITECH,EQ,31-08-2025,1746.73,NSE,7.79,86.07,92.37,95.35,111.99,169.05,187.42,0.8766037616321046,4
ONEPOINT,BE,31-08-2025,1129.06,NSE,3.91,42.95,49.28,63.03,48.99,62.73,74.220001,0.8751971680359788,4
SUBEXLTD,BE,31-08-2025,703.07,NSE,5.26,12.51,13.33,14.44,15.61,23.83,30.74,0.8732340317407834,3
PGEL,EQ,31-08-2025,15099.41,NSE,98.79,533.1,806.95,771.45,826.55,676.35,521.15002,0.8721302672586241,3
JYOTISTRUC,EQ,31-08-2025,1808.79,NSE,62.12,15.05,17.12,20.07,18,25.47916537,26.49116736,0.8721221714362674,3
ICIL,EQ,31-08-2025,4634.47,NSE,3.11,230.95,295.05,291.8,292.3,325.1,407.70001,0.8716051845796597,3
RVNL,EQ,31-08-2025,63176.11,NSE,42.76,302.6,359.5,405.55,371.7,434,577.20001,0.8710924468141387,3
UDS,EQ,31-08-2025,1630.98,NSE,2.78,243.2,292.85,326.55,319.05,405.15,352.95001,0.8688474114005751,3
MUFTI,EQ,31-08-2025,790.85,NSE,4.24,120.61,161.35,171.9,129.22,167.87,225.42999,0.8668472650642919,3
GVKPIL,BE,31-08-2025,506.74,NSE,7.74,3.21,3.85,4.36,4.14,5.06,5.27,0.8663288305309219,3
PSB,EQ,31-08-2025,19690.25,NSE,10.47,27.73,29.68,31.99,43.53,48.89,60.049999,0.8661866307754041,3
HFCL,EQ,31-08-2025,10084.28,NSE,82.89,70.23,78.67,87.59,89.41,128.23,146.14999,0.8655485578501342,2
EXICOM,EQ,31-08-2025,1977.58,NSE,4.37,142.33,164.65,172.48276176,163.01266704,258.5509092,378.707548,0.8649968803282992,2
SEPC,EQ,31-08-2025,2178.8,NSE,43.63,11.24,11.99,14.97,13.84794011,20.93687882,24.60389632,0.8643337736696418,2
MOREPENLAB,EQ,31-08-2025,2552.92,NSE,37.8,46.63,60.12,64.84,51.76,75.07,81.349998,0.8640544447065707,2
HIKAL,EQ,31-08-2025,3144.17,NSE,6.03,255,324.45,372.15,357.65,390.45,325.04999,0.8633016298094158,2
TEJASNET,EQ,31-08-2025,10297.44,NSE,10.75,583.55,591.25,717.95,799.15,1332.7,1266.9,0.8627631475627517,2
SALASAR,EQ,31-08-2025,1277.81,NSE,48.73,7.34,7.21,8.97,10.73,16.06,17.77,0.8614006925888261,2
GOKEX,EQ,31-08-2025,4928.27,NSE,7.46,672.95,905.35,990.85,945,904.15,940.25,0.8599569907772501,2
PARACABLES,EQ,31-08-2025,1379.05,NSE,10.53,45.05,57.7,54.41,64.05,68.91,88.120003,0.8592149421847171,2
ORIENTCEM,EQ,31-08-2025,4470.81,NSE,5.52,217.21,244.15,350.3,322.35,329.45,309.39999,0.8590518835479262,1
DISHTV,EQ,31-08-2025,940.88,NSE,17.46,5.11,5.41,6.28,6.85,10.7,14.87,0.8536414164596076,1
MOBIKWIK,EQ,31-08-2025,1723.26,NSE,9.02,219.89,249.16,279.8,311.35,440,440,0.8525824862855076,1
PRAJIND,EQ,31-08-2025,7186.17,NSE,7.37,391.3,469.6,479.95,543.85,802.85,753.15002,0.8516629253113013,1
SHAREINDIA,EQ,31-08-2025,3174.73,NSE,3.44,145.56,178.85,174.53,219.34,285.35,294.10001,0.8468253509871867,1
SIGACHI,EQ,31-08-2025,1186.47,NSE,47.19,31.01,39.07,52.82,38.23,47.9,60.369999,0.8397556529479516,1
MARKSANS,EQ,31-08-2025,7651.22,NSE,17.98,168.6,227.5,261.42,226.05,337.5,234.64999,0.8371236524592809,1
RAYMONDREL,EQ,31-08-2025,4051.01,NSE,3.46,606.65,705.7,1000,1000,1000,1000,0.8359546057916444,1
VPRPL,EQ,31-08-2025,1607.28,NSE,6.13,129.04,165.32,172.33,175.9,288.65,257.25,0.8330973462655742,1
EASEMYTRIP,EQ,31-08-2025,3033.14,NSE,263.67,8.32,10.02,11.22,12.22,16.32,20.25,0.8324824793338369,1
PAKKA,EQ,31-08-2025,655.34,NSE,2.29,145.68,199.71,178.09,208.6,299.95,328,0.831349278723135,1
VAKRANGEE,EQ,31-08-2025,904.47,NSE,15.58,8.38,9.47,9.74,15.02,23.7,21.139999,0.8286427905351813,1
JINDWORLD,EQ,31-08-2025,3674.54,NSE,34.56,37.19,41.05,60.26,71.07,64.66,75.23,0.8245733285310471,1
THEMISMED,EQ,31-08-2025,906.6,NSE,3.75,99.08,112.9,135.67,174.83,295.8,261.39999,0.8092844691412103,1
NIFTY,IN,31-08-2025,,NSE,3111.85,24426.85,24821.1,24750.7,22795.9,24194.5,25010.6,,
NIFTYJR,IN,31-08-2025,,NSE,,65745.75,67379.2,66761.3,60466.8,69522.25,74768.797,,
BANKNIFTY,IN,31-08-2025,,NSE,1010.61,53655.65,56222,55749.7,48981.2,52191.5,51148.102,,
CNXMIDCAP,IN,31-08-2025,,NSE,,55727.4,57984.85,57420,50486.2,55914.4,58931.148,,
CNX500,IN,31-08-2025,,NSE,,22462.95,23007.35,22801.95,20690.25,22562.45,23561.75,,
CNXSMALLCAP,IN,31-08-2025,,NSE,,17227,18251.45,17883.3,15636.9,18265.3,19132.25,,
NIFTYMIDSML400,IN,31-08-2025,,NSE,,19232.3,20016.75,19591.6,17241.7,19579.65,20482.9,,
NIFTY_TOTAL_MKT,IN,31-08-2025,,NSE,,12641.45,12957.85,12835.2,11634.25,12721,13278,,
NIFTY_MICROCAP250,IN,31-08-2025,,NSE,,22997,24033.25,23486.5,20758.1,24332.7,25082.1,,
