Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),Price_1D,Change_1W,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score
07-09-2025,NSE:BAJAJHFL,EQ,92697.22,51.11,1.96,112.21,0.86,-1.80,-11.99,1.88,-21.68,-33.68,-1.93,-10.52,-10.96,-20.84,-29.6,0.9444406671636411,21
07-09-2025,NSE:DWARKESH,EQ,728.42,7.32,3.49,44.55,11.49,3.95,-10.57,15.67,-45.86,-69.52,3.82,-9.1,2.83,-45.02,-65.44,0.9440220331941754,21
07-09-2025,NSE:ESTER,EQ,1054.91,1.79,4.2,116.98,6.96,6.74,-15.58,-8.11,-36.37,-17.55,6.61,-14.11,-20.95,-35.53,-13.47,0.9439218970129718,21
07-09-2025,NSE:PFC,EQ,125304.86,56.2,2.11,394.4,3.73,-4.84,-6.09,3.73,-27.07,-38.73,-4.97,-4.62,-9.11,-26.23,-34.65,0.9437127582104208,21
07-09-2025,NSE:AIRAN,EQ,313.05,1.51,3.01,25.58,2.35,-5.16,-7.31,5.71,-23.46,-45.19,-5.29,-5.84,-7.13,-22.62,-41.11,0.9435256884078429,21
07-09-2025,NSE:IFCI,EQ,13805.67,36.87,3.06,52.43,2.57,-8.89,-25.94,22.35,-25.02,-39.23,-9.02,-24.47,9.51,-24.18,-35.15,0.94344214643925,20
07-09-2025,NSE:DHANBANK,EQ,1020.3,4.25,2.29,24.94,-2.73,-6.66,-27.15,8.70,-10.56,-25.48,-6.79,-25.68,-4.14,-9.72,-21.4,0.9431161322622358,20
07-09-2025,NSE:SNOWMAN,EQ,843.79,1.88,3.31,53.11,4.84,-1.75,-8.98,15.27,-43.74,-55.21,-1.88,-7.51,2.43,-42.9,-51.13,0.9428657603535815,20
07-09-2025,NSE:JBMA,EQ,14071.41,3.36,3.17,613.6,3.04,-2.12,-15.34,15.60,-31.14,-53.97,-2.25,-13.87,2.76,-30.3,-49.89,0.9427339061760086,20
07-09-2025,NSE:TITAGARH,EQ,11110.59,19.4,3.16,839.95,1.72,-2.11,-12.02,19.62,-41.42,-66.21,-2.24,-10.55,6.78,-40.58,-62.13,0.9427178232699788,20
07-09-2025,NSE:KTKBANK,EQ,6501.08,9.06,1.47,174.15,1.45,-2.60,-13.75,4.95,-24.27,-35.33,-2.73,-12.28,-7.89,-23.43,-31.25,0.9424597735391465,20
07-09-2025,NSE:UNITECH,BZ,1874.69,20.41,3.89,6.94,-2.45,-1.73,-19.02,15.13,-43.66,-30.84,-1.86,-17.55,2.29,-42.82,-26.76,0.9420875667721704,20
07-09-2025,NSE:TARC,EQ,4522.35,5.07,4.52,158.43,3.07,-13.15,-15.02,26.57,-44.87,-48.93,-13.28,-13.55,13.73,-44.03,-44.85,0.9419250202059776,20
07-09-2025,NSE:GNFC,EQ,7688.67,4.82,2.13,504.45,-3.63,-8.19,-8.43,6.72,-26.31,-37.61,-8.32,-6.96,-6.12,-25.47,-33.53,0.9412650707726707,20
07-09-2025,NSE:ABLBL,EQ,16473.98,11.89,3.56,141.6,4.65,4.05,-17.94,-17.94,-17.94,-17.94,3.92,-16.47,-30.78,-17.1,-13.86,0.9411011489273114,20
07-09-2025,NSE:PNBHOUSING,EQ,19635.5,24.45,2.31,791.7,4.81,3.02,-39.56,3.24,-11.78,-23.11,2.89,-38.09,-9.6,-10.94,-19.03,0.9409529261452181,20
07-09-2025,NSE:SIGNATURE,EQ,15303.02,3,2.23,1108,1.71,-3.16,-15.80,5.31,-23.29,-35.01,-3.29,-14.33,-7.53,-22.45,-30.93,0.9409050658058984,20
07-09-2025,NSE:ORIENTTECH,EQ,1265.7,1.28,2.92,303.2,-0.12,-4.37,-16.75,-1.53,-37.85,-4.86,-4.5,-15.28,-14.37,-37.01,-0.78,0.9408710441623285,20
07-09-2025,NSE:IRFC,EQ,154404.4,85.96,2.2,123.46,4.33,-3.97,-18.59,9.99,-20.04,-43.80,-4.1,-17.12,-2.85,-19.2,-39.72,0.9407581316575564,19
07-09-2025,NSE:ACE,EQ,12534.7,9.84,4.35,1056.6,0.29,-3.50,-17.58,2.85,-28.50,-20.37,-3.63,-16.11,-9.99,-27.66,-16.29,0.9404154565347078,19
07-09-2025,NSE:RAILTEL,EQ,10538.01,12.01,3.12,344.5,4.73,-6.40,-28.93,19.52,-20.83,-44.82,-6.53,-27.46,6.68,-19.99,-40.74,0.9402378877875275,19
07-09-2025,NSE:ASHIMASYN,EQ,465.73,1.84,6.8,24.27,-1.03,-3.34,-25.05,24.72,-54.64,-40.01,-3.47,-23.58,11.88,-53.8,-35.93,0.9401828281012055,19
07-09-2025,NSE:DHAMPURSUG,EQ,795.79,3.27,2.92,137.44,9.79,-2.63,-10.22,14.26,-36.29,-63.67,-2.76,-8.75,1.42,-35.45,-59.59,0.9401576989848087,19
07-09-2025,NSE:REMSONSIND,EQ,417.5,2.56,5.66,125.38,4.64,0.73,-14.40,3.86,-31.64,-37.46,0.6,-12.93,-8.98,-30.8,-33.38,0.9400918252049294,19
07-09-2025,NSE:CELLECOR,ST,683.51,3.86,4.07,36.2,13.26,4.97,-4.28,-48.62,-51.24,5.11,4.84,-2.81,-61.46,-50.4,9.19,0.9400503592151624,19
07-09-2025,NSE:OMAXE,EQ,1605.14,5.8,4.3,86.89,-0.69,-8.57,-16.19,14.16,-23.09,-45.94,-8.7,-14.72,1.32,-22.25,-41.86,0.9399893245091673,19
07-09-2025,NSE:PETRONET,EQ,40650,17.41,2.15,273.2,1.35,-1.15,-11.99,-2.58,-24.19,-33.97,-1.28,-10.52,-15.42,-23.35,-29.89,0.9398063543915118,19
07-09-2025,NSE:GENESYS,EQ,2349.4,1.41,4.48,629.45,10.71,7.71,-9.39,-7.83,-53.35,-27.10,7.58,-7.92,-20.67,-52.51,-23.02,0.9397933507031748,19
07-09-2025,NSE:ONMOBILE,EQ,537.99,7.78,4.17,53.02,4.39,-3.00,-1.77,8.73,-47.96,-57.22,-3.13,-0.3,-4.11,-47.12,-53.14,0.9397698127500909,19
07-09-2025,NSE:RAMASTEEL,EQ,1543.7,51.24,3.5,10.35,4.35,-5.31,-33.24,7.05,-32.08,-1.64,-5.44,-31.77,-5.79,-31.24,2.44,0.9395647076206813,19
07-09-2025,NSE:RAJESHEXPO,EQ,5175.61,3.03,2.82,180.8,3.15,-4.60,-10.28,12.65,-30.35,-61.70,-4.73,-8.81,-0.19,-29.51,-57.62,0.9394189434785201,18
07-09-2025,NSE:SPANDANA,EQ,1740.56,2.17,3.57,262.54,7.39,4.40,1.02,8.43,-44.97,-123.83,4.27,2.49,-4.41,-44.13,-119.75,0.939332354676009,18
07-09-2025,NSE:HPL,EQ,2982.26,3.18,4.09,465.6,-0.02,-27.92,-22.24,23.20,-16.97,-31.34,-28.05,-20.77,10.36,-16.13,-27.26,0.938696912379593,18
07-09-2025,NSE:RANASUG,EQ,218.07,2.24,3.05,14.67,2.86,3.68,-11.72,4.29,-36.81,-54.26,3.55,-10.25,-8.55,-35.97,-50.18,0.9385469457459299,18
07-09-2025,NSE:ATGL,EQ,65081.26,6.55,2.46,590.4,-0.12,-0.92,-15.17,6.54,-29.78,-43.61,-1.05,-13.7,-6.3,-28.94,-39.53,0.9385452850011731,18
07-09-2025,NSE:SYNGENE,EQ,25187.74,6.25,2.41,648.4,3.47,-7.62,0.36,-0.49,-44.18,-33.73,-7.75,1.83,-13.33,-43.34,-29.65,0.9383412116552562,18
07-09-2025,NSE:GPTINFRA,EQ,1415.28,1.24,3.5,115.28,3.30,-14.79,-21.12,22.91,-26.54,-48.92,-14.92,-19.65,10.07,-25.7,-44.84,0.9379975837671799,18
07-09-2025,NSE:GENUSPOWER,EQ,9953.65,10.97,4.51,328.9,0.41,-17.48,-19.52,23.52,-39.54,-31.80,-17.61,-18.05,10.68,-38.7,-27.72,0.9378884376931603,18
07-09-2025,NSE:GLOBECIVIL,EQ,471.54,4.55,3.35,77.32,-2.10,-2.11,-16.40,-16.40,-16.40,-16.40,-2.24,-14.93,-29.24,-15.56,-12.32,0.9374788738360438,18
07-09-2025,NSE:OIL,EQ,63421.44,20.21,2.47,396.4,1.54,-9.23,-7.08,13.81,-23.69,-83.21,-9.36,-5.61,0.97,-22.85,-79.13,0.9372687817937705,18
07-09-2025,NSE:INDOWIND,EQ,213.55,1.8,5.38,17.17,3.15,-1.75,-17.36,8.21,-32.38,-40.65,-1.88,-15.89,-4.63,-31.54,-36.57,0.9370115209338722,18
07-09-2025,NSE:RGL,EQ,1147.98,3.18,4.91,113.18,1.83,-2.31,-11.60,-11.35,-62.48,2.94,-2.44,-10.13,-24.19,-61.64,7.02,0.9367900963357078,18
07-09-2025,NSE:SADBHAV,EQ,242.94,7.04,5.52,14.04,-2.07,13.18,-0.85,14.10,-113.68,-129.49,13.05,0.62,1.26,-112.84,-125.41,0.9363101946928161,18
07-09-2025,NSE:NILAINFRA,EQ,415.95,3.63,2.68,10.35,-2.03,-9.76,-22.13,16.33,-24.83,-43.77,-9.89,-20.66,3.49,-23.99,-39.69,0.9359821719613046,17
07-09-2025,NSE:CASTROLIND,EQ,19524.14,12.22,1.82,197.77,0.27,-12.26,-9.65,-9.90,-7.35,-32.86,-12.39,-8.18,-22.74,-6.51,-28.78,0.9358347328675338,17
07-09-2025,NSE:BHARATWIRE,EQ,1170.74,2.04,4.8,171.87,0.52,-4.31,-29.88,25.32,-37.17,-64.46,-4.44,-28.41,12.48,-36.33,-60.38,0.9355541874745823,17
07-09-2025,NSE:ASHOKA,EQ,4851.46,9.46,3.29,185.64,6.93,-6.12,-20.20,10.69,-39.96,-24.82,-6.25,-18.73,-2.15,-39.12,-20.74,0.935268703361818,17
07-09-2025,NSE:PREMIERPOL,EQ,508,1.15,5.85,46.75,-3.04,-1.28,-14.07,-30.74,-36.36,3.98,-1.41,-12.6,-43.58,-35.52,8.06,0.9351096356533352,17
07-09-2025,NSE:IOB,EQ,73136.53,56.87,2.49,38.49,1.04,4.13,-2.96,-8.37,-41.47,-57.44,4,-1.49,-21.21,-40.63,-53.36,0.9349364293132573,17
07-09-2025,NSE:AUROPHARMA,EQ,59648.33,12.74,2.38,1044.1,1.55,-3.37,-11.21,-1.76,-21.09,-48.83,-3.5,-9.74,-14.6,-20.25,-44.75,0.9348777386261901,17
07-09-2025,NSE:VMART,EQ,5890.53,1.31,2.25,746.35,0.50,-6.04,-13.82,0.32,-33.99,-22.78,-6.17,-12.35,-12.52,-33.15,-18.7,0.9347916638308539,17
07-09-2025,NSE:KCPSUGIND,EQ,359.54,1.39,4.12,33.86,5.02,4.19,-8.45,3.60,-49.65,-59.98,4.06,-6.98,-9.24,-48.81,-55.9,0.9347714832482272,17
07-09-2025,NSE:RUPA,EQ,1512.95,1.47,3.03,197.13,4.10,-4.86,-6.03,5.60,-34.45,-61.59,-4.99,-4.56,-7.24,-33.61,-57.51,0.9341907023616696,17
07-09-2025,NSE:NOCIL,EQ,2964.69,2.67,2.61,181.04,2.29,2.31,-10.52,8.26,-53.56,-59.03,2.18,-9.05,-4.58,-52.72,-54.95,0.9335096687020307,17
07-09-2025,NSE:CMSINFO,EQ,6791.89,4.92,2.73,418.8,2.03,-5.09,-15.75,-6.48,-20.56,-27.90,-5.22,-14.28,-19.32,-19.72,-23.82,0.9332596426695421,17
07-09-2025,NSE:BHEL,EQ,72601.02,70.74,2.52,212.36,2.05,-16.90,-20.41,12.66,-18.83,-35.05,-17.03,-18.94,-0.18,-17.99,-30.97,0.9330216370912532,16
07-09-2025,NSE:SERVOTECH,EQ,2762.09,4.77,3.2,123.96,0.97,-7.36,-26.12,10.86,-44.10,-14.46,-7.49,-24.65,-1.98,-43.26,-10.38,0.9328739433775673,16
07-09-2025,NSE:IVC,EQ,254.37,2.63,4.03,8.65,6.71,-0.35,-8.32,-7.98,-30.87,-45.09,-0.48,-6.85,-20.82,-30.03,-41.01,0.9324845099115978,16
07-09-2025,NSE:CONCOR,EQ,40129.65,11.85,2.12,542.25,2.75,-6.76,-19.43,7.25,-23.91,-41.94,-6.89,-17.96,-5.59,-23.07,-37.86,0.9324818099473181,16
07-09-2025,NSE:BEPL,EQ,2581.91,3.02,2.82,105.55,1.71,-8.70,-10.48,6.78,-24.59,-58.79,-8.83,-9.01,-6.06,-23.75,-54.71,0.9324019992960624,16
07-09-2025,NSE:NDL,EQ,480.01,17.62,2.38,3.43,3.21,-1.75,-16.33,7.87,-49.56,-35.01,-1.88,-14.86,-4.97,-48.72,-30.93,0.9322693120725374,16
07-09-2025,NSE:IRCON,EQ,15069.88,25.56,3.1,168.97,5.12,-3.63,-29.32,16.81,-29.66,-52.01,-3.76,-27.85,3.97,-28.82,-47.93,0.932216607773197,16
07-09-2025,NSE:JINDALPOLY,EQ,2585.59,4.77,4.41,582.4,-3.26,4.33,-4.68,-9.99,-61.08,-35.98,4.2,-3.21,-22.83,-60.24,-31.9,0.932025430925876,16
07-09-2025,NSE:RCOM,BE,417.6,62.02,6.65,1.43,-4.20,-0.70,-5.59,-41.26,-22.38,-18.88,-0.83,-4.12,-54.1,-21.54,-14.8,0.9319754088418463,16
07-09-2025,NSE:SKYGOLD,EQ,4269.66,9.74,4.6,278.95,-3.21,7.22,-35.29,-19.73,-43.51,3.54,7.09,-33.82,-32.57,-42.67,7.62,0.9318644066789401,16
07-09-2025,NSE:NCC,EQ,12832.56,23.12,2.59,206.54,0.99,-2.16,-15.18,14.48,-52.27,-55.97,-2.29,-13.71,1.64,-51.43,-51.89,0.9316811476666194,16
07-09-2025,NSE:TORNTPOWER,EQ,62428.61,6.65,2.59,1262.9,2.82,-4.01,-11.49,-0.34,-33.75,-39.85,-4.14,-10.02,-13.18,-32.91,-35.77,0.9314828179888849,16
07-09-2025,NSE:BALKRISIND,EQ,44250.3,2.04,2.38,2309.1,0.85,-10.22,-7.95,-11.84,-23.09,-25.39,-10.35,-6.48,-24.68,-22.25,-21.31,0.9312787864053271,15
07-09-2025,NSE:THERMAX,EQ,38344.5,4.08,2.8,3292.7,2.58,-8.03,-7.28,2.76,-46.45,-33.16,-8.16,-5.81,-10.08,-45.61,-29.08,0.9312245840621325,15
07-09-2025,NSE:AEROENTER,EQ,978.3,1.13,2.87,86.66,-0.02,-15.11,-2.98,8.69,-41.76,-47.85,-15.24,-1.51,-4.15,-40.92,-43.77,0.9311991621455423,15
07-09-2025,NSE:SUNTV,EQ,21319.98,3.25,2.76,556.3,2.30,-1.23,-10.52,-1.09,-39.22,-45.69,-1.36,-9.05,-13.93,-38.38,-41.61,0.9304075204562827,15
07-09-2025,NSE:CAPACITE,EQ,2383.3,2.86,3.67,296.55,4.94,-0.17,-14.25,-4.62,-47.55,-24.99,-0.3,-12.78,-17.46,-46.71,-20.91,0.9300958926595844,15
07-09-2025,NSE:AURIONPRO,EQ,7260.58,1.1,3.55,1290,-2.73,-12.71,-4.95,-5.53,-21.60,-45.31,-12.84,-3.48,-18.37,-20.76,-41.23,0.9294600336515116,15
07-09-2025,NSE:ZEEMEDIA,EQ,771.78,23.52,3.08,12.31,-0.32,-5.61,-12.51,-2.92,-69.46,-6.90,-5.74,-11.04,-15.76,-68.62,-2.82,0.929227469453266,15
07-09-2025,NSE:JKIL,EQ,4662.51,1.5,2.96,628.55,1.73,-11.96,-15.31,-1.71,-22.58,-28.05,-12.09,-13.84,-14.55,-21.74,-23.97,0.9289887525210139,15
07-09-2025,NSE:MAXESTATES,EQ,7164.15,1.2,3.37,431.85,-2.73,-6.41,-19.88,7.78,-26.78,-50.02,-6.54,-18.41,-5.06,-25.94,-45.94,0.9285907211954232,15
07-09-2025,NSE:DELTACORP,EQ,2268.02,67.19,5.54,84.91,0.06,1.27,-6.98,-5.11,-41.89,-59.03,1.14,-5.51,-17.95,-41.05,-54.95,0.928485299425032,15
07-09-2025,NSE:INFY,EQ,610276.99,79.7,1.91,1444.6,-1.73,-1.09,-8.25,-18.27,-30.98,-35.99,-1.22,-6.78,-31.11,-30.14,-31.91,0.9280296135472222,15
07-09-2025,NSE:KALYANKJIL,EQ,51904.33,77.69,3.88,501.95,-0.44,-19.53,-12.18,12.25,-44.81,-27.47,-19.66,-10.71,-0.59,-43.97,-23.39,0.9279434076661014,15
07-09-2025,NSE:PRECAM,EQ,1619.7,1.4,4,183.02,6.62,4.37,-24.20,14.30,-77.96,-43.47,4.24,-22.73,1.46,-77.12,-39.39,0.9278663477761055,15
07-09-2025,NSE:GEOJITFSL,EQ,1984.84,3.64,2.57,76.11,6.33,4.26,-12.63,6.25,-65.12,-60.75,4.13,-11.16,-6.59,-64.28,-56.67,0.9274992243702038,14
07-09-2025,NSE:SANSTAR,EQ,1475.81,4.98,3.4,85.84,5.48,-3.05,-4.25,-1.03,-46.54,-60.47,-3.18,-2.78,-13.87,-45.7,-56.39,0.9272296366364026,14
07-09-2025,NSE:TRITURBINE,EQ,16525.01,7.48,2.43,511.05,-1.58,-4.27,-15.79,6.41,-44.74,-43.39,-4.4,-14.32,-6.43,-43.9,-39.31,0.9270595453560506,14
07-09-2025,NSE:PRITIKAUTO,EQ,289.73,2.11,5.22,17.71,2.09,-1.07,-2.60,-1.36,-49.46,-71.65,-1.2,-1.13,-14.2,-48.62,-67.57,0.9270458821987742,14
07-09-2025,NSE:ANGELONE,EQ,20021.97,10.02,3.54,2296.8,3.79,-13.26,-40.06,13.88,-33.97,-11.47,-13.39,-38.59,1.04,-33.13,-7.39,0.9267790786467719,14
07-09-2025,NSE:TIPSMUSIC,EQ,7401.45,1.86,2.8,580.6,-0.20,-2.05,-17.98,0.06,-49.84,-27.04,-2.18,-16.51,-12.78,-49,-22.96,0.9264011675637736,14
07-09-2025,NSE:MVGJL,EQ,958.63,1.27,3.16,197.26,0.33,-9.19,-32.66,3.72,-20.68,-22.45,-9.32,-31.19,-9.12,-19.84,-18.37,0.9263233658552433,14
07-09-2025,NSE:FCL,EQ,2720.59,2.4,3.39,236.85,-0.68,-5.02,-7.30,4.10,-51.36,-53.87,-5.15,-5.83,-8.74,-50.52,-49.79,0.9262881030920826,14
07-09-2025,NSE:EMSLIMITED,EQ,2961.46,2,2.82,575.2,7.72,-5.19,-4.73,-3.10,-48.57,-46.67,-5.32,-3.26,-15.94,-47.73,-42.59,0.9260629292211571,14
07-09-2025,NSE:ESAFSFB,EQ,1488.28,3.49,2.87,29.1,1.41,-5.19,-10.24,7.32,-39.90,-71.79,-5.32,-8.77,-5.52,-39.06,-67.71,0.9258187123919192,14
07-09-2025,NSE:BIGBLOC,EQ,779.37,1.22,6.08,60.94,9.89,10.06,-3.05,0.30,-84.26,-102.45,9.93,-1.58,-12.54,-83.42,-98.37,0.9255524809010468,14
07-09-2025,NSE:AFIL,EQ,295.74,8.37,3,6.9,-0.58,-0.43,-22.46,3.22,-28.59,-57.61,-0.56,-20.99,-9.62,-27.75,-53.53,0.9255517691548973,14
07-09-2025,NSE:ADANIGREEN,EQ,145065.69,13.45,2.5,929.35,1.71,-4.56,-9.63,13.48,-41.26,-109.36,-4.69,-8.16,0.64,-40.42,-105.28,0.9254502467530116,13
07-09-2025,NSE:CYIENTDLM,EQ,3356.72,1.05,3.02,434.05,2.56,0.73,-11.70,9.50,-63.64,-68.72,0.6,-10.23,-3.34,-62.8,-64.64,0.9254107984494876,13
07-09-2025,NSE:MAMATA,EQ,1022.45,3.67,3.68,403.95,-1.88,-13.79,-11.41,13.08,-48.53,-48.53,-13.92,-9.94,0.24,-47.69,-44.45,0.9251094299391093,13
07-09-2025,NSE:ARTEMISMED,EQ,3036.62,1.17,2.97,227.44,3.72,-9.66,-17.59,2.56,-46.68,-20.63,-9.79,-16.12,-10.28,-45.84,-16.55,0.924906699663474,13
07-09-2025,NSE:SPENCERS,EQ,511.5,1.17,4.46,58.5,3.33,2.22,-4.67,-5.74,-50.46,-71.61,2.09,-3.2,-18.58,-49.62,-67.53,0.9248625414822647,13
07-09-2025,NSE:GOKEX,EQ,4928.27,5.5,4.04,733.05,8.20,-2.13,-26.24,-3.60,-30.95,-27.23,-2.26,-24.77,-16.44,-30.11,-23.15,0.9246207815483363,13
07-09-2025,NSE:HCLTECH,EQ,394485.5,31.83,1.98,1419,-2.52,-4.49,-15.41,-10.81,-33.25,-27.32,-4.62,-13.94,-23.65,-32.41,-23.24,0.9244681425761241,13
07-09-2025,NSE:ASMS,EQ,371.89,2.03,4.82,12.76,4.55,0.63,-10.27,-4.94,-65.52,-34.09,0.5,-8.8,-17.78,-64.68,-30.01,0.9243230007422835,13
07-09-2025,NSE:PATELRMART,BE,871.75,9.26,5.28,258.7,-1.31,-15.96,-15.96,-15.96,-15.96,-15.96,-16.09,-14.49,-28.8,-15.12,-11.88,0.9241605873327177,13
07-09-2025,NSE:TATATECH,EQ,26719.36,5.82,2,672.1,2.21,-2.38,-12.85,0.87,-42.29,-56.37,-2.51,-11.38,-11.97,-41.45,-52.29,0.9235853557219705,13
07-09-2025,NSE:MARINE,BE,2296.77,1.24,3.68,174.8,4.79,-2.22,-35.11,17.15,-47.88,-47.34,-2.35,-33.64,4.31,-47.04,-43.26,0.923487657181986,13
07-09-2025,NSE:ELGIEQUIP,EQ,14921.66,2.66,3.09,477.05,1.09,-19.89,-10.97,11.97,-38.28,-47.32,-20.02,-9.5,-0.87,-37.44,-43.24,0.9234828549213453,13
07-09-2025,NSE:FINCABLES,EQ,12514.26,3.33,2.57,846.45,3.10,-3.65,-14.53,5.20,-35.94,-71.43,-3.78,-13.06,-7.64,-35.1,-67.35,0.9231620418440619,13
07-09-2025,NSE:HAPPSTMNDS,EQ,8604.29,3.23,2.16,568.4,0.59,-5.77,-3.61,-20.44,-32.58,-42.71,-5.9,-2.14,-33.28,-31.74,-38.63,0.9230312798709845,12
07-09-2025,NSE:VAIBHAVGBL,EQ,3469.19,3.09,3.57,216.51,5.66,-1.76,-17.20,-3.08,-37.22,-45.19,-1.89,-15.73,-15.92,-36.38,-41.11,0.9228137503148053,12
07-09-2025,NSE:AWFIS,EQ,4031.71,4.68,3.31,576.1,1.64,-2.38,-20.07,-12.07,-26.53,-34.79,-2.51,-18.6,-24.91,-25.69,-30.71,0.9220789745406405,12
07-09-2025,NSE:ABB,EQ,105933,2.99,1.85,5117.4,2.31,0.65,-18.25,0.57,-47.29,-50.45,0.52,-16.78,-12.27,-46.45,-46.37,0.921793912782013,12
07-09-2025,NSE:NIITMTS,EQ,4549.8,1.32,2.61,336.65,2.47,0.34,-5.14,-22.66,-43.29,-47.13,0.21,-3.67,-35.5,-42.45,-43.05,0.9207115568247002,12
07-09-2025,NSE:GANESHBE,EQ,668.35,2.8,3.85,96.23,3.74,5.05,-13.17,-7.79,-44.83,-70.92,4.92,-11.7,-20.63,-43.99,-66.84,0.9205948786976498,12
07-09-2025,NSE:ATLANTAA,EQ,246.13,1.36,8.16,33.28,10.13,-0.81,-12.65,-0.96,-52.40,-55.56,-0.94,-11.18,-13.8,-51.56,-51.48,0.9202735176069528,12
07-09-2025,NSE:ATL,EQ,679.55,1.43,4.11,28.22,4.25,-8.79,-5.88,3.93,-46.99,-72.04,-8.92,-4.41,-8.91,-46.15,-67.96,0.9201874254783676,12
07-09-2025,NSE:GANDHAR,EQ,1428.16,1.7,3.09,149.31,2.12,-7.10,-18.87,11.98,-54.31,-52.93,-7.23,-17.4,-0.86,-53.47,-48.85,0.9200503204492,12
07-09-2025,NSE:SAKHTISUG,EQ,250.18,1.7,4.42,22.57,6.47,-3.32,-16.53,10.72,-50.24,-76.61,-3.45,-15.06,-2.12,-49.4,-72.53,0.9199920211809652,12
07-09-2025,NSE:AARTIIND,EQ,13613.88,7.96,2.51,376.55,0.12,-1.87,-26.64,-1.31,-18.20,-66.49,-2,-25.17,-14.15,-17.36,-62.41,0.9198745869468802,12
07-09-2025,NSE:COHANCE,EQ,33455.5,4.51,3.58,922.9,4.58,-4.19,-14.32,-23.53,-39.87,-17.24,-4.32,-12.85,-36.37,-39.03,-13.16,0.9196958736549696,12
07-09-2025,NSE:TATAELXSI,EQ,32619.16,1.28,2.29,5451,3.98,-9.37,-18.75,-0.09,-30.22,-43.02,-9.5,-17.28,-12.93,-29.38,-38.94,0.9196390487763223,11
07-09-2025,NSE:WEL,EQ,1755.5,3.67,6.29,133.79,2.61,-18.92,-32.48,-31.67,0.32,-2.88,-19.05,-31.01,-44.51,1.16,1.2,0.9196355753068018,11
07-09-2025,NSE:MEDICO,EQ,317.83,2.57,5.31,39.47,3.14,-0.18,-24.42,-42.01,-18.29,-14.52,-0.31,-22.95,-54.85,-17.45,-10.44,0.919350715781116,11
07-09-2025,NSE:NATCOPHARM,EQ,15455.39,4.78,2.79,852.75,-1.08,-9.26,-0.65,6.70,-67.65,-80.30,-9.39,0.82,-6.14,-66.81,-76.22,0.9191921642907424,11
07-09-2025,NSE:TCS,EQ,1115745.83,27.64,1.53,3048.3,-1.19,-0.51,-11.02,-14.59,-41.15,-48.31,-0.64,-9.55,-27.43,-40.31,-44.23,0.9189076764875278,11
07-09-2025,NSE:REPCOHOME,EQ,2173.69,2.42,2.97,353.45,1.88,-13.99,-18.98,9.22,-38.52,-46.16,-14.12,-17.51,-3.62,-37.68,-42.08,0.9186218581259249,11
07-09-2025,NSE:FCSSOFT,EQ,408.58,18.2,2.75,2.41,0.83,-2.90,-7.05,-15.77,-39.83,-52.70,-3.03,-5.58,-28.61,-38.99,-48.62,0.9185452994358443,11
07-09-2025,NSE:HARDWYN,EQ,650.59,3.96,4.74,13.28,-1.43,-3.54,-9.19,5.80,-68.14,-65.45,-3.67,-7.72,-7.04,-67.3,-61.37,0.9185051624580917,11
07-09-2025,NSE:DOLLAR,EQ,2002.36,1.04,2.78,357.5,1.34,-5.03,-12.24,-6.98,-46.63,-39.92,-5.16,-10.77,-19.82,-45.79,-35.84,0.9184852121879723,11
07-09-2025,NSE:REFEX,EQ,4713.57,3.08,4.17,363.35,-0.87,-14.50,-37.18,-4.50,-55.07,11.55,-14.63,-35.71,-17.34,-54.23,15.63,0.9182723411170247,11
07-09-2025,NSE:PAVNAIND,EQ,5768.87,2.57,6.73,34.55,-19.59,-14.52,-10.00,5.62,-64.20,-33.11,-14.65,-8.53,-7.22,-63.36,-29.03,0.9181704508620827,11
07-09-2025,NSE:INFIBEAM,EQ,4404.39,86.85,3.7,16.18,3.40,5.44,-24.67,0.53,-52.96,-59.03,5.31,-23.2,-12.31,-52.12,-54.95,0.9178310992234602,11
07-09-2025,NSE:KPEL,EQ,2835.19,2.1,3.49,418.85,-1.03,-11.17,-29.80,12.65,-51.32,-30.11,-11.3,-28.33,-0.19,-50.48,-26.03,0.917432890546872,11
07-09-2025,NSE:PATELENG,EQ,3136.86,27.6,3.21,37.47,0.99,2.38,-13.90,-10.06,-46.12,-59.43,2.25,-12.43,-22.9,-45.28,-55.35,0.9172546477226551,10
07-09-2025,NSE:IRB,EQ,25967.7,111.43,2.74,42.32,-1.37,-6.33,-22.05,-1.49,-30.06,-48.91,-6.46,-20.58,-14.33,-29.22,-44.83,0.9168846084628357,10
07-09-2025,NSE:INOXWIND,EQ,23892.89,84.39,3.08,145.82,5.28,-3.81,-24.39,2.70,-39.64,-49.15,-3.94,-22.92,-10.14,-38.8,-45.07,0.9168209537066245,10
07-09-2025,NSE:IEX,EQ,12452.49,87,2.52,141.95,1.51,5.96,-42.40,-8.97,-25.47,-43.30,5.83,-40.93,-21.81,-24.63,-39.22,0.9161327104765824,10
07-09-2025,NSE:TTML,BE,10957.37,5.44,2.77,57.49,2.42,-0.56,-23.71,2.31,-39.94,-66.72,-0.69,-22.24,-10.53,-39.1,-62.64,0.9154962173181664,10
