Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1D,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Momo_10D,Momo_1M,Momo_3M,Momo_6M,Momo_9M,Momo_12M,Gap_10D,6EMA_10D,10EMA_20D,21EMA_40D,50SMA_100D,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
26-09-2025,NSE:DEEPAKNTR,EQ,24755.34,3.12,2.17,1848.4,-0.73,2.31,5.35,2.09,-7.37,-10.23,-40.76,-55.17,0,0,0,0,0,0,-1,-1,-1,-1,-1,-7.34,-12.75,-38.38,6.36,6.36,6.36,1.33,-3.38,-15.85,-42.13,-47.83,0.93636,15,1.33,-4.88,-11.91,-23.2,-1.42,0.968962,11
26-09-2025,NSE:MSTCLTD,EQ,3667.84,2.89,3.28,483.55,-3.52,-7.78,-9.08,4.49,-14.15,-7.24,-43.05,-47.92,0,0,EEP,EEP,0,EEP,-1,-1,-1,-1,-1,-12.15,-15.65,-38.66,10.3,10.3,12.65,3.73,-10.16,-12.86,-44.42,-40.58,0.936243,15,3.73,-14.73,-3.19,-28.89,5.42,0.972271,14
26-09-2025,NSE:PAVNAIND,EQ,550.45,3.71,8.79,37.25,-1.72,-4.97,10.47,-13.96,-8.51,-1.07,-28.7,-37.88,HV2Q,0,0,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-16.35,-16.35,-48.44,11.69,19.2,19.91,-14.72,-4.52,-6.69,-30.07,-30.54,0.936232,15,-14.72,9.56,-2.39,-22.83,1.69,0.979208,21
26-09-2025,NSE:SUZLON,EQ,83073.61,487.58,2.15,55.28,-2.40,-9.26,-3.31,-1.88,-21.78,-4.29,-17.35,-49.95,0,0,EEP,EEP,0,0,-1,-1,-1,-1,-1,-18.37,-22.66,-34.03,0,7.95,11.2,-2.64,-17.79,-9.91,-18.72,-42.61,0.936214,15,-2.64,-14.75,5.12,-8.02,-18.96,0.971436,13
26-09-2025,NSE:BFINVEST,EQ,1762.84,1.39,2.61,460.05,-2.69,-1.59,-1.16,-0.82,-6.63,-4,-58.87,-40.85,0,0,0,0,HVQ,HV2Y,-1,-1,-1,-1,-1,-7.86,-16.6,-40.16,2.48,2.48,11.65,-1.58,-2.64,-9.62,-60.24,-33.51,0.936067,15,-1.58,-0.99,-6.77,-48.26,20.16,0.979339,22
26-09-2025,NSE:ORIENTHOT,EQ,2460.92,3.11,2.68,132.13,-1.76,-4.19,-7.55,-2.88,-12.9,-13.03,-31.47,-31.42,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-19.96,-19.96,-32.98,0,3.41,3.41,-3.64,-8.91,-18.65,-32.84,-24.08,0.935645,15,-3.64,-4.96,-9.35,-11.82,8.86,0.97864,21
26-09-2025,NSE:ZENTEC,EQ,14509.66,5.27,3.52,1500.8,-1.28,-6.89,1.29,2.74,-28.19,2.22,-70.91,-13.01,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-24.25,-32.69,-41.76,7.02,12.04,54.4,1.98,-24.2,-3.4,-72.28,-5.67,0.935473,15,1.98,-27.02,14.49,-70.29,42.7,1.007299,61
26-09-2025,NSE:ALEMBICLTD,EQ,2734.73,2.55,2.31,99.78,-3.23,-6.76,-3.39,-1.43,-15.56,-2.76,-36.19,-43.83,0,0,0,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-18.9,-18.9,-33.46,0,4.55,12.14,-2.19,-11.57,-8.38,-37.56,-36.49,0.935338,15,-2.19,-9.15,1.84,-28.04,3.21,0.973942,16
26-09-2025,NSE:ADFFOODS,EQ,2546.53,1.73,3.54,220.58,-1.11,-4.68,-4.38,5.24,-25.2,-11.85,-41.11,-23.18,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-21.68,-25.93,-36.55,7.04,7.04,7.04,4.48,-21.21,-17.47,-42.48,-15.84,0.935268,15,4.48,-27.34,1.43,-21.66,21.53,0.985355,30
26-09-2025,NSE:RAIN,EQ,4670.16,10.48,2.6,129.83,-4.25,-6.44,-6.78,-4.82,-14.43,-5.46,-33.07,-35.82,0,0,EEP,0,EEP,EEP,-1,-1,-1,-1,-1,-20.52,-20.52,-32.99,0,0,6.79,-5.58,-10.44,-11.08,-34.44,-28.48,0.934813,15,-5.58,-4.39,-1.4,-21.68,6.75,0.977088,20
26-09-2025,NSE:MASTEK,EQ,7508.27,1.09,3.55,2165.2,-0.65,-11.8,-13.28,-11.95,-11.85,-5.11,-36.9,-21.73,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-18.9,-18.9,-33.8,0,10.56,10.56,-12.71,-7.86,-10.73,-38.27,-14.39,0.934578,15,-12.71,4.87,-3.22,-25.75,19.91,0.987036,31
26-09-2025,NSE:DALMIASUG,EQ,3031.18,1.07,2.31,347.25,-1.46,-7.79,-6.83,-8.29,-19.41,-6.94,-10.87,-46.25,0,0,0,EEP,0,EEP,-1,-1,-1,-1,-1,-14.58,-22.94,-39.19,0,0,16.47,-9.05,-15.42,-12.56,-12.24,-38.91,0.934521,14,-9.05,-5.48,1.2,0.82,-23.09,0.973294,15
26-09-2025,NSE:LODHA,EQ,121531.76,10.45,2.3,1141.1,-0.72,-6.57,-2.38,-5.88,-24.63,-6.02,-22.96,-24.87,0,0,0,0,0,0,-1,-1,-1,-1,-1,-21.23,-24.73,-24.73,0,3.12,8.14,-6.64,-20.64,-11.64,-24.33,-17.53,0.934499,14,-6.64,-12.93,5.69,-11.47,7.27,0.982007,25
26-09-2025,NSE:AARTIIND,EQ,14282.57,5.59,2.12,374.6,-1.52,-4.97,-3.95,-0.63,-27.91,-6.22,-10.89,-53.48,0,0,0,0,0,0,-1,-1,-1,-1,-1,-22.68,-23.04,-36.36,0.69,5.49,5.49,-1.39,-23.92,-11.84,-12.26,-46.14,0.934482,14,-1.39,-22.33,7.72,0.1,-29.59,0.971463,13
26-09-2025,NSE:THERMAX,EQ,39547.98,1.04,2.32,3197.7,-1.09,-3.44,-3.56,0.34,-4.69,-11.56,-38.93,-63.69,0,0,EEP,0,0,EEP,-1,-1,-1,-1,-1,-18.93,-18.93,-41.12,0.35,4.08,6.18,-0.42,-0.7,-17.18,-40.3,-56.35,0.934449,14,-0.42,-0.28,-15.8,-20.03,-9,0.965954,9
26-09-2025,NSE:VSTIND,EQ,4571.81,1.42,1.31,261,-0.93,-3.07,-2.36,-3.31,-13.7,-2.57,-27.45,-59.67,0,0,EEP,0,EEP,EEP,-1,-1,-1,-1,-1,-17.33,-21.03,-33.35,0,1.1,5.6,-4.07,-9.71,-8.19,-28.82,-52.33,0.934253,14,-4.07,-5.27,0.55,-19.76,-16.46,0.967363,10
26-09-2025,NSE:OBEROIRLTY,EQ,60794.29,5.52,2.19,1577.7,-1.39,-5.86,-1.53,-2.61,-21.62,-3.39,-45.18,-20.41,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-17.54,-20.68,-32.07,0.41,6.37,6.37,-3.37,-17.63,-9.01,-46.55,-13.07,0.934183,14,-3.37,-13.75,5.75,-35.92,25.88,0.988588,33
26-09-2025,NSE:TATAELXSI,EQ,35624.01,1.73,2.21,5303,-2.90,-7.91,-7.89,-0.66,-19.65,-3.66,-29.32,-47.71,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-16.88,-20.91,-33.05,1.32,11.59,11.59,-1.42,-15.66,-9.28,-30.69,-40.37,0.93389,14,-1.42,-14.08,4.13,-20.26,-5.4,0.971677,14
26-09-2025,NSE:MAHSEAMLES,EQ,8482.15,1.89,2.54,596.8,-2.27,-5.71,-5.04,-9.73,-27.73,-16.75,-19.21,-5.63,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-21.77,-21.77,-24.16,0,0,4.73,-10.49,-23.74,-22.37,-20.58,1.71,0.933517,14,-10.49,-11.63,-0.64,2.39,20.21,0.993025,41
26-09-2025,NSE:GTLINFRA,EQ,1996.47,582.24,3.35,1.5,-2.60,-4.67,0,1.33,-20.67,0.67,-35.33,-58.67,0,0,HV2Q,HVQ,0,HV2Y,-1,-1,-1,-1,-1,-18.03,-26.83,-40,3.45,11.11,11.11,0.57,-16.68,-4.95,-36.7,-51.33,0.932676,14,0.57,-17.52,8.44,-31.74,-8.42,0.968907,11
26-09-2025,NSE:RADIANTCMS,EQ,601.62,1.84,2.77,54.96,-0.81,-1.91,-0.93,-7.48,-14.34,2.69,-38.83,-45.29,0,0,0,HV2Y,0,0,-1,-1,-1,-1,-1,-13.73,-24.9,-32.68,7.01,7.6,7.6,-8.24,-10.35,-2.93,-40.2,-37.95,0.932583,14,-8.24,-1.6,5.65,-38.17,4.17,0.97517,18
26-09-2025,NSE:RECLTD,EQ,101589.78,37.91,1.74,367.4,-2.09,-4.65,-1.61,3.4,-9.66,-20.51,-38.11,-47.66,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-9.26,-16.99,-35.56,4.97,4.97,4.97,2.64,-5.67,-26.13,-39.48,-40.32,0.932531,14,2.64,-8.74,-19.13,-10.1,1.9,0.971168,13
26-09-2025,NSE:SKYGOLD,EQ,4537.51,5.62,3.84,272.5,-1.57,-7.52,-3.58,-8.53,-18.73,-18.61,-51.71,3.88,0,0,0,EEP,0,EEP,-1,-1,-1,-1,-1,-20.11,-30.77,-44.22,5.29,5.29,7.59,-9.29,-14.74,-24.23,-53.08,11.22,0.932312,14,-9.29,-4.62,-9.13,-23.41,45.46,1.00956,63
26-09-2025,NSE:SENCO,EQ,6073.95,5.11,3.32,338.4,-2.17,-10.3,-10.67,-10.93,-3.25,14.55,-57.53,-96.85,0,EEP,EEP,0,0,EEP,-1,-1,-1,-1,-1,-13.13,-14.44,-54.2,10.08,24.25,42.36,-11.69,0.74,8.93,-58.9,-89.51,0.932177,13,-11.69,11.71,8,-79.86,-16.14,0.965698,9
26-09-2025,NSE:JINDALPOLY,EQ,2691.99,2.45,3.3,566.15,-1.80,-8.05,-7.24,8.13,-8.09,-24.18,-64.26,-38.2,0,HV2Y,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-8.77,-20.16,-47.23,10.88,10.88,10.88,7.37,-4.1,-29.8,-65.63,-30.86,0.932097,13,7.37,-12.88,-24.13,-27.77,24.69,0.979343,22
26-09-2025,NSE:AEROENTER,EQ,972.53,1.19,2.99,84.24,-1.97,-1.99,-2.2,-2.77,-18.03,-4.95,-27.42,-49.8,0,0,HV2Y,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-25.31,-25.31,-43.05,0,8.96,8.96,-3.53,-14.04,-10.57,-28.79,-42.46,0.932032,13,-3.53,-10.08,1.84,-16.91,-8.74,0.970269,12
26-09-2025,NSE:NCC,EQ,13624.27,28.13,1.94,202.51,-1.83,-7.15,-3.07,-2.68,-13.47,-1.1,-39.77,-55.67,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-13.3,-15.6,-35.97,0,2.59,15.72,-3.44,-9.48,-6.72,-41.14,-48.33,0.931615,13,-3.44,-5.73,1.67,-33.76,-2.56,0.969212,12
26-09-2025,NSE:SYNGENE,EQ,26833.75,6.82,2.25,609.45,-4.31,-9.19,-8.98,-3.24,-5.45,-17.2,-39.01,-46.69,0,0,0,0,0,0,-1,-1,-1,-1,-1,-15.59,-18.65,-35.7,0,0,0,-4,-1.46,-22.82,-40.38,-39.35,0.930732,13,-4,2.64,-20.38,-14.11,3.3,0.972573,15
26-09-2025,NSE:UGROCAP,EQ,1973.17,3.15,3.09,161.81,-2.40,-4.21,-9.28,-5.05,-7.48,-5.13,-38.95,-60.1,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-13.74,-15.17,-37.81,0,1.02,8.35,-5.81,-3.49,-10.75,-40.32,-52.76,0.930722,13,-5.81,2.47,-7.06,-27.67,-6.4,0.96743,11
26-09-2025,NSE:ALLCARGO,EQ,3241.22,34.28,3.4,32.2,-3.74,-1.99,2.45,2.02,-8.32,6.52,-56.02,-110.19,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-15.33,-15.33,-52.6,3.27,18.12,18.12,1.26,-4.33,0.9,-57.39,-102.85,0.930718,13,1.26,-5.77,4.46,-62.41,-25.89,0.955579,4
26-09-2025,NSE:SIGNATURE,EQ,15596.69,2.98,2.5,1055.2,-2.22,-4.97,-5.92,-4.64,-17.69,-8.88,-21.99,-48.74,0,0,0,0,0,0,-1,-1,-1,-1,-1,-16.71,-18.92,-34.58,0,0.14,3.96,-5.4,-13.7,-14.5,-23.36,-41.4,0.930553,13,-5.4,-7.69,-1.76,-7.53,-13.11,0.970313,13
26-09-2025,NSE:ONEPOINT,EQ,1214.23,7.24,3.93,43.85,0.97,-5.5,-0.78,1.32,-17.61,-9.01,-27.12,-63.67,0,0,0,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-16.04,-36.75,-39.73,2.1,4.68,4.68,0.56,-13.62,-14.63,-28.49,-56.33,0.930269,13,0.56,-14.4,-1.93,-12.11,-19.94,0.96474,8
26-09-2025,NSE:TVSSCS,EQ,5792.69,7.01,3.02,123.8,-3.21,-6.07,-6.74,0.14,-9.52,-9.09,-37.94,-68.56,0,0,EEP,0,0,EEP,-1,-1,-1,-1,-1,-9.28,-13.63,-39.76,1,12.88,12.88,-0.62,-5.53,-14.71,-39.31,-61.22,0.929818,13,-0.62,-4.89,-8.84,-21.95,-13.38,0.963056,7
26-09-2025,NSE:DHANBANK,EQ,1036.08,4.99,2.2,25.05,-1.96,-4.67,-3.27,-3.35,-18.8,-14.77,-35.45,-24.67,0,0,0,0,HV2Q,HV2Y,-1,-1,-1,-1,-1,-19.61,-22.69,-30.13,0.44,0.44,11.19,-4.11,-14.81,-20.39,-36.82,-17.33,0.929533,13,-4.11,-10.17,-5.85,-13.52,16.78,0.981481,24
26-09-2025,NSE:UTTAMSUGAR,EQ,1029.54,1.72,3.18,245,-3.01,-9.33,-7.59,-12.67,-23.04,-6.17,-8.29,-46.8,0,0,0,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-18.75,-25.04,-37.33,2.17,2.17,37.9,-13.43,-19.05,-11.79,-9.66,-39.46,0.929221,13,-13.43,-4.42,4.47,2.5,-26.74,0.973474,16
26-09-2025,NSE:BECTORFOOD,EQ,8473.55,1.13,2.5,1280.7,-2.36,-7.44,-8.57,-6.36,-6.35,-17.72,-26.48,-55.37,0,EEP,0,0,EEP,EEP,-1,-1,-1,-1,-1,-17.47,-21.52,-34.46,0,0,0,-7.12,-2.36,-23.34,-27.85,-48.03,0.929218,12,-7.12,4.79,-19.93,-2.94,-14.02,0.969607,12
26-09-2025,NSE:OSWALGREEN,EQ,1057.54,1.5,2.46,37.89,-4.87,-8.21,-4.94,-6.25,-21.85,3.43,-27.98,-57.83,0,0,HV2Q,HVQ,HVQ,HV2Y,-1,-1,-1,-1,-1,-19.76,-21.89,-37.24,0,13.21,15.52,-7.01,-17.86,-2.19,-29.35,-50.49,0.929101,12,-7.01,-9.9,11.51,-28.02,-14.5,0.969416,12
26-09-2025,NSE:GOKEX,EQ,6119.7,5.61,3.84,737.8,-4.28,-13.25,-3.68,5.78,-20.09,-12.12,-55.4,-35.06,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-21.43,-29.39,-40.97,9.64,9.64,9.64,5.02,-16.1,-17.74,-56.77,-27.72,0.929008,12,5.02,-22.68,-2.6,-34.11,21.91,0.979466,22
26-09-2025,NSE:BEPL,EQ,2633.42,2.42,1.85,102.35,-0.44,-3.54,-2.77,-2.75,-13.38,-6.98,-33.22,-59.96,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-12.75,-14.96,-36.31,0,0.05,4.02,-3.51,-9.39,-12.6,-34.59,-52.62,0.928648,12,-3.51,-5.57,-3.6,-20.03,-11.25,0.965903,9
26-09-2025,NSE:COHANCE,EQ,34664.41,29.38,3.66,869.3,-3.40,-4.61,-12.78,-0.27,-8.6,-32.43,-28.45,-43.7,0,EEP,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-20.76,-29.33,-34.84,0,0,0,-1.03,-4.61,-38.05,-29.82,-36.36,0.928513,12,-1.03,-3.53,-31.18,7.51,-3.05,0.974633,17
26-09-2025,NSE:JTLIND,EQ,2939.81,19.62,3.57,70.93,-2.04,-8.26,-9.02,-2.74,-9.49,-12.21,-36.84,-55.2,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-16.43,-16.43,-40.7,7.63,17.53,17.53,-3.5,-5.5,-17.83,-38.21,-47.86,0.92846,12,-3.5,-1.79,-11.73,-17.45,-4.6,0.967732,11
26-09-2025,NSE:PATELENG,EQ,3428.17,25.26,3.09,37.33,-3.06,-8.92,-1.42,-0.56,-9.8,-10.77,-40.42,-61.43,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-9.13,-17.68,-36.92,3.29,3.29,3.29,-1.32,-5.81,-16.39,-41.79,-54.09,0.928278,12,-1.32,-4.41,-10.12,-22.27,-6.14,0.965283,8
26-09-2025,NSE:RPPINFRA,EQ,701.64,5.33,6.76,130.39,-1.83,-7.94,-12.74,2.26,-6.63,-11.5,-65.86,-51.66,0,HV2Q,0,0,HV2Y,HV2Y,-1,-1,-1,-1,-1,-17.35,-25.25,-46.68,18.84,18.84,18.84,1.5,-2.64,-17.12,-67.23,-44.32,0.928185,12,1.5,-4.31,-13.81,-44.25,17.38,0.972535,15
26-09-2025,NSE:DWARKESH,EQ,789.38,7.33,3.36,41.02,-2.05,-3.34,-3.56,3.39,-21.36,3.14,-42.66,-80.03,0,EEP,0,EEP,0,0,-1,-1,-1,-1,-1,-17.37,-20.33,-47.78,5.59,14.04,14.04,2.63,-17.37,-2.48,-44.03,-72.69,0.928093,12,2.63,-20.83,10.95,-42.79,-17.38,0.962854,7
26-09-2025,NSE:JYOTHYLAB,EQ,11835.32,3.01,1.48,310.5,-2.25,-3.86,-4.73,-9.07,-9.34,-7.25,-21.38,-74.15,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-13.27,-21.2,-44.35,0,0,0,-9.83,-5.35,-12.87,-22.75,-66.81,0.928042,12,-9.83,4.53,-7.33,-8.68,-34.65,0.963578,7
26-09-2025,NSE:SFL,EQ,7422.23,1.34,3.12,666.85,-1.87,-2.1,-10.56,-4.59,-10.5,-12.57,-45.09,-38.25,0,0,0,0,0,0,-1,-1,-1,-1,-1,-10.83,-12.14,-35.82,1.11,6.97,6.97,-5.35,-6.51,-18.19,-46.46,-30.91,0.927292,12,-5.35,-0.88,-11.11,-24.39,13.53,0.975876,19
26-09-2025,NSE:JWL,EQ,14432.93,30.84,3.11,336.4,3.88,-1,0.03,5.01,-15.22,-8.12,-54.46,-60.34,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-13.39,-20.29,-40.05,7.07,7.07,18.49,4.25,-11.23,-13.74,-55.83,-53,0.926804,12,4.25,-16.52,-3.07,-38.36,5.01,0.966898,10
26-09-2025,NSE:INDUSINDBK,EQ,57963.25,26.09,1.93,712.75,-3.78,-4.44,-3.89,-4.75,-20.34,10.62,-31.22,-105.56,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-19.1,-19.1,-51.27,0,9.68,11.88,-5.51,-16.35,5,-32.59,-98.22,0.92664,11,-5.51,-10.1,16.49,-42.32,-47.82,0.958889,5
26-09-2025,NSE:IREDA,EQ,45116.25,76.65,2.45,146.28,-2.66,-9.97,-0.73,3.59,-15.87,-16.18,-37.39,-57.4,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-14.15,-20.17,-37.72,4.11,4.11,5.88,2.83,-11.88,-21.8,-38.76,-50.06,0.92655,11,2.83,-15.41,-9.51,-13.75,-5.74,0.965889,9
26-09-2025,NSE:TRITURBINE,EQ,17098.78,6.15,2.5,515.5,-0.13,-4,-3.13,-1.65,-17.69,-7.79,-43.4,-43.03,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-22.8,-22.8,-38.25,1.47,7.99,7.99,-2.41,-13.7,-13.41,-44.77,-35.69,0.926181,11,-2.41,-11,-0.83,-28.54,9.08,0.972984,15
26-09-2025,NSE:SULA,EQ,2440.03,15.37,3.35,264.67,-1.74,-7.61,-8.2,6.39,-14.56,-4.36,-54.83,-83.83,0,EEP,EEP,EEP,EEP,0,-1,-1,-1,-1,-1,-13.29,-17.5,-45.52,6.83,6.83,6.83,5.63,-10.57,-9.98,-56.2,-76.49,0.926177,11,5.63,-17.6,-0.33,-43.87,-9.91,0.95934,5
26-09-2025,NSE:MOTISONS,EQ,1900.01,21.27,3.05,18.2,-2.47,-5.44,-1.87,-4.45,-10.93,0.38,-46.65,-71.89,0,0,HV2Q,HV2Q,HV2Y,HVQ,-1,-1,-1,-1,-1,-22.16,-22.16,-43.57,0,13.82,13.82,-5.21,-6.94,-5.24,-48.02,-64.55,0.925857,11,-5.21,-1.43,0.96,-42.71,-8.39,0.963725,8
26-09-2025,NSE:TORNTPOWER,EQ,63894.97,5.68,2.31,1233.3,-1.69,-2.53,-2.8,-1.22,-19.45,-20.98,-21.8,-50.98,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-16.07,-24.04,-37.51,0.49,0.49,0.49,-1.98,-15.46,-26.6,-23.17,-43.64,0.924347,11,-1.98,-13.24,-10.52,3.83,-15.14,0.968748,11
26-09-2025,NSE:NIITMTS,EQ,4493.69,1.54,2.83,329.1,-0.99,0.74,-0.9,-0.14,-4.22,-35.37,-35.28,-57.2,0,0,0,0,0,EEP,-1,-1,-1,-1,-1,-4.88,-23.97,-38.73,4.56,4.56,4.56,-0.9,-0.23,-40.99,-36.65,-49.86,0.924155,11,-0.9,0.7,-39.12,4.57,-7.39,0.969922,12
26-09-2025,NSE:FIRSTCRY,EQ,20349.27,47.3,4.74,362.85,-4.19,-7.52,-7.95,2.09,-7.7,-2.43,-73.67,-79.98,0,0,EEP,EEP,EEP,0,-1,-1,-1,-1,-1,-11.36,-12.55,-49.8,5.68,14.46,14.46,1.33,-3.71,-8.05,-75.04,-72.64,0.923579,11,1.33,-5.23,-4.34,-65.05,5.19,0.962774,7
26-09-2025,NSE:HCLTECH,EQ,398908.77,26.13,1.8,1395.3,-2.00,-5.17,-5.15,-3.91,-23.51,-16.46,-35.95,-25.62,0,0,0,EEP,0,0,-1,-1,-1,-1,-1,-19.28,-19.81,-30.06,0,1.54,1.54,-4.67,-19.52,-22.08,-37.32,-18.28,0.923069,11,-4.67,-14.08,-3.53,-12.24,16.42,0.979965,23
26-09-2025,NSE:UCOBANK,EQ,38947.87,81.45,2.53,29.44,-2.19,-5.47,1.53,4.25,-7.1,-24.12,-48.78,-70.72,0,0,0,0,HV2Q,HV2Y,-1,-1,-1,-1,-1,-10.6,-19.78,-41.58,5.14,5.14,5.14,3.49,-3.11,-29.74,-50.15,-63.38,0.922858,11,3.49,-7.07,-25.13,-15.37,-5.93,0.961641,6
26-09-2025,NSE:VBL,EQ,160440.24,61.13,2.24,444.75,-1.57,-6.68,-5.63,-11.91,-3.79,-16.28,-41.05,-47.07,0,0,0,0,0,0,-1,-1,-1,-1,-1,-14.9,-20.12,-31.81,0,0,2,-12.67,0.2,-21.9,-42.42,-39.73,0.92278,11,-12.67,12.03,-21.27,-16.8,4.55,0.974192,17
26-09-2025,NSE:CENTRALBK,EQ,34576.35,54.13,2.1,36.21,-2.92,-5.5,-0.19,4.72,-8.26,-23.42,-49.77,-70.06,0,0,0,0,EEP,EEP,-1,-1,-1,-1,-1,-10.55,-17.63,-40.65,4.96,6.94,6.94,3.96,-4.27,-29.04,-51.14,-62.72,0.922442,11,3.96,-8.84,-23.25,-16.85,-4.73,0.961594,6
26-09-2025,NSE:BLS,EQ,15047.07,7.2,1.88,333.95,-2.77,-9.4,-10.47,-11.09,-13.64,-21.1,-42.88,-17.64,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-16.98,-19.66,-33.94,0,0,2.55,-11.85,-9.65,-26.72,-44.25,-10.3,0.922123,10,-11.85,2.49,-15.8,-13.49,26.49,0.987711,32
26-09-2025,NSE:ZAGGLE,EQ,4766.02,8.99,3.25,348.85,-2.84,-1.45,-3.27,-13.23,-17.76,1.4,-56.82,-27.86,0,EEP,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-17.59,-24.19,-40.03,0,15.59,15.59,-13.99,-13.77,-4.22,-58.19,-20.52,0.922103,10,-13.99,0.78,7.03,-54.55,27.28,0.987719,32
26-09-2025,NSE:TTML,EQ,11332.72,11.71,2.52,55.57,-0.45,-3.83,-2.72,-1.17,-20.6,-7.23,-39.41,-56.52,0,0,0,HVQ,HV2Y,HV2Y,-1,-1,-1,-1,-1,-15.92,-27.74,-35.74,0,3.06,3.06,-1.93,-16.61,-12.85,-40.78,-49.18,0.921834,10,-1.93,-14.43,1.85,-25.51,-3.46,0.966433,10
26-09-2025,NSE:PURVA,EQ,6489.6,1.89,3.22,261.2,-1.36,-4.75,-6.16,-9.82,-10.66,3.9,-54.65,-68.36,0,0,EEP,EEP,0,EEP,-1,-1,-1,-1,-1,-12.26,-20.06,-41.48,0.91,19.95,19.95,-10.58,-6.67,-1.72,-56.02,-61.02,0.921309,10,-10.58,4.01,3.92,-56.42,-0.04,0.967408,10
26-09-2025,NSE:MANINFRA,EQ,6162.29,3.76,2.72,149.06,-1.00,-6.43,-2.88,-7.9,-23.81,-1.29,-56.95,-26.9,0,0,EEP,EEP,EEP,EEP,-1,-1,-1,-1,-1,-21.32,-21.32,-41.6,0,5.54,9.56,-8.66,-19.82,-6.91,-58.32,-19.56,0.920405,10,-8.66,-9.97,8.95,-50.45,27.97,0.98659,31
26-09-2025,NSE:RAJRATAN,EQ,1746.52,1.29,4.26,323.4,-1.36,-7.07,-6.51,4.42,-27.54,2.13,-53.29,-77.72,0,0,0,EEP,0,0,-1,-1,-1,-1,-1,-25.8,-27.86,-44.63,4.63,14.58,14.58,3.66,-23.55,-3.49,-54.66,-70.38,0.919835,10,3.66,-28.66,14.02,-52.14,-7.12,0.964537,8
26-09-2025,NSE:TRIVENI,EQ,7949.28,3.7,2.71,337.9,-1.13,-6.57,-5.24,-4.1,-13.26,-17.3,-46.29,-42.85,0,0,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-10.95,-25.14,-32.37,3.16,3.16,3.16,-4.86,-9.27,-22.92,-47.66,-35.51,0.919708,10,-4.86,-4.02,-12.81,-20.21,11.17,0.971958,14
26-09-2025,NSE:WELSPUNLIV,EQ,11955.84,66.41,3.15,116.47,-2.79,-6.82,-3.95,3.02,-23.77,-19.73,-36.62,-49.08,0,EEP,0,EEP,EEP,EEP,-1,-1,-1,-1,-1,-19.38,-23.41,-34.73,6.54,6.54,8.93,2.26,-19.78,-25.35,-37.99,-41.74,0.919674,10,2.26,-22.85,-5.97,-9.61,-0.3,0.968222,11
26-09-2025,NSE:MOS,SM,642.09,3.23,5.83,44.9,-10.56,-15.59,-17.15,-12.47,-11.85,-22.09,-28.29,-37.55,0,0,0,0,HVQ,HV2Y,-1,-1,-1,-1,-1,-18.36,-24.16,-39.22,0.79,0.79,0.79,-13.23,-7.86,-27.71,-29.66,-30.21,0.919647,10,-13.23,5.33,-18.4,-0.57,1.6,0.975779,18
