Date,Symbol,Series,Mkt Cap (₹ Crores),AVOL(20),ADR(20),CMP,Change_1d,Change_1W,Change_10D,Change_1M,Change_3M,Change_6M,Change_9M,Change_12M,Below_3M,Below_6M,Below_12M,Above_3M,Above_6M,Above_12M,RS_1M,RS_3M,RS_6M,RS_9M,RS_12M,Total_RS (CNX500),RS_score,NRS_1M,NRS_3M,NRS_6M,NRS_9M,NRS_12M,Total_NRS (CNX500),NRS_score
16-09-2025,NSE:SHYAMMETL,EQ,25287.95,1.69,2.4,924.85,,-0.57,2.44,-3.51,9.67,11.45,9.48,10.53,-6.78,-6.78,-6.78,12.99,13.87,33.49,-6.46,8.01,-1.84,9,11.22,1.018853,62,-6.46,14.06,-9.85,12.54,2.34,1.012948,66
16-09-2025,NSE:GRASIM,EQ,189054.44,5.3,1.6,2843,,1.66,2.22,2.75,6.04,15.62,6.44,5.69,-1.4,-1.4,-1.4,6.26,19.95,24.25,-0.2,4.38,2.33,5.96,6.38,1.018722,62,-0.2,4.71,-1.62,3.88,0.39,1.006894,60
16-09-2025,NSE:YESBANK,EQ,60041.28,979.17,2.21,21.01,,3.19,6.95,10.61,5.09,23.13,-0.90,-13.37,,-9.75,-10.6,13.32,30.42,30.42,7.66,3.43,9.84,-1.38,-12.68,1.018669,62,7.66,-4.85,7.19,-16.5,-11.18,0.997259,46
16-09-2025,NSE:ORIENTTECH,EQ,1265.7,2.79,3.45,356.15,,9.80,14.81,13.06,6.37,12.16,-16.83,13.17,-0.03,-9.46,-46.2,17.89,18.48,40.99,10.11,4.71,-1.13,-17.31,13.86,1.018579,62,10.11,-6.36,-5.64,-18.23,26.86,1.018022,70
16-09-2025,NSE:HONASA,EQ,9526.25,4.46,2.43,306.05,,1.32,2.88,8.68,0.47,29.91,18.04,-70.56,-2.08,-7.05,-38.03,18.3,47.79,52.35,5.73,-1.19,16.62,17.56,-69.87,1.018464,62,5.73,-7.65,17.76,-2.18,-106.91,0.984958,29
16-09-2025,NSE:SHALBY,EQ,2100.25,10.8,3.86,228.73,,-1.15,13.51,11.16,18.98,11.98,-5.91,-22.94,-2.39,-2.39,-20.23,26.66,27.03,27.03,8.21,17.32,-1.31,-6.39,-22.25,1.01845,62,8.21,10.13,-20.46,-5.55,-14.9,0.993894,41
16-09-2025,NSE:DIAMONDYD,EQ,2177.37,1.47,3.75,1051.55,,1.31,9.01,12.97,-2.82,-3.69,4.46,22.53,-3.99,-17.11,-17.11,17.67,17.67,29.73,10.02,-4.48,-16.98,3.98,23.22,1.018412,62,10.02,-16.81,-12.67,22.63,20.09,1.021859,74
16-09-2025,NSE:ASMS,EQ,371.89,8.92,6.48,16.06,,-5.17,24.91,20.05,12.64,12.76,-18.31,-16.69,-4.91,-13.61,-35.19,34.17,34.17,34.17,17.1,10.98,-0.53,-18.79,-16,1.018396,62,17.1,-7.94,-11.68,-20.85,2.55,0.997177,46
16-09-2025,NSE:SRF,EQ,84540.36,3.77,2.02,2951.8,,0.60,1.65,3.72,-4.90,-0.23,22.12,15.90,-10.18,-10.18,-10.18,4.07,8.71,37.7,0.77,-6.56,-13.52,21.64,16.59,1.018259,62,0.77,-7.63,-7.37,37.07,-6.81,1.016415,69
16-09-2025,NSE:SEQUENT,EQ,4230.91,3.84,2.71,186.72,,-0.47,7.99,5.86,-4.29,24.31,1.22,7.40,-3.75,-6.57,-19.59,11.12,47.4,47.4,2.91,-5.95,11.02,0.74,8.09,1.018246,61,2.91,-9.46,15.6,-15.73,7.43,1.011448,65
16-09-2025,NSE:ARFIN,EQ,549.36,6.53,5.41,42.76,,5.64,19.53,19.36,2.01,2.01,2.01,2.01,-1,-1,-1,35.62,35.62,35.62,16.41,0.35,-11.28,1.53,2.7,1.018143,61,16.41,-20.19,-11.82,14.77,1.18,1.006112,58
16-09-2025,NSE:EBGNG,EQ,3904.89,12,4.97,372.05,,5.12,7.96,13.44,4.58,4.58,4.58,4.58,-1.29,-1.29,-1.29,21.9,21.9,21.9,10.49,2.92,-8.71,4.1,5.27,1.017852,61,10.49,-8.9,-11.82,14.77,1.18,1.006036,58
16-09-2025,NSE:BIKAJI,EQ,19796.82,4.5,2.8,797.4,,3.48,1.03,9.43,8.62,17.69,-2.34,-7.17,-0.49,-0.49,-18.52,12.99,21.36,40.23,6.48,6.96,4.4,-2.82,-6.48,1.017048,61,6.48,0.44,-1.9,-9.56,-3.54,0.999288,49
16-09-2025,NSE:ENGINERSIN,EQ,11145.86,33.72,2.86,208.86,,1.51,2.60,8.88,-6.17,25.27,2.74,-0.69,-16.63,-16.63,-16.63,9.75,33.58,42.23,5.93,-7.83,11.98,2.26,,1.016903,61,5.93,-15.19,17.79,-15.37,-2.35,1.006675,59
16-09-2025,NSE:ERIS,EQ,24517.22,1.08,2.53,1661.9,,-2.89,-6.56,-1.36,-7.57,23.86,8.97,12.59,-8.52,-10.06,-10.06,3.6,32.45,44.12,-4.31,-9.23,10.57,8.49,13.28,1.016821,61,-4.31,-4.8,17.4,-4.79,5.16,1.014235,67
16-09-2025,NSE:COCHINSHIP,EQ,42471.76,11.67,3.52,1821.6,,10.55,4.55,7.17,-20.34,29.61,9.56,0.97,-18.35,-23.86,-23.86,13.54,41.03,49.76,4.22,-22,16.32,9.08,1.66,1.01579,61,4.22,-28.31,29.69,-13.71,-8.32,1.015483,68
16-09-2025,NSE:ATLANTAA,EQ,246.13,4.96,8.82,40.01,,9.10,15.45,22.27,12.90,22.99,-39.32,-37.52,-8.99,-8.99,-37.9,33.77,43.97,43.97,19.32,11.24,9.7,-39.8,-36.83,1.015769,61,19.32,-10.73,-0.23,-66.15,2.47,0.993934,41
16-09-2025,NSE:OLAELEC,EQ,24003.74,4590.21,9,59.33,,-0.84,-4.43,30.37,21.61,13.94,-58.42,-90.49,-14,-14,-49.7,49.07,49.07,49.07,27.42,19.95,0.65,-58.9,-89.8,1.015733,61,27.42,-11.26,-21.6,-69.31,-19.07,0.97844,21
16-09-2025,NSE:AUBANK,EQ,53563.9,20.01,1.98,711.2,,1.93,0.41,-5.54,-8.71,28.68,16.89,-1.55,-15.17,-15.17,-15.17,2.43,44.61,44.61,-8.49,-10.37,15.39,16.41,-0.86,1.015731,61,-8.49,-1.67,22.58,-1.76,-21.02,1.007864,61
16-09-2025,NSE:NRBBEARING,EQ,2735.64,1.28,2.9,287.25,,0.87,-1.43,1.76,6.49,29.13,-3.85,-12.60,-6.45,-6.45,-9.87,5.88,46.8,46.8,-1.19,4.83,15.84,-4.33,-11.91,1.01573,61,-1.19,6.15,12.39,-31.77,-7.25,1.001141,51
16-09-2025,NSE:ELGIRUBCO,EQ,419.42,3.54,9.26,70.46,,0.41,-7.41,22.71,22.11,22.34,-73.96,-50.20,-15.57,-15.57,-52.02,44.98,44.98,44.98,19.76,20.45,9.05,-74.44,-49.51,1.015591,61,19.76,0.56,-11.53,-109.22,14.84,0.997696,47
16-09-2025,NSE:PVSL,EQ,779.62,1.31,5.41,139.7,,3.29,16.03,16.46,12.71,30.11,-23.47,-62.28,-0.5,-0.5,-38.15,27.13,48.7,48.7,13.51,11.05,16.82,-23.95,-61.59,1.015569,61,13.51,-3.16,8.11,-61.89,-30.25,0.983402,27
16-09-2025,NSE:APLAPOLLO,EQ,44421.76,4.26,2.05,1697.6,,0.16,2.59,5.25,-8.00,17.36,5.36,15.80,-5.63,-11.62,-11.62,12.81,23.66,30.28,2.3,-9.66,4.07,4.88,16.49,1.015553,60,2.3,-12.65,11.66,0.25,12.22,1.014865,68
16-09-2025,NSE:MUTHOOTMF,EQ,2603.42,1.33,3.27,161.87,,-3.31,0.96,6.05,19.97,24.98,-16.16,-39.62,-7.65,-7.65,-31.46,28.55,33.7,33.7,3.1,18.31,11.69,-16.64,-38.93,1.015404,60,3.1,16.14,-5.55,-40.08,-19.02,0.990299,35
16-09-2025,NSE:PSUBNKBEES,EQ,2878.86,14.82,3.19,79.41,,3.55,3.94,1.22,3.02,19.57,1.52,8.32,-2.12,-2.12,-2.12,5.6,24.08,26.63,-1.73,1.36,6.28,1.04,9.01,1.015376,60,-1.73,3.15,5.24,-7.67,8.09,1.009622,62
16-09-2025,NSE:LXCHEM,EQ,5609.47,28.78,4.66,223.24,,-3.70,6.77,18.03,12.82,20.83,-17.43,-39.04,-3.57,-3.57,-29.41,22.42,34.55,34.55,15.08,11.16,7.54,-17.91,-38.35,1.015349,60,15.08,-5.03,-2.64,-33.56,-17.23,0.986978,31
16-09-2025,NSE:TECHNOE,EQ,17631.02,1.96,3.11,1445.1,,-3.65,-5.86,-3.38,-4.44,37.30,0.39,-12.30,-11.67,-11.67,-18.84,5.73,60.46,60.46,-6.33,-6.1,24.01,-0.09,-11.61,1.015283,60,-6.33,0.31,28.14,-44.1,-11.56,1.010223,63
16-09-2025,NSE:SOUTHBANK,EQ,7666.43,56.52,1.57,28.88,,0.87,-2.08,-1.45,-3.22,17.14,10.21,13.99,-8.61,-8.61,-8.61,1.01,26.11,28.76,-4.4,-4.88,3.85,9.73,14.68,1.015049,60,-4.4,-0.41,7.9,6.41,5.38,1.012332,65
16-09-2025,NSE:HINDUNILVR,EQ,624991.28,16.6,1.93,2580.9,,-2.37,-3.72,3.89,9.78,15.03,9.14,-12.52,-4.15,-4.15,-14.78,14.04,18.87,19.63,0.94,8.12,1.74,8.66,-11.83,1.015025,60,0.94,7.46,-5.99,7.84,-22.67,0.996761,45
16-09-2025,NSE:XTGLOBAL,EQ,434.21,2.03,9.14,39.89,,-0.20,17.10,17.90,14.62,14.89,-14.31,-32.87,-5,-5,-21.38,27.89,27.89,30.83,14.95,12.96,1.6,-14.79,-32.18,1.014939,60,14.95,-2.67,-11.5,-19.55,-15.05,0.988164,33
16-09-2025,NSE:DBREALTY,EQ,9059.17,8.7,3.44,167.57,,-3.31,-1.64,-7.96,-15.70,36.93,9.49,0.25,-22.18,-22.18,-22.18,,64.56,64.56,-10.91,-17.36,23.64,9.01,0.94,1.014918,60,-10.91,-5.84,33.67,-28.75,-9.02,1.020174,72
16-09-2025,NSE:JSL,EQ,62874.21,12.02,3.61,753.7,,-2.04,-1.00,3.16,8.83,15.47,0.14,2.65,-6.54,-6.54,-6.54,14.88,47.03,47.03,0.21,7.17,2.18,-0.34,3.34,1.014855,60,0.21,7.19,-4.54,-3.37,3.7,1.005462,57
16-09-2025,NSE:SAMBHV,EQ,3563.76,16.39,3.82,120.13,,-2.00,-2.92,-0.15,8.43,8.43,8.43,8.43,-14.01,-14.01,-14.01,23.1,23.1,23.1,-3.1,6.77,-4.86,7.95,9.12,1.014839,60,-3.1,9.9,-11.82,14.77,1.18,1.009754,62
16-09-2025,NSE:MANKIND,EQ,102121.47,4.02,2.22,2569.8,,-0.76,1.03,3.78,8.43,15.70,-3.14,5.33,-4.7,-4.7,-14.29,12.37,19.76,19.76,0.83,6.77,2.41,-3.62,6.02,1.014767,60,0.83,6.16,-3.88,-7.57,9.39,1.00776,61
16-09-2025,NSE:WEBELSOLAR,EQ,5625.26,1.99,3.51,1275.3,,-2.27,-5.34,-6.52,1.25,30.11,-18.16,17.60,-11.95,-18.6,-30.58,8.7,49.68,51.89,-9.47,-0.41,16.82,-18.64,18.29,1.014691,59,-9.47,8.62,17.41,-54.3,31.44,1.033297,81
16-09-2025,NSE:TIINDIA,EQ,57199.91,4.6,3.37,3404.4,,7.43,10.48,10.01,14.70,14.29,-7.49,-15.13,,,-27.82,21.22,36.41,38.27,7.06,13.04,1,-7.97,-14.44,1.014571,59,7.06,6.54,-12.3,-10.63,-5.94,0.995896,43
16-09-2025,NSE:SCI,EQ,9836.28,16.75,2.51,218.54,,5.50,-0.68,5.00,1.23,31.17,-6.69,-12.47,-4.3,-7.12,-19.16,8.4,50.22,52.12,2.05,-0.43,17.88,-7.17,-11.78,1.014444,59,2.05,-2.64,18.5,-40.24,-4.24,1.003199,54
16-09-2025,NSE:CENTURYPLY,EQ,16616.32,1.01,2.75,811.9,,2.92,4.64,10.28,7.40,12.56,-5.02,1.31,-0.42,-0.42,-11.41,12.71,21.63,21.63,7.33,5.74,-0.73,-5.5,2,1.0142,59,7.33,-1.88,-6.25,-5.34,7.2,1.003994,55
16-09-2025,NSE:EMIL,EQ,4828.6,51.37,4.6,149.29,,-0.11,15.86,20.14,9.95,21.11,-16.52,-43.91,-5.73,-5.73,-32.44,27.47,31.8,31.8,17.19,8.29,7.82,-17,-43.22,1.013973,59,17.19,-11.43,0.57,-32.92,-22.33,0.98549,29
16-09-2025,NSE:QUADFUTURE,EQ,1537,11.74,5.46,441.1,,-3.49,-5.50,14.44,-7.84,-12.60,16.12,16.12,-14.84,-23.08,-38.36,16.88,16.88,16.88,11.49,-9.5,-25.89,15.64,16.81,1.013948,59,11.49,-24.72,-16.23,40.28,1.18,1.019738,72
16-09-2025,NSE:TARACHAND,EQ,559.58,1.12,4,73.43,,6.70,6.17,0.87,13.52,21.29,-5.41,-9.30,-6.54,-6.54,-22.96,19.48,30.17,52.79,-2.08,11.86,8,-5.89,-8.61,1.013947,59,-2.08,14.09,-2.84,-19.14,-2.52,1.001424,51
16-09-2025,NSE:BFUTILITIE,EQ,3028.48,2.89,4.05,797.4,,-0.55,-2.11,11.14,2.36,21.36,-16.44,4.14,-6.4,-6.4,-28.3,12.54,36.03,36.03,8.19,0.7,8.07,-16.92,4.83,1.013855,59,8.19,-8.56,7.64,-33.29,18.86,1.011492,65
16-09-2025,NSE:HERITGFOOD,EQ,4279.29,3.42,3.06,488.65,,1.79,1.09,5.79,9.20,22.59,-1.90,-17.26,-2.03,-2.03,-24.03,12.24,32.44,35.17,2.84,7.54,9.3,-2.38,-16.57,1.013725,59,2.84,4.95,2.93,-16.88,-13.89,0.994909,42
16-09-2025,NSE:KSB,EQ,14428.72,5.08,3.27,855.7,,5.29,2.70,6.45,3.90,17.13,4.93,-4.46,-3.21,-3.21,-6.39,8.24,28.03,42.83,3.5,2.24,3.84,4.45,-3.77,1.013615,59,3.5,-1.39,1.95,0.04,-8.7,0.999539,49
16-09-2025,NSE:NBCC,EQ,26541,80.74,2.58,109.59,,6.33,7.31,5.59,-9.63,27.81,8.16,-6.89,-12.26,-14.85,-14.85,11.53,40.7,50.41,2.64,-11.29,14.52,7.68,-6.2,1.013596,59,2.64,-14.79,22.33,-12.46,-15.2,1.004383,56
16-09-2025,NSE:PGIL,EQ,5656.19,1.19,4.55,1355.5,,6.40,7.61,7.28,-3.84,-12.73,7.20,29.09,-17.29,-17.29,-19.86,12.59,47.51,57.14,4.33,-5.5,-26.02,6.72,29.78,1.013391,59,4.33,-10.66,-20.39,32.45,24.77,1.029663,79
16-09-2025,NSE:MOBIKWIK,EQ,1723.26,162.99,6.71,311.38,,0.54,9.85,27.65,13.48,13.00,-41.31,-41.31,-4.28,-6.6,-51.24,41.61,41.61,41.61,24.7,11.82,-0.29,-41.79,-40.62,1.013339,59,24.7,-18.25,-12.38,-47.65,1.18,0.991444,38
16-09-2025,NSE:TALBROAUTO,EQ,1598.76,2.24,4.41,292.8,,-5.17,9.55,15.35,-1.35,28.13,-15.51,-16.68,-4.92,-4.92,-15.78,18.14,39.74,39.74,12.4,-3.01,14.84,-15.99,-15.99,1.013303,58,12.4,-18.4,17.27,-45.94,0.16,1.002385,53
16-09-2025,NSE:INDIQUBE,EQ,4600.3,5.28,4.18,229.45,,-1.69,-1.26,6.89,5.86,5.86,5.86,5.86,-2.71,-2.71,-2.71,14.75,14.75,14.75,3.94,4.2,-7.43,5.38,6.55,1.013126,58,3.94,0.23,-11.82,14.77,1.18,1.006116,58
16-09-2025,NSE:BANKINDIA,EQ,50398.03,44.96,1.88,117.53,,4.05,3.92,3.69,-1.80,20.05,3.85,5.36,-2.94,-9.11,-9.11,7.54,24.87,30.08,0.74,-3.46,6.76,3.37,6.05,1.012807,58,0.74,-4.38,9.65,-5.5,2.76,1.006648,59
16-09-2025,NSE:EIHOTEL,EQ,24945.78,7.1,2.9,401.05,,-1.66,0.75,2.23,11.57,13.70,-5.66,4.61,-4.16,-4.16,-7.04,16.4,16.4,27.5,-0.72,9.91,0.41,-6.14,5.3,1.012575,58,-0.72,10.88,-9.41,-7.67,10.9,1.008485,61
16-09-2025,NSE:CSBBANK,EQ,6336.57,5.55,3.64,362.2,,0.22,-2.48,-3.95,-8.28,23.04,12.48,8.86,-16.77,-16.77,-16.77,1.78,31.16,31.88,-6.9,-9.94,9.75,12,9.55,1.012199,58,-6.9,-2.84,17.11,1.05,-2.95,1.010549,63
16-09-2025,NSE:BFSI,EQ,412.11,2.51,2.15,27.37,,1.94,3.32,0.44,0.77,12.57,7.56,11.76,-2.39,-2.39,-2.39,3.48,14.86,19.36,-2.51,-0.89,-0.72,7.08,12.45,1.011805,58,-2.51,1.66,0.07,9.04,5.73,1.009833,63
16-09-2025,NSE:GRAPHITE,EQ,9964.16,3.67,2.45,544.75,,4.56,4.75,1.89,1.21,20.50,-2.67,8.49,-7.22,-7.22,-10.45,6.65,24.7,45.48,-1.06,-0.45,7.21,-3.15,9.18,1.011745,58,-1.06,0.64,7.71,-14.38,12.05,1.010405,63
16-09-2025,NSE:MBEL,EQ,2474.52,10.86,4.98,418.95,,-2.27,-3.90,-1.54,8.10,8.10,8.10,8.10,-10.39,-10.39,-10.39,2.52,2.52,2.52,-4.49,6.44,-5.19,7.62,8.79,1.011725,58,-4.49,10.83,-11.82,14.77,1.18,1.009447,62
16-09-2025,NSE:BALUFORGE,BE,6868.43,2.28,3.61,668.15,,0.11,1.06,9.07,4.43,32.45,-21.36,-22.68,-6.07,-12.42,-20.88,16.5,53.39,53.39,6.12,2.77,19.16,-21.84,-21.99,1.011577,58,6.12,-3.77,17.5,-64.89,0.09,1.001328,51
16-09-2025,NSE:EIHAHOTELS,EQ,2306.74,1.29,3.85,404.35,,-4.71,2.34,3.96,7.07,19.71,-3.08,-3.60,-4.5,-4.5,-9.53,10.57,22.87,30.14,1.01,5.41,6.42,-3.56,-2.91,1.011483,58,1.01,4.57,1.78,-13.61,0.68,1.001632,52
16-09-2025,NSE:WESTLIFE,EQ,11145.66,1.48,3.62,755.65,,2.45,2.18,12.05,8.17,8.87,-2.95,-5.27,-6.46,-6.46,-19.98,14.69,14.69,14.69,9.1,6.51,-4.42,-3.43,-4.58,1.011059,58,9.1,-3.09,-11.05,1.79,-1.08,0.999057,49
16-09-2025,NSE:ZYDUSLIFE,EQ,98912.8,11.01,1.92,1034.5,,-0.11,3.71,4.42,7.43,14.14,5.61,-7.55,-0.98,-0.98,-7.64,10.91,25.84,25.84,1.47,5.77,0.85,5.13,-6.86,1.010719,58,1.47,4.48,-4.57,4.83,-12.76,0.997843,47
16-09-2025,NSE:TATACONSUM,EQ,105046.28,10.02,1.98,1092.1,,0.79,-0.80,3.75,1.88,13.43,15.64,-10.28,-4.65,-6.57,-10.68,4.33,16.13,22.78,0.8,0.22,0.14,15.16,-9.59,1.010634,57,0.8,-0.61,-0.05,17.33,-29.56,0.997072,46
16-09-2025,NSE:APOLLOTYRE,EQ,29376.59,12.39,2.38,486.25,,1.00,-0.32,11.10,8.44,16.23,-11.26,-7.69,-0.32,-1.8,-13.82,12.48,22.34,29.91,8.15,6.78,2.94,-11.74,-7,1.010438,57,8.15,-1.65,-3.32,-18.04,4.39,0.99922,49
16-09-2025,NSE:PRECAM,EQ,1619.7,37.55,6.13,216.95,,-17.51,19.46,22.35,6.14,27.63,-65.64,-21.10,-14.9,-14.9,-40.68,28.78,43.31,43.31,19.4,4.48,14.34,-66.12,-20.41,1.010403,57,19.4,-19.54,11.07,-114.1,28.07,1.016896,70
16-09-2025,NSE:EPACK,EQ,3630.46,8.14,3.4,377.45,,-3.80,-2.60,3.88,10.64,7.37,-16.25,16.78,-6.34,-8.13,-41.24,13.76,16.55,19.28,0.93,8.98,-5.92,-16.73,17.47,1.010355,57,0.93,8.36,-15.48,-10.73,29.6,1.021609,73
16-09-2025,NSE:AJAXENGG,EQ,8234.43,1.08,2.83,650.45,,-4.93,-5.60,-8.71,6.49,9.97,11.45,11.45,-9.93,-12.37,-12.37,10.48,11.85,11.85,-11.66,4.83,-3.32,10.97,12.14,1.009938,57,-11.66,15.31,-8.1,16.41,1.18,1.013361,67
16-09-2025,NSE:EXIDEIND,EQ,33634.5,38.3,2.49,418.2,,-2.04,0.48,10.46,8.43,18.54,-10.35,-12.91,-2.14,-2.14,-21.17,11.68,25.59,25.59,7.51,6.77,5.25,-10.83,-12.22,1.009832,57,7.51,-0.94,-0.77,-20.71,-1.14,0.996331,44
16-09-2025,NSE:JIOFIN,EQ,197773.3,105.62,1.66,315.45,,2.38,1.17,-3.79,8.13,28.51,-7.24,-9.15,-5.53,-5.53,-12.17,11.03,47.74,57,-6.74,6.47,15.22,-7.72,-8.46,1.009783,57,-6.74,12.81,10.36,-35.23,-0.59,1.00435,55
16-09-2025,NSE:ICICIBANK,EQ,996963.66,76.65,1.03,1421.6,,1.26,1.93,-0.40,-0.11,12.50,6.50,13.03,-4.5,-4.5,-4.5,1.97,13.72,18.85,-3.35,-1.77,-0.79,6.02,13.72,1.009763,57,-3.35,1.62,0.77,7.91,8.17,1.010713,63
16-09-2025,NSE:LOWVOLIETF,EQ,3764.15,13.61,2.02,22.67,,0.13,1.01,3.57,4.72,13.23,5.69,-0.49,-0.04,-0.04,-4.27,5.39,15.55,17.16,0.62,3.06,-0.06,5.21,0.2,1.009678,57,0.62,2.52,-2.88,6.08,-5.37,1.001354,51
16-09-2025,NSE:JBMA,EQ,14071.41,39.32,3.94,717.95,,12.70,14.83,15.57,2.09,29.12,-18.89,-34.14,-2.55,-3.05,-29.84,21.04,45.58,45.58,12.62,0.43,15.83,-19.37,-33.45,1.009286,57,12.62,-14.64,15.79,-52.98,-11.65,0.993607,41
16-09-2025,NSE:INDOCO,EQ,2455.64,2.87,4.99,304.7,,9.19,9.52,6.43,6.42,27.98,-9.99,-24.20,-10.14,-10.14,-19.2,14.29,39.28,55.09,3.48,4.76,14.69,-10.47,-23.51,1.00919,57,3.48,1.31,11.22,-37.95,-11.74,0.994232,42
16-09-2025,NSE:PNB,EQ,116136.19,93.27,1.66,108.44,,3.84,5.15,1.99,2.36,19.86,0.57,0.90,-5.68,-5.68,-5.68,7.49,24.36,24.79,-0.96,0.7,6.57,0.09,1.59,1.009042,57,-0.96,1.71,6.11,-9.3,1.51,1.003633,54
16-09-2025,NSE:AEGISLOG,EQ,23606.51,10.43,3.38,800.45,,12.30,13.61,12.53,2.02,8.08,4.98,-6.22,-3.02,-13.99,-16.96,19.09,19.09,25.89,9.58,0.36,-5.21,4.5,-5.53,1.008976,57,9.58,-10.69,-5.63,11.39,-10.6,0.997752,47
16-09-2025,NSE:NESTLEIND,EQ,222566.04,13.58,1.94,1204.2,,0.17,0.27,9.53,1.93,8.84,7.65,-4.92,-2.6,-2.6,-12.6,10.54,10.76,12.2,6.58,0.27,-4.45,7.17,-4.23,1.008465,56,6.58,-7.08,-4.77,13.47,-12.43,0.998247,48
16-09-2025,NSE:TORNTPHARM,EQ,120617.96,1.85,1.73,3535.5,,-3.05,-1.34,-2.47,7.92,12.42,5.87,2.83,-6.17,-6.17,-6.17,11.74,15.69,20.65,-5.42,6.26,-0.87,5.39,3.52,1.008399,56,-5.42,11.48,-6.94,7.3,-2.06,1.005384,57
16-09-2025,NSE:PEL,EQ,25317.63,3.78,3.36,1145,,6.36,5.60,2.02,1.55,21.32,-10.08,8.88,-14.51,-14.51,-14.51,7.9,29.24,31.25,-0.93,-0.11,8.03,-10.56,9.57,1.008178,56,-0.93,0.86,8.26,-25.14,18.4,1.012832,66
16-09-2025,NSE:PENINLAND,EQ,1122.02,4.03,4.84,37.47,,7.55,5.95,2.46,21.96,28.21,-30.72,-48.89,-14.88,-14.88,-33.43,36.45,64.63,70.55,-0.49,20.3,14.92,-31.2,-48.2,1.008142,56,-0.49,21.33,-3.82,-67.31,-12.72,0.991665,38
16-09-2025,NSE:IIFL,EQ,18151.35,8.39,2.91,446.7,,1.40,1.90,1.12,-9.17,29.91,2.94,-4.75,-16.73,-16.73,-16.73,4.56,45.29,57.51,-1.83,-10.83,16.62,2.46,-4.06,1.008132,56,-1.83,-9.07,23.97,-23.7,-6.74,1.006831,60
16-09-2025,NSE:ALKEM,EQ,63411.3,1.41,1.63,5503,,3.03,4.66,2.83,12.54,13.69,1.23,-14.08,,,-13.56,16.27,17.07,20.58,-0.12,10.88,0.4,0.75,-13.39,1.007897,56,-0.12,11.33,-10.5,0.33,-14.32,0.995829,43
16-09-2025,NSE:SAMMAANCAP,EQ,10288.21,162.75,3.45,136.14,,-0.13,-2.37,13.13,7.62,20.10,-19.26,-15.32,-5.13,-5.13,-20.63,18.41,32.6,32.6,10.18,5.96,6.81,-19.74,-14.63,1.007738,56,10.18,-5.01,1.69,-34.49,4.49,0.997036,46
16-09-2025,NSE:VIKRAMSOLR,EQ,12298.38,163.75,6.33,356.2,,-1.24,8.62,5.11,5.11,5.11,5.11,5.11,-5.97,-5.97,-5.97,10.57,10.57,10.57,2.16,3.45,-8.18,4.63,5.8,1.007555,56,2.16,1.33,-11.82,14.77,1.18,1.004964,56
16-09-2025,NSE:BORORENEW,EQ,7338.41,4.15,3.55,574.95,,-0.61,-1.39,1.63,6.10,10.33,-3.17,11.05,-11.46,-11.46,-11.46,16.27,24.45,39.7,-1.32,4.44,-2.96,-3.65,11.74,1.007531,56,-1.32,5.87,-7.31,-0.28,14.96,1.010914,64
16-09-2025,NSE:EXXARO,BE,343.61,9.05,5.85,9.06,,15.01,11.48,14.79,-7.28,21.96,-25.85,8.37,-6.6,-12.63,-20.54,23.1,61.21,61.21,11.84,-8.94,8.67,-26.33,9.06,1.007349,56,11.84,-24.58,15.44,-46.5,28.37,1.021738,73
16-09-2025,NSE:MIDCAPETF,EQ,1113.38,22.45,3.74,22.17,,2.17,2.89,3.56,1.67,17.77,0.36,0.41,-0.89,-0.89,-2.68,4.87,22.08,22.89,0.61,0.01,4.48,-0.12,1.1,1.006919,56,0.61,-0.63,4.56,-6.4,1.23,1.002328,53
16-09-2025,NSE:MID150BEES,EQ,2554.9,6.99,1.87,224.95,,2.35,2.95,3.63,1.81,17.48,0.53,0.21,-0.71,-0.71,-2.57,5.36,22.2,22.92,0.68,0.15,4.19,0.05,0.9,1.00683,56,0.68,-0.56,4.14,-5.77,0.86,1.002098,52
